Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year
72,48881.55,3.955928538,197.483972,1260.12789
45,32000.75,9.652842643,220.161527,1618.259683
18,29822.31,16.53244292,147.442069,1727.882293
30,72270.25,4.777862937,164.985293,1464.442974
25,27669.39,22.57289049,147.456419,2588.843484
58,42027.65,8.571860106,104.97808,1170.35317
86,69014.19,7.195810535,220.114868,1409.882802
88,63827.57,2.978504665,182.446995,486.1105716
48,16502.68,2.661961707,160.00128,688.7644008
86,45181.64,2.834098048,240.114868,901.5457844
39,45244.57,8.637184433,255.155493,1568.344567
55,27457.73,10.46190099,220.114868,1809.921626
34,7326.3,4.861047755,142.471255,1192.174805
69,60631.73,9.62893496,179.947583,953.8934493
72,55708.35,4.248159714,140.004928,682.4871065
66,36635.39,7.912612583,187.484705,1154.565474
39,11435.62,3.135848347,127.488728,677.2734494
56,3381.33,9.31669305,162.471255,1024.582571
44,57644.66,6.485770796,137.483594,1291.915318
18,41967.93,10.55505829,149.944668,1755.239032
70,27990.52,19.43267321,172.47417,1884.50089
46,29318.41,2.108441505,184.979684,1029.123182
30,33315.46,16.08842518,199.990219,2489.519356
76,42506.64,4.860645308,172.503404,742.7794122
33,6878.84,18.88610542,82.496547,1797.14783
74,11856.64,11.73492964,182.446995,1249.494056
21,19017.34,9.841085026,197.628838,1495.341126
71,62781.25,7.819783852,174.988208,1516.797047
66,5601.94,29.70527547,164.967019,3293.015758
66,41527.17,2.478012402,207.475448,1057.037731
35,11098.51,4.089115347,255.119794,1467.90459
25,50670.27,20.96092159,142.452604,2743.734408
43,30118.57,4.55454522,117.487242,976.9718156
72,12704.28,2.876901531,275.119794,956.9132284
25,54567.1,5.682066541,172.47417,884.6278615
43,54250.43,3.187512279,159.947583,1201.898094
57,73645.85,7.93260821,157.483594,810.4941232
23,41979.65,5.146834768,172.456745,1237.560637
20,40057.18,21.63512984,179.947583,2211.379038
35,115520.53,9.941798485,149.99153,1144.495358
81,18913.5,15.26657624,204.979684,1558.309095
57,56342.23,2.62860278,104.992311,501.0626363
32,57826.31,2.045299662,137.439154,495.8370195
60,90889.4,23.05042619,242.657291,2730.054658
64,36220.07,7.677039536,235.159141,1370.86345
48,47229.76,5.427546075,117.468591,1111.834697
40,22390.15,14.05740045,190.159922,1887.197833
67,65392.96,5.791194183,159.987503,596.625449
64,71721.17,14.23594392,169.944668,1507.046722
21,45734.73,3.883156675,200.118516,1330.988714
82,33168.88,31.10956637,129.948316,3192.755309
72,22070.09,4.891651665,130.024412,644.4955303
23,42479,5.812856338,159.964152,1076.076012
37,31781.03,1.67735795,159.951231,432.0011277
24,47256.46,10.55675189,192.470522,1437.241364
40,122844.86,10.08691319,124.964303,951.5458256
32,81622.91,12.48678964,200.165175,1733.107782
59,52687.01,9.553290527,245.145743,1599.874839
44,21817.19,6.307898491,159.951231,726.8978219
60,38135.76,7.195646567,134.980139,831.4033785
56,28438.52,15.15825465,175.133074,1798.360928
23,22561.45,22.56250894,220.114868,3014.958938
24,13935.17,2.619468979,162.468917,534.6671843
85,15433.62,7.321650003,112.484375,552.7011071
55,57281.66,3.469955007,242.628057,961.4921994
52,48038.44,17.88183906,114.965789,1737.043258
42,92748.49,12.33304231,124.97808,1425.346946
49,27950.05,17.12047934,139.934918,2275.16632
84,43525.94,4.32321356,184.985293,627.3962656
45,55370.33,7.59915732,182.483267,972.4555268
24,31003.45,12.71183755,255.133571,2383.673575
32,55523,3.868738215,169.937833,686.8335296
18,15782,6.642819537,129.959755,1539.452153
73,47596.81,3.871799525,252.62403,770.971694
87,11565.2,2.288223389,245.174977,937.6860638
62,24216.4,9.331730104,132.466002,1579.887065
82,10429.51,17.01228541,222.632554,2294.265591
71,34905.9,4.556801333,165.018175,871.9497737
71,97462.46,1.522691557,127.442069,737.7421962
55,39746.81,2.988653862,152.495236,571.3635369
61,41817.73,9.821119931,139.965008,1566.414462
41,17888.07,2.495010749,129.948316,935.5106086
54,30398.93,4.452382314,144.988941,1244.404963
53,8657.1,3.847102787,149.99275600000001,875.8840004
49,46183.9,3.688657724,159.951231,557.4590468
69,9106.57,21.13118502,184.979684,2543.181756
59,50103.36,23.44153546,127.481989,1997.134556
18,1193.19,4.594946825,132.466002,1196.617394
36,57322.77,8.085917091,192.440432,1088.288955
55,7682.28,6.086525665,139.99789,840.1259162
22,13337.97,3.295993837,217.472533,839.4587853
56,66945.1,2.354138635,139.934918,1011.509096
89,38227.48,5.68109955,139.981577,738.9464573
82,60150.88,16.96762986,149.977753,1567.544174
35,49128.48,4.544027018,147.442069,874.5485738
20,23702.37,10.3444125,149.937833,1690.990907
39,25368.71,4.672608309,129.959755,1093.673208
65,1593.76,11.44470291,137.483594,1598.603464
28,24984.75,16.78883402,204.963371,1982.607316
86,29315.24,10.27733324,270.160419,1998.877156
27,13262.8,15.98515564,169.937833,1870.659833
65,20617.44,3.19677148,262.610632,831.5573687
61,44278.91,2.256763731,152.47417,1043.284658
39,96112.52,1.915736733,119.989722,587.0970427
55,23194.97,14.02688588,245.146969,2207.767111
86,37302.74,20.96098587,214.966286,2252.093831
35,23781.26,16.48377098,127.442069,1968.581014
23,77548.98,7.989151046,137.461553,992.3896521
75,63986.3,5.682395213,124.964303,383.5428131
24,99754.87,10.99225739,129.994975,1297.575754
34,49399.04,1.550200335,162.471255,507.3968121
63,32285.99,19.73065009,172.47417,2095.858312
50,29216.14,7.840871292,182.476229,1173.415489
46,65864.17,7.349883172,127.511223,885.546457
46,25126.23,5.414586898,187.513939,1009.567691
24,39373.92,9.605264775,160.00128,1100.161591
32,52197.12,4.843533662,182.490006,985.3722849
57,47514.11,13.24581884,112.455141,1171.036365
50,12599.71,3.330819942,137.439154,556.6697772
49,44739.96,1.84918194,147.478341,297.5330656
69,53103.72,9.07813252,124.993537,814.974232
77,75066.56,6.585140105,120.003499,942.2015895
30,106608.35,10.46452162,147.473844,1374.793483
26,61773.61,10.11687657,139.934918,1698.876321
30,53853.79,2.181372893,242.628057,1015.71304
78,27235.84,14.26615817,127.473844,1696.133718
73,11644.24,19.08438023,162.498151,1825.848805
39,33945.2,6.203299256,134.950905,633.9224183
39,13724.61,3.354127023,127.481989,468.2897271
72,26759.06,9.38354759,142.452604,1470.820856
37,17255.25,3.724597242,159.979358,1336.534659
34,71603.66,8.831489129,152.502178,1185.69317
27,34035.83,3.507044017,129.948316,1142.173902
24,14048.99,6.390769574,207.609354,1061.749813
43,8721.22,2.1806134680000002,184.985293,656.1054778
58,97057.93,4.002381804,114.983787,391.7847619
75,19696.86,2.698284625,222.649979,783.1189106
33,64397.56,12.13508874,142.515576,1729.34277
57,19254.52,2.934758008,152.466002,535.493169
78,38294.87,1.262037303,227.475448,668.5567922
74,46946.24,17.5841798,154.961766,2356.021599
51,90956.64,13.23888382,162.500489,1526.656486
32,26473.71,10.44223446,192.48852,1257.976073
84,21808.87,2.38395716,222.628057,1176.40624
60,89037.69,10.404813,222.649979,1556.108789
20,108847.93,16.37167434,190.173699,2053.027319
38,13867.89,1.350108155,127.506726,411.2961627
71,22183.52,12.42216588,149.984492,1488.81735
56,42197.88,3.797689495,200.132293,1304.571599
35,14953.78,3.784962992,200.132293,1341.595521
33,8888.06,7.154371452,217.483972,1123.503268
88,21816.78,20.13119126,129.962093,2214.953933
75,12622.46,7.822562679,92.5018,732.0802458
34,49393.59,3.160392389,164.967019,1099.763014
89,21812.08,14.38025496,182.45383,1365.14372
76,70607.91,7.517405581,230.105118,1108.349605
69,55322.08,11.44196811,124.97808,986.7489919
88,16307.08,7.413563684,182.443347,1248.345698
64,48413.98,11.32483244,149.937833,1637.132389
65,62616.43,4.279464865,137.468388,704.224884
51,149502.87,3.468872554,162.460772,1203.486183
69,30040.32,12.47525704,139.983006,1665.50808
81,24859.24,2.744401393,104.962874,484.8207127
79,69154.47,7.608938235,167.484705,1422.716519
64,77152.84,14.60426293,144.960655,1341.412763
58,38871.97,29.68889421,149.97755,2674.084451
77,11290.67,5.497366828,187.46728,1243.061143
19,24897.26,4.955415304,232.641455,1111.571623
60,9966.89,13.31283015,214.966286,1546.673637
30,42991.1,2.656111103,204.963371,834.3144319
71,39432.05,18.02281027,169.99275600000001,1688.039806
31,25576.73,11.71980152,245.131966,1726.803854
74,48623.32,6.22226629,114.972827,717.4300821
64,19887.32,16.24273454,160.00128,1656.731409
47,30342.56,17.64373477,112.455141,1594.963149
76,61714.39,23.42878979,79.978861,1943.112927
74,44165.21,6.7464384,92.455141,913.9626257
54,33735.54,11.70414173,144.960655,1157.286118
22,46078.58,4.909764597,152.462354,1323.979879
31,34179.49,19.43430735,175.02109,2138.939088
80,22140.16,2.60003549,104.962874,445.4856462
67,34412.53,17.4880629,149.99275600000001,2029.97992
18,72563.64,7.080759052,240.114868,1363.832113
85,93561.74,9.808669685,182.446995,942.5247889
71,5902.12,5.68349814,232.62403,1386.523823
70,22139.63,11.55805828,232.670689,1526.533644
29,21394.21,2.101748234,132.466002,1064.888301
58,9336.88,6.910330858,229.993134,1025.864383
19,15694.8,15.54691331,147.460067,1561.767949
54,5984.94,7.175063445,117.439154,1257.52308
68,37911.51,1.19808324,114.972827,253.7938252
40,52766.63,2.689103558,162.467607,1138.251038
78,19826.08,4.089399488,139.981577,644.5909961
67,41397.45,2.314052799,192.470522,507.8003206
18,18426.49,2.170567319,112.455141,278.350323
58,47034.88,12.94334524,149.944668,1711.161405
33,33691.63,9.117084502,172.457857,1234.871994
57,39683.73,7.843263617,192.440432,1069.400199
61,121849,17.0219219,240.114868,1930.538667
79,10457.26,15.6930298,204.979684,1538.239707
57,8515.02,11.75090487,214.952509,1357.774068
72,7524.77,10.54165852,200.132293,1773.915003
58,44086.35,14.92730216,222.665436,1940.626426
44,28776.49,11.48699577,174.976769,1819.555319
45,42065.56,4.071312509,192.470522,693.1317301
58,23624.95,3.866527859,210.105118,1297.983536
22,29803.77,2.067992783,119.95684,988.3956919
86,33394.07,8.447638937,197.48762,1162.715411
45,27294.82,5.1563291510000004,112.455141,465.2586783
70,16232.47,3.569000983,184.985293,742.9131016
61,11087.89,1.897261446,227.475448,560.8498056
71,22173.37,11.71308191,160.00128,1324.200333
38,28822.56,1.992846597,137.469817,718.7685676
35,20827.61,2.701548767,230.105118,895.2266874
74,17982.42,1.665089598,129.976324,418.3354904
24,70493.36,16.68190528,175.02109,1926.295645
72,17236.27,1.934171569,194.958118,580.4609705
30,51266.47,12.77495667,207.609354,1612.238384
40,7086.19,10.61383322,179.965581,1068.30748
43,10192.86,20.17588966,214.966286,2359.530807
56,24260.11,5.836790126,147.456419,1177.455135
28,26169.39,2.965166415,139.95684,628.7420412
44,36637.4,1.45460211,192.440432,619.3340158
46,59689.49,12.63923748,137.469817,1534.097093
47,28528.32,8.460086502,240.114868,1289.416735
75,13389.11,11.32593703,172.487091,1380.893387
19,14075.36,10.12123118,162.482694,1359.631961
28,57821.02,8.915680176,139.95684,1116.314298
49,49781.85,8.249941923,112.484375,859.8649518
63,65095.99,9.267785326,157.469817,788.6164497
44,87367.88,9.300517617,257.651257,2113.787891
70,8253.96,2.427380647,142.499263,718.4643309
48,26404.76,23.27091932,152.455519,2764.347068
36,73656.97,2.916144419,162.460772,1145.807042
70,36461.2,8.245809832,149.944668,1317.69652
75,49518.71,11.45756486,127.478341,1526.143641
56,40189.23,3.943033602,187.656013,919.2556886
34,10934.28,8.926271021,159.964152,1264.332813
45,16073.46,8.699764172,157.483594,1087.336893
30,21317.81,7.8976606049999996,137.439154,996.4395858
44,14007.48,9.098041235,172.44408,1177.993259
34,52634.87,3.098560266,182.460772,723.0321035
20,18384.77,5.784022533,112.455141,629.4411174
28,57881.2,2.722761372,114.983787,389.1228621
35,47737.22,16.8649602,162.460772,2425.22825
80,23041.14,2.355538593,200.146524,778.2707384
53,38529.53,3.509036092,252.637807,1242.543701
83,79304.79,11.53737155,242.643514,1507.329753
43,9088.08,1.760409672,242.657291,871.1409059
25,108698.71,11.44810825,104.992311,1267.06092
69,23424.87,17.78302494,175.133074,1970.80666
32,57380.34,12.68609343,162.45383,2025.927893
75,80269.13,18.55974516,174.988208,2332.190421
46,13862.09,5.970269701,169.944668,966.6292325
23,23946.97,7.208423897,217.470195,1233.819233
67,14236.42,2.593102097,124.993537,351.7314539
75,79322.08,5.105265612,184.993915,819.3644961
56,55160.57,5.110208414,172.462354,760.1061976
60,19676.77,2.840343779,242.657291,1043.299446
63,37639.9,8.344516765,112.455141,667.4764252
32,34871.44,7.363761345,127.442069,1313.42902
87,8543.01,11.07800251,194.988208,1204.745285
67,80127.15,16.52190477,152.466002,1630.52375
66,30976.34,1.738486682,182.465269,515.5449981
75,45412.84,8.659495781,172.457857,1090.460081
88,42526.92,13.99605863,139.979239,1465.984907
64,9041.08,6.605815722,194.976769,1018.373473
87,46714.82,5.78844751,117.468591,962.0380085
55,9703.25,3.195246168,144.960655,426.0222677
49,21409.33,14.87053577,137.469817,1737.873621
51,34722.76,7.521160625,182.460772,1039.74162
45,24686.12,3.845852341,197.472533,1454.360571
75,4813.52,2.731606393,157.469817,306.0664281
83,30334.52,3.954689282,162.493654,636.8514545
43,15660.93,13.77689046,179.965581,1440.784345
82,47169.83,3.700907475,222.628057,1274.602374
48,73601.3,5.638280421,149.99153,749.2520943
72,15728.61,10.87372395,139.965008,1647.38223
79,20802.1,11.21152941,262.610632,1503.937766
29,18570.48,2.294386519,172.456745,901.8793581
23,61106.43,4.448210386,104.962874,691.4493988
49,65891.79,4.753020774,245.128318,1608.852045
45,59532,21.20445421,212.622804,2867.22601
38,30756.94,9.217596711,184.978458,1265.78479
25,63134.48,7.336939062,137.439154,952.3729916
42,18470.04,21.04742054,202.443347,2154.298838
66,23711.3,5.136076177,255.119794,1435.783347
51,16425.42,11.80801038,152.510442,1784.584135
75,25044.85,1.548600048,242.628057,785.5416603
35,46120.62,3.508552886,220.132293,1014.075999
47,80667.11,11.30820237,160.01224,1331.25339
39,14970.89,18.36209103,149.974105,2283.190011
71,24059.17,3.105986433,230.105118,1040.342682
58,13157.91,11.71117991,162.493654,1385.152156
71,82960.42,4.589210527,95.005709,618.4967851
24,118120.16,11.58448327,197.470195,2054.101088
43,3949.33,5.810822315,82.496547,631.4316327
41,20881.22,7.00096668,172.462354,933.4257317
29,9514.35,4.882004458,127.474951,772.3133729
77,26268.58,12.27728241,167.484705,1828.057047
52,21000.61,8.284579203,184.971516,1123.759368
82,45664.79,1.609325308,172.455519,464.4748418
84,79393.63,2.376509223,202.649979,1417.801952
66,116572.8,11.67107144,149.948316,1146.616856
42,27380.15,25.55038197,200.165175,2692.885423
67,78177.94,16.72537387,184.963371,2217.734847
28,79775.67,6.955766017,127.460067,1262.531104
40,100437.39,20.31446952,137.439154,1919.490397
75,9267.97,12.17994263,232.637807,1970.26742
72,47502.66,3.453443904,202.636202,1279.856552
73,94903.08,14.52416667,157.469817,1299.5973
59,83382.41,5.070551439,182.460772,781.9302227
73,11464.33,12.30462572,215.159141,2056.185889
41,52050.69,10.01241216,275.133571,1615.418802
88,29720.95,4.261408572,142.499263,840.5098283
35,30106.96,19.28013343,204.963371,2118.488416
18,61967.75,9.958831629,214.952509,1328.734281
63,18571,4.300271811,204.963371,782.9998382
82,51397.01,5.045543619,220.114868,1540.140383
66,117333.44,7.182441329,169.99275600000001,785.4118808
86,11999.43,11.07083425,172.503404,1136.55652
20,30088.13,4.5093299590000004,192.440432,933.8036457
76,34415,2.162477942,210.138,673.9015902
29,82080.92,14.5222363,200.132293,2271.84102
23,102905.68,1.424712099,124.97808,316.7739538
55,16337.64,1.849371568,184.961033,1088.89675
57,6959.92,6.526670837,112.484375,640.9334119
30,106581.92,18.29218438,162.471255,1845.259523
56,35504.27,11.06628519,114.950905,1420.927135
83,1277.42,11.82576277,152.488401,1312.700259
39,15045.78,12.23362353,230.105118,1632.365102
52,78085.72,2.552193205,127.473844,913.9152886
35,44287.84,21.87100089,194.958118,2273.781965
54,44057.85,6.5443199,242.628057,1185.892988
49,25048.77,14.98166868,242.61428,1890.640168
87,56537.88,13.79138076,127.442069,1659.769248
20,21058.64,8.734707597,147.503078,1143.017435
88,63304.25,5.260793737,149.991327,855.939459
38,37130.15,3.810228199,130.006414,780.2278932
43,38369.68,11.72200614,175.004777,1593.466069
34,20283.95,4.304076015,117.468591,1071.920592
44,23703.95,3.060553536,152.495236,644.1045211
70,47658.67,6.549842666,194.988208,971.7404705
49,49750.1,9.373705128,147.442069,1039.67302
72,31203.12,8.397776839,275.133571,1381.481321
41,33458.05,1.019306038,162.468917,522.4564791
54,20719.7,6.864219377,162.497044,1284.691556
49,39225.15,6.525380768,179.965581,703.8007764
77,32659.08,16.08388872,182.446995,1544.501137
35,13870.96,12.95969924,245.145743,1896.10656
34,21101.14,12.18544178,232.652038,1991.187997
43,49065.88,10.85865384,245.128318,2081.752385
59,18081.88,15.34839938,277.651257,2115.879744
58,45101.92,7.355635728,142.500692,1357.285615
75,30450.19,5.705926395,152.457857,1308.999159
63,54750.08,6.70301496,267.664655,1319.229599
57,24095.07,7.367492072,227.475448,991.3985734
63,53817.02,1.030630574,147.442069,310.1585772
42,20733.74,6.735271694,149.944668,1254.943448
37,36790.23,7.506056361,220.132293,1411.150345
60,35949.37,20.51922799,139.983006,2446.475453
38,73242.41,9.320973584,139.9678,1262.985557
50,12802.32,7.387393996,140.00128,1365.994148
85,20555.47,8.758613325,144.960655,916.7201648
18,60956.22,6.289468375,149.959755,933.01364
37,27149.34,2.613920398,194.976769,609.6168115
37,19533.5,11.29271486,164.985293,1882.951404
74,102080.72,11.57257501,152.510442,1638.383088
76,30434.99,15.02077659,127.495766,1630.020341
62,10852.14,14.28406007,172.470522,1887.699697
42,52352.24,4.759938908,194.974431,897.6280912
81,57874.62,2.758173633,124.97808,297.4433143
80,54587.66,7.441432103,242.610632,1683.078344
50,14053.15,10.06145053,199.990219,1806.970628
21,51419.56,16.37219797,184.967019,1873.00718
41,20917.65,2.160066882,147.442069,444.0474919
71,48597.98,1.871917709,255.141716,859.0587897
45,34497.95,16.75283806,159.947583,2122.146303
46,19080.13,20.16532013,210.105118,2734.384392
58,21210.4,7.753271168,164.971516,1412.478266
87,22484.19,3.663316236,127.511223,408.200312
18,38028.33,11.4488726,152.466002,1344.718981
50,29940.45,8.315973557,169.944668,991.7932314
31,104519.8,1.515290738,139.99789,698.1794441
27,84597.17,9.324505434,182.460772,1266.19109
44,29579.69,10.16298067,202.443347,1204.39272
45,69222.79,6.215774391,232.62403,1607.735971
33,76046.62,2.667736094,134.980139,548.9193645
36,29759.61,10.68004106,154.975543,1827.283455
47,73746.35,8.133269102,182.460772,1103.011016
56,54109.79,1.789830613,204.963371,616.51937
81,34414.89,2.699998442,220.161527,838.173682
26,5920.06,2.661310881,222.665436,1024.224748
33,46973.08,23.10105854,154.975543,2947.224753
47,165151.02,6.267383901,127.442069,1174.414663
61,5875.01,6.856207666,142.452604,1408.424309
80,84805.71,13.72354614,149.962093,1333.444788
75,14289.15,24.3036064,194.958118,2419.797484
78,2488.36,6.027648047,154.991856,1135.519834
75,10494.28,9.490754438,149.970715,980.0465426
58,15537.16,9.727109482,245.128318,1925.341061
46,40743.83,19.93726012,182.45383,1914.400241
28,63963.83,1.662826246,144.960655,481.3363042
43,78249.99,8.406444381,220.161527,1321.712528
66,43551.35,2.405574983,172.470522,901.2877149
84,48376.42,14.10031907,255.119794,2158.332479
69,57730.91,4.186523762,92.455141,720.6019295
20,30861.42,14.93006551,107.48056,1727.703167
35,51510.02,17.34018575,235.159141,2196.151925
88,7833.53,7.858862202,252.637807,1207.144714
71,29709.19,8.482460246,152.455519,1364.133317
86,37041.5,7.644184483,162.460772,1461.63461
24,11638.79,13.82541752,92.455141,1750.284767
76,8523.51,7.772523197,159.965008,884.3816817
33,108059.11,24.77634001,204.963371,2729.316361
79,56096.93,13.28713487,190.173699,1606.847228
76,73422.83,6.403155881,175.02109,862.0866469
24,66702.94,15.08846657,242.657291,2072.561109
77,37670.96,8.785452901,202.636202,1608.002659
62,79432.6,6.820250541,187.642236,1054.514104
21,21786.91,3.319853958,290.160419,1150.574869
39,52189.94,13.84769517,164.978458,2137.666732
23,44610.48,16.15614223,194.969934,1956.469091
87,53591.84,7.860641328,242.610632,1647.423104
27,43976.9,6.805071944,124.964303,715.1931007
60,19990.22,7.712199324,222.660939,1235.453213
80,39181.25,5.402712746,137.468388,700.0279564
56,25777.88,2.066037377,232.641455,769.7818684
20,59418.66,3.752354376,154.991856,1283.103476
39,38306.27,11.32652677,194.966286,1897.050575
30,34393.76,17.96501147,232.622804,2299.047664
47,37526.82,1.051188042,257.684139,1018.848617
35,3050.98,13.63916478,162.452604,1712.040252
66,6284.19,16.64092048,92.455141,1777.880577
76,53247.58,1.042724425,184.961033,871.6644442
70,25019.9,17.1001258,172.462354,1782.747566
44,16301.48,2.779431223,112.455141,242.9947554
73,12134.83,15.12166154,149.99153,1505.903299
72,32396.94,2.661325529,162.468917,380.7222437
42,88000.08,5.118556082,127.473844,1064.629876
58,18406.73,7.217041327,127.458638,850.5053759
68,7655.2,2.693860703,240.114868,764.3624669
19,32102.68,6.441555523,162.500489,1228.537824
79,49545.55,10.2452503,184.967019,1197.086571
54,77423.32,15.18036042,242.632554,1984.668288
19,27690.11,21.61213506,232.62403,2954.525101
46,27219.87,4.576705489,149.970715,703.2651223
63,21739.61,8.661116617,255.133571,1745.431051
85,32951.46,23.68987753,202.649979,2900.101871
64,19832.1,10.73057042,287.642733,1572.393016
21,8979.6,9.46447702,144.960655,968.8971697
18,47618.81,4.106981469,129.977753,1239.519501
83,40031.03,2.851017432,117.483475,479.0156739
33,74023.61,6.418130939,152.479779,1257.485285
58,9134.48,17.56134872,230.134352,2109.348841
24,22354.1,7.351090778,232.670689,1332.641107
88,12146.64,5.867164261,124.964303,386.8447822
40,3730.38,2.095488213,247.664655,1338.247732
26,56143.59,3.312263064,159.951231,509.6727126
70,22812,6.766267697,207.638588,1044.435554
21,12908.78,2.542844079,247.664655,1467.981883
75,18189.38,1.796607335,207.475448,971.697137
67,61039.69,1.921647847,230.105118,695.6222319
29,60671.21,8.248755691,177.48762,1716.011284
26,21393.98,21.77701838,154.961766,2811.648182
38,31369.76,14.42671843,235.137219,2363.604752
20,37741.16,16.11472911,92.455141,2156.405261
60,27353.22,22.89696344,162.45383,2586.074672
65,20872.03,9.273178876,207.609354,1241.342647
36,87308.01,8.154668093,182.497044,1062.905651
79,37198.61,7.775144828,242.610632,1713.700682
68,28837.52,2.932159225,107.481989,700.6270933
29,48675.51,10.25226518,149.988989,1303.670531
87,53420.34,11.89492044,147.478341,1119.209685
34,26175.68,8.210220142,152.47417,1496.482536
22,84232.11,8.884543585,179.965581,985.6286855
20,23660.7,6.577676916,220.132293,1329.24842
33,45404.63,2.92969581,204.979684,694.7582953
75,5418.19,8.013365588,255.166453,1313.686109
86,25428.86,1.84841935,150.020764,529.9370637
68,21087.24,1.884992328,179.947583,404.9361415
60,36174.84,9.783296825,117.472036,995.3392925
25,21795.9,12.70583343,220.161527,1780.064534
39,47285.08,9.705809585,152.510442,1559.323963
27,45429.68,15.12645563,157.483594,1549.802896
25,12234.89,7.179893502,134.950905,790.6280344
44,46705.86,9.984220981,102.474625,1040.400476
65,11523.97,3.024806192,137.483594,847.1259509
73,19534.42,10.27742832,184.978458,1234.044483
48,82629.53,12.92578188,169.974105,1333.179191
39,28420.39,9.585621689,107.528648,1104.883551
55,81413.71,14.74280934,124.964303,1222.291008
71,69506.73,12.54841227,114.972827,1153.262724
44,15944.32,3.999140345,129.948316,1048.919831
35,38328.57,1.251588197,204.961033,661.2094379
40,82560.95,12.16872039,200.165175,1711.601451
34,37667.37,6.624439911,262.610632,1214.05087
35,89752.5,5.643360294,262.610632,1253.523378
59,24958.97,4.499945782,220.132293,955.0519598
73,51848.11,6.57513059,242.628057,1187.692793
88,32443.11,11.76797971,192.440432,1367.183772
34,76175.36,13.22141934,192.456745,1398.114035
67,24946.75,1.997833268,159.965008,461.4404406
51,86039.43,3.787548072,92.455141,798.4275185
26,18620.79,16.00167972,149.974105,2245.475959
45,19224.29,11.34130832,222.649979,1636.72261
52,22433.84,5.252073829,265.128318,1164.843819
25,27130.52,18.00704355,194.974431,1946.450068
60,39874.59,18.29765062,139.95684,1810.920999
83,61265.29,5.755833887,95.019486,878.7051436
25,89524.54,2.111376258,129.976324,662.6103493
58,13969.34,12.24494477,92.455141,1653.165932
64,4109.01,11.46566243,120.004928,1549.605718
74,93637.19,9.858971643,112.455141,868.5732588
27,43133.76,17.31776736,187.656013,2171.802329
51,45245.92,6.811138598,162.452604,946.1849643
59,36034.73,14.26734448,147.442069,1294.790222
78,11667.32,1.360201959,204.963371,509.1865112
36,25598.66,11.59782994,157.483594,1210.450532
84,96624.28,7.399248624,190.12704,1483.41562
42,36705.32,1.358818331,204.979684,567.3209248
75,68430.88,10.5309984,159.983006,990.747598
39,26838.3,9.630236452,187.642236,1329.382263
75,20768.72,19.79804917,204.949594,1862.842794
57,14032.23,16.86058234,112.455141,1446.505628
35,30110.14,13.40891729,144.960655,1338.549194
52,46272.07,3.857491515,220.132293,939.8765686
66,39933.38,8.703568707,92.455141,1275.194778
24,9964.37,20.40555252,242.657291,2422.117328
23,25447.24,1.747076331,137.469817,922.4502594
54,72841.97,24.02275725,127.481989,2112.65313
81,1441.97,8.006997906,127.478341,1233.807825
21,23134.96,6.5630386529999996,147.471303,1034.69512
47,36250.96,5.291754183,169.967067,877.7050261
47,15395.09,15.18780416,137.439154,1615.87994
57,14379.3,10.38039309,114.972827,959.951483
19,57776.5,14.45556293,149.977753,1639.902323
52,57622.01,7.32906366,190.12704,1751.02003
84,19430.58,9.351000629,174.961766,1173.562649
80,42920.9,10.86852566,162.511928,1354.387011
58,69004.81,3.997019354,104.962874,632.0815033
61,13805.45,2.231526082,174.958118,1054.384865
47,1753.08,2.384942381,252.62403,904.5789623
55,55200.2,4.992706522,157.483594,637.7315432
89,4592.51,7.827055149,127.488728,846.2276311
81,9582.53,2.153167182,275.119794,775.7502457
81,21599.91,8.209710913,159.994242,975.7615787
43,80120.44,7.19812868,172.503404,1042.502776
84,67228.71,7.40216226,212.641455,1621.058909
57,18651.96,18.37212028,204.963371,1924.903884
73,97463.9,5.731198479,169.99275600000001,695.0510444
37,14638.17,2.497790261,172.470522,1178.564131
86,24371.34,2.745220008,162.482694,504.8041713
40,46974.79,3.386665328,124.97808,391.0106655
62,49939.39,3.032321354,207.49737,693.358004
69,10584.2,2.678577227,179.947583,497.4668116
20,46984.61,6.678176681,139.95684,989.9918587
86,48971.18,6.211504434,182.483267,745.0467839
82,7723.17,13.56958731,235.137219,2087.5439029999998
49,72997.73,9.7277421060000009,200.132293,1751.848426
68,55593.6,7.18546062,162.497044,1501.32182
66,28096.83,7.039839728,175.133074,1116.638366
29,10887.66,18.7939759,172.457857,2057.159348
20,147436.94,4.510537408,149.944668,1222.622089
53,77658.11,15.73628072,162.460772,2089.023186
27,740.66,10.94833173,79.978861,1081.14434
56,61901.7,7.434237932,194.976769,989.3430051
34,54246.36,34.80793399,152.457857,3934.848461
37,19523.69,2.871999386,117.472036,596.8051649
82,17526.85,16.3364928,242.657291,2060.745551
57,21062.25,2.596050259,94.972827,817.8995329
45,31766.78,2.389328443,182.490006,762.3743815
27,24045.19,3.56722345,95.005709,617.4480514
21,37455.48,9.626754665,127.442069,1575.771505
66,94655.92,6.044266101,152.495236,785.6688028
51,19982.5,6.531735637,149.99153,874.1933216
30,100033.86,1.512791057,127.458638,505.6979276
25,152172.92,3.390052702,210.151777,1022.519614
53,18038.36,25.36784311,144.960655,2167.068284
79,33297.61,10.91916339,197.494455,1428.608241
41,80430.99,6.775594861,182.467607,1072.585587
