"Tenure","Bandwidth_GB_Year","cluster"
-0.924220406373275,-0.807388589128117,2
-1.23397994954087,-1.22441039823783,2
-1.21317732891739,-1.06445951133086,2
-1.21248864167055,-1.08091444507124,2
-0.745855287849668,-0.792110539137372,2
-1.0016203667596,-1.06793204364912,2
-1.06164193166873,-1.18984380983633,2
-0.54414907572231,-0.598862585192065,2
-1.14096129907351,-1.09382804021772,2
-0.698951492423705,-0.608375074079709,2
-1.02494020715196,-1.11726224500842,2
-0.516277115112736,-0.409383585807206,2
-0.759360909532251,-0.83296083945295,2
-0.965311486299719,-0.882890815208163,2
-1.0335946887908,-0.885354639709467,2
-1.19525705218381,-1.14051649504402,2
-0.819144075429574,-0.652607492827393,2
-0.594348253427612,-0.364237816626386,2
-0.703631736982931,-0.534885710014646,2
-1.12223415664896,-1.03443814880079,2
-1.12236534417624,-1.27655638104335,2
-1.2013590685146,-1.12697651197627,2
-1.07436632765558,-1.03816377694242,2
-1.23922586231371,-1.28252763681484,2
-0.667695279344794,-0.486340860388582,2
-0.675600944544424,-0.75483193762084,2
-0.828628604643003,-0.633740880409354,2
-1.08955802483649,-1.20871243264669,2
-1.21863403421748,-0.99187224887364,2
-1.16851381862142,-1.34186491217409,2
-0.851531398033102,-0.815594485453746,2
-0.392668891442764,-0.457990474201104,2
-0.581612966115354,-0.723272760641496,2
-0.468178677430584,-0.585115475521009,2
-1.09447171436715,-1.12390882122848,2
-0.967592273546095,-1.00104501106529,2
-0.631732727906189,-0.501300034874165,2
-0.267362679887295,-0.244040402667584,2
-0.983401032382411,-1.03834474702962,2
-0.98851178683225,-1.17032516238585,2
-0.907750302054964,-0.977175982617288,2
-0.933703196000006,-0.774193397678681,2
-0.895300912034786,-0.698948501633242,2
-0.966340678734103,-0.92656508822158,2
-0.774425352164505,-0.862426713556068,2
-0.769585519434303,-0.791260292316934,2
-0.979701612183948,-0.780233422431085,2
-0.628176785793195,-0.508264846502697,2
-0.998858621608377,-1.04202418232004,2
-0.832020420532766,-0.514720011573118,2
-0.953841899578547,-0.844201102968258,2
-1.16044043457386,-1.18224582479485,2
-1.11120109273764,-1.07373257760721,2
-1.22750759032895,-1.15680967212278,2
-0.588347435662114,-0.72322377548973,2
-1.20776566378592,-1.2491425714454,2
-1.21633131305187,-1.43577650226065,2
-1.09444134723414,-1.07822671668829,2
-0.669676517325223,-0.608347799956982,2
-0.604967295704848,-0.362176669136388,2
-0.761411730980593,-0.7446448107097,2
-0.985859862545601,-0.866500110786692,2
-0.956027614630176,-1.18402215273324,2
-1.25224356774465,-1.11742376220579,2
-1.16650644902342,-1.28340378668445,2
-0.669566091387012,-0.838600249615966,2
-1.26689595523213,-1.29130855083138,2
-0.737500733647791,-0.908925885000526,2
-1.21339742445176,-1.33021807954112,2
-1.02549245029432,-0.966370573464512,2
-1.18660699514592,-1.08318933030902,2
-0.185172502808756,-0.218963116671613,2
-1.15274011623878,-1.09854856966412,2
-0.445849569479751,-0.532899274181895,2
-1.19533438815766,-1.11958083560701,2
-0.810952134766843,-0.794560532553151,2
-1.23987317765081,-1.10326497261932,2
-0.947522245825017,-0.912558576026709,2
-1.21203702983695,-1.38159990564799,2
-0.963316104723095,-0.964633317736402,2
-0.894911395882879,-0.928043226513263,2
-1.00350868812011,-0.795200074168528,2
-1.24894996286911,-1.2429018731777,2
-1.05107640059101,-1.02463404434498,2
-1.25114426240292,-1.16921526977923,2
-0.893593848044777,-0.981866944566237,2
-0.901224582911945,-0.927738651137881,2
-1.044520692486,-0.817060606145163,2
-0.461628377171183,-0.479730927187159,2
-1.11716522791407,-1.04528853220493,2
-0.910303712790573,-0.953879277853029,2
-0.594082399199659,-0.679603971098644,2
-0.62458756463033,-0.780637736750051,2
-1.11606497714479,-0.865443038786807,2
-0.934428641470107,-1.11567165854997,2
-1.02440494388845,-1.01664292773179,2
-1.25726223755081,-1.35272902873647,2
-0.797490002751706,-0.652945786764789,2
-1.16326730077495,-1.32590816168746,2
-0.832808150770069,-0.803485803199481,2
-1.23766885658494,-1.3102819734127,2
-1.02741571465718,-1.1124067465899,2
-1.01281986373738,-1.22257627658805,2
-0.670475214522143,-0.719085872089678,2
-1.25607595287419,-1.30979560613882,2
-1.04245360968375,-0.881298563253638,2
-1.09673582427148,-0.962883986749902,2
-0.916524247919428,-0.72167656825761,2
-0.612529203446144,-0.5427586366272,2
-1.23782886074404,-1.13271297554137,2
-0.685866396916773,-0.593244856313819,2
-0.460665553751031,-0.531318498481924,2
-0.817258136546505,-0.854557702662252,2
-0.867143054133132,-0.669176867875194,2
-0.730402841749591,-0.862063476073897,2
-1.16304913391278,-1.04107536161619,2
-0.865207953017298,-0.920045291598194,2
-0.332838075996761,-0.475102398460825,2
-1.2529912496708,-1.22186146348251,2
-0.84533279682348,-0.811174409604831,2
-0.968737337581396,-0.938090274386711,2
-0.909127222743405,-1.15237783159141,2
-0.577147144525187,-0.54398887610587,2
-1.06941765730546,-1.10075441305163,2
-0.96291702084435,-1.08031237437193,2
-0.926524980576889,-1.01077342779419,2
-0.238107747852939,-0.147982339030892,2
-1.01760728196404,-0.945378033739764,2
-0.527192265299626,-0.634636263930631,2
-0.838298815827875,-0.716271623937695,2
-0.986584476039454,-1.12991687327023,2
-0.77560108586963,-0.591460689295964,2
-1.24872268208533,-1.34160974258021,2
-1.09930765193583,-0.824871856869975,2
-1.1488111462304,-1.41688654342785,2
-0.970331025899228,-0.928734646253861,2
-1.05370366812707,-0.961110217413612,2
-1.24655776643987,-1.24426714258136,2
-0.785534125914284,-0.661367431093244,2
-1.21616480435121,-1.03224136698224,2
-1.21744952694466,-1.30978881414918,2
-0.743658492387115,-0.89343354996743,2
-1.23879126817606,-1.21539029736767,2
-0.615408219431066,-0.69967354704221,2
-1.25742772518972,-1.33417075100345,2
-0.17272689449879,-0.124905875027034,2
-1.22726162789671,-1.15799830819956,2
-0.908826954952517,-0.827394058390682,2
-1.06484201485071,-0.748517102355185,2
-1.01546490531145,-1.12944052501048,2
-0.671945543452837,-0.600274652765722,2
-0.985219543372388,-0.999332800012469,2
-0.140085062797949,-0.160017521821311,2
-1.00907328561257,-1.12428488476017,2
-1.00181467103033,-1.18717278103053,2
-1.11088588719141,-1.17574148082307,2
-0.387738297667458,-0.286835244240498,2
-0.95076044864594,-0.883666635001136,2
-0.783058618409057,-0.894313767114264,2
-1.25377338297699,-1.24099229566904,2
-1.23583710960922,-1.33982215867791,2
-0.84312163086212,-0.873509047353281,2
-1.05780500848694,-1.17162893551139,2
-1.20737039943449,-1.25489658390097,2
-1.19875713843697,-1.11056276485191,2
-0.695701490666919,-0.511166772983207,2
-0.401707935193138,-0.365484182990617,2
-1.24010212238709,-1.35623668912905,2
-0.645703121773911,-0.747211348581583,2
-1.16101181316989,-1.03336161581148,2
-0.927150475446068,-0.986617418850492,2
-0.707756070140892,-0.579457158984808,2
-1.14265183698989,-1.08370285231671,2
-1.26029584984922,-1.39842476489253,2
-1.23011500388639,-1.20503321055405,2
-0.665155104594929,-0.779778893835599,2
-0.812026140467247,-0.746387233246302,2
-1.17206034427598,-1.18910053768786,2
-0.665312423739777,-0.627579015347985,2
-1.19645313148988,-1.41656651375349,2
-1.0671354330092,-1.15757874669325,2
-1.12368319455116,-1.0933355826444,2
-0.356175766061319,-0.341483374613847,2
-0.915395029249919,-0.854132021432571,2
-0.672497294972869,-0.391619491887903,2
-1.05409802486805,-0.991699929792954,2
-1.05206376731044,-1.15093341323456,2
-0.85335153515847,-0.610544882421462,2
-1.00689252460132,-1.0655532708285,2
-1.14513562644049,-1.22870419048722,2
-0.925633631479758,-0.902062885262391,2
-0.87204150337163,-0.767141260992029,2
-1.13666070040254,-1.17066538782461,2
-0.905011587518934,-0.969881910157341,2
-1.19872680912106,-1.0524111353551,2
-1.05186863106346,-1.00301331021504,2
-1.10708122199773,-1.06308495951848,2
-0.684349174779442,-0.728512778475816,2
-1.00706251247538,-0.76283420742005,2
-0.73584661360076,-0.858307364631608,2
-1.16571985329918,-1.12924226828576,2
-0.652786643173302,-0.599593649468458,2
-0.678476178819133,-0.486447399787483,2
-0.896683127117524,-0.938469728902461,2
-1.13104765920225,-1.10946175187084,2
-1.22104665188187,-1.32719425381223,2
-0.846409449721033,-0.962302557201123,2
-0.402987665929113,-0.358042489718933,2
-1.02223057396746,-1.10901699463411,2
-0.974518929605864,-1.11097483231228,2
-1.08350683469096,-0.908893747460861,2
-1.03195996891716,-0.867947797810014,2
-1.09960568851769,-1.079125827853,2
-1.09337237120832,-1.04499188344869,2
-1.1341903738403,-1.20369457654925,2
-0.925090956064237,-0.780493655048833,2
-0.468808710352019,-0.615463065424562,2
-0.718988883985648,-0.983030951792615,2
-1.13450414233665,-0.913728463008849,2
-1.07183106912899,-1.1033128787405,2
-0.652201234432378,-0.602844344903031,2
-1.16844714707037,-1.27722916490058,2
-1.12079343850923,-1.30883556154911,2
-1.13808995996032,-1.30399642362307,2
-0.988879369064924,-1.03351401721381,2
-0.507757300174565,-0.390006421232437,2
-1.23043629798606,-1.22529467447078,2
-0.641703206881948,-0.518986432184331,2
-0.9065987712952,-1.04010648915596,2
-0.986629629659394,-0.996655898086175,2
-0.730111650063214,-0.89804621126976,2
-0.948803829598996,-1.02605220034189,2
-0.795057228571882,-0.845726309507911,2
-1.24073484032277,-1.11998568710749,2
-1.22248937432801,-1.31497630685177,2
-1.25319897901278,-1.26971358086774,2
-0.91255572122223,-0.828605456933561,2
-0.964329376157483,-1.02770525416023,2
-1.2489516268216,-1.48118906303682,2
-1.14519507492503,-1.08479362228642,2
-1.23999665048926,-1.38105359712644,2
-1.02735361897549,-1.01657285480784,2
-0.952917952139382,-0.789188206714866,2
-0.625458492492313,-0.615321971878464,2
-0.33420856777784,-0.275207880559252,2
-0.692355811641751,-0.810869450757169,2
-0.94643307546666,-1.00607478907797,2
-1.26289297715489,-1.2179080037055,2
-1.06091172124377,-1.01379552753173,2
-1.18633229171607,-1.05990402446422,2
-0.856222987722966,-1.15477281384938,2
-1.13743387105552,-1.1048413782454,2
-0.966762225971512,-0.98229580705999,2
-1.23775659226187,-1.07550678532828,2
-1.19326397745042,-1.35153574921307,2
-0.919030009106357,-0.628943895696593,2
-1.01635527116392,-1.00419794166059,2
-1.19429252699407,-1.13033248926777,2
-1.10545671274166,-1.22122144842987,2
-1.07392530461058,-1.13637709697152,2
-1.14635318586056,-1.16833868500264,2
-0.883597653439571,-0.974765627788449,2
-0.427562731575263,-0.232361656904018,2
-0.783291571758158,-0.894277901931169,2
-1.00602609697449,-1.18305497505576,2
-1.23033838950866,-1.1776287469718,2
-0.753518923595686,-0.756898101825167,2
-1.05941098736296,-1.04544363713259,2
-0.694881615892807,-0.775809405237601,2
-0.993395638669328,-1.17452937473265,2
-1.03362683332761,-1.0547696866482,2
-0.983210774541611,-0.94697841320165,2
-0.857894881807996,-0.949180458840773,2
-1.16725027360516,-1.0956311957487,2
-0.84319915592148,-0.765999866274871,2
-0.678943598201421,-0.711767951131694,2
-0.707891833537528,-0.598965995493768,2
-0.991980257988024,-0.942485455654495,2
-0.87521776177927,-0.803513197214496,2
-1.0492609527863,-1.02239607037339,2
-0.99261566093796,-1.01708319189062,2
-0.959605188125586,-0.925883942609425,2
-1.23626466976586,-1.37511304824099,2
-0.910579777636099,-0.723671227694594,2
-0.979981572190994,-0.900194760695377,2
-1.18761066103637,-1.26332363665291,2
-0.908877251698346,-0.819270093343022,2
-1.09090809538242,-1.14274921224214,2
-1.26596656213026,-1.45008576925278,2
-0.901426148066281,-0.993477569087566,2
-1.22208949629012,-1.21772018740257,2
-0.617019606152693,-0.568272781291893,2
-0.810493035147023,-0.759756842828947,2
-1.26026109593237,-1.30509641266908,2
-1.06943925087077,-1.13839951312057,2
-1.13171993382676,-1.25533012704457,2
-0.953771446317285,-1.00126167519163,2
-0.604073677581589,-0.511604653482003,2
-0.809433778116448,-0.768950716588191,2
-0.908188980439636,-0.963293472911005,2
-0.821024341747324,-0.722648513529725,2
-0.883507648736509,-0.945528437242355,2
-0.851125242356259,-0.620205760438216,2
-1.07795248563317,-1.24850932156681,2
-0.398302883317631,-0.355298368488189,2
-0.999336591962159,-0.821079252411693,2
-0.607063875846763,-0.623005484234383,2
-0.752750101909446,-0.822163227417337,2
-0.815791967497045,-0.883499207251241,2
-1.16998335339297,-1.34533358894856,2
-0.762299298367511,-0.822691580375618,2
-1.06718493559588,-1.01883343396699,2
-0.589262231362564,-0.597118148739586,2
-1.17426969501644,-1.21688180657814,2
-1.17932867785347,-1.23464728571097,2
-1.12560120233683,-0.96174895044245,2
-0.540669145984592,-0.561084095068381,2
-1.06035902429618,-1.25254085058001,2
-0.537015635748112,-0.641832738576826,2
-0.842558156040429,-0.73067768358907,2
-0.752171500246904,-0.540838680152984,2
-1.12289467015471,-1.24398400202515,2
-1.08990968606917,-1.27686962975633,2
-0.830956625449935,-0.930976919416471,2
-1.2655993580686,-1.37810249265977,2
-0.796052196528841,-0.711082887512781,2
-0.931754480727407,-1.09854610642673,2
-1.04651403193911,-0.951336357846691,2
-1.22197820055856,-1.0863773962088,2
-1.08048048327615,-1.06310097703664,2
-0.991186061026257,-1.13052122242638,2
-1.00007712645601,-0.917608260277652,2
-1.11659426530616,-0.874495155473931,2
-1.17447995810427,-0.922482639123206,2
-1.00788662276493,-0.996275355845354,2
-0.863176796462062,-1.03441055572797,2
-1.15855979008509,-1.09774156350748,2
-0.746490236994378,-0.909712505624322,2
-0.862630717507349,-0.965092206841862,2
-1.11676985011134,-1.00937635545102,2
-0.868409548883362,-0.9458345181354,2
-0.596972760315219,-0.699058560008079,2
-0.985011587127792,-1.05870620349416,2
-0.812561630633365,-0.865313926690247,2
-1.11662777125865,-1.11973417386231,2
-1.22594544147429,-1.23102766010705,2
-1.12234121686508,-1.34270164896408,2
-0.773828598292942,-0.970372502993729,2
-0.826181081793349,-0.715101273860152,2
-0.88184520892701,-0.647639367364639,2
-1.00927454823009,-1.02506213623334,2
-1.12242585153964,-1.06851662014165,2
-1.15999978969988,-1.2455962070766,2
-0.86857859132987,-0.848148057764951,2
-1.10186639488284,-0.947200148497214,2
-0.89221503650123,-1.01790227495303,2
-0.993321857503078,-0.920505405709972,2
-1.18626278388236,-1.24332105304214,2
-1.22304823546325,-1.33629453901074,2
-1.1312511908459,-1.04255640660945,2
-0.898914336143012,-1.11199637157849,2
-0.762066723189431,-0.822943726212774,2
-1.0996645697457,-1.14735785051756,2
-0.840544395352171,-0.903094448118766,2
-0.830106496994123,-1.01003964580673,2
-1.01803975834396,-1.06171256576728,2
-1.04877973016174,-1.02075473076377,2
-1.12593251796856,-1.00020920714713,2
-0.508200894782513,-0.367873065202181,2
-0.725840586549001,-0.644782991259123,2
-0.871915194250527,-0.946589253359419,2
-1.16836557558108,-1.34006253328888,2
-0.283510582495485,-0.273382577216063,2
-0.805906955172092,-0.554275538326745,2
-0.701704955629565,-0.640160915666554,2
-1.00223973525824,-1.15519839724329,2
-1.09964630408538,-0.8474355314904,2
-0.991563286619973,-1.06518616613363,2
-1.16951302209382,-1.12409085826552,2
-1.13701637024804,-1.08790191634222,2
-0.874406206767626,-0.818484635491379,2
-0.819029867781151,-0.829001955831197,2
-0.944643948365036,-0.9737669145038,2
-1.13837438238542,-1.02562206296297,2
-1.2503739658497,-1.3477193656753,2
-0.929306579706732,-0.956826556565935,2
-1.26281972542807,-0.990446119581966,2
-0.760949605992602,-0.60940754985637,2
-1.14305182847909,-1.20809824966882,2
-0.989527138207256,-0.896957616750191,2
-0.939096217300121,-0.816854781288394,2
-0.993789881959001,-0.789291739654482,2
-0.894404268543357,-0.711382651180494,2
-1.07620715073581,-1.2217249464813,2
-1.09379822959537,-1.20624436528544,2
-0.929835603148385,-0.984609610158171,2
-0.777605770453378,-0.753794403487871,2
-0.93349077733736,-0.968033779688584,2
-1.11171536750946,-1.18892946827836,2
-1.16907388990392,-1.00529524118396,2
-0.949061477515787,-0.995905594300773,2
-1.05233139894219,-1.12235343294931,2
-1.04489493052865,-1.06551181418026,2
-0.679108858937716,-0.395178506357432,2
-0.673583023974932,-0.70828656142745,2
-0.682271125017568,-0.658918276465876,2
-1.21269587939021,-1.05951396451462,2
-1.05492652194145,-1.20219897219345,2
-0.869767561020739,-0.866432906125575,2
-1.19283399699924,-1.05287025417785,2
-1.12995584164674,-0.793457612277969,2
-0.464427977241638,-0.635100339521561,2
-0.742446454263948,-0.856581261174311,2
-1.07345905755845,-1.12927959331762,2
-0.563428990728651,-0.748408114316462,2
-0.795405524082471,-0.908817503744909,2
-0.825672063598721,-0.912545154039297,2
-0.602725119719743,-0.54907602669684,2
-0.763029546609582,-0.751426512951618,2
-1.00763287000966,-0.955683832508712,2
-1.13022339764429,-0.89350713683367,2
-0.898620497259486,-0.906970696667362,2
-0.83404514818064,-1.04760461096856,2
-0.98850448813154,-0.965552946040913,2
-0.81818919360087,-0.843907519244631,2
-1.05131960237479,-0.99743157373384,2
-0.748950617658755,-0.871408915192676,2
-1.04416173255261,-1.03169559715229,2
-0.843129572453566,-0.914847242013558,2
-0.879808379806455,-0.973976601539621,2
-0.948367987496983,-0.870950978819062,2
-0.501871446399533,-0.490355877854179,2
-1.02329656244222,-0.978120715543237,2
-1.09126486192389,-1.04690566089402,2
-0.810398114220684,-0.821932908840675,2
-1.07029111891328,-1.20272882998299,2
-0.690904769433141,-0.76434034147621,2
-0.899162038161943,-0.868788640865107,2
-0.684639610123776,-0.654508714987585,2
-1.0944690293529,-1.20058540782886,2
-1.17018075866607,-1.22297534955481,2
-0.909249750154296,-0.953479091123524,2
-1.21273573861585,-1.22759248448686,2
-1.11633975620885,-0.993447084414102,2
-0.642609304648909,-0.400292573682285,2
-0.852703350028015,-0.772193047934054,2
-0.509127791955644,-0.668135376839114,2
-0.948186465406774,-1.01487260049394,2
-1.18810141357067,-1.28604174613124,2
-0.665088546495186,-0.723868802406089,2
-0.921265378013079,-0.718708239753666,2
-1.20742126343685,-1.13247162719453,2
-1.24071793607812,-1.15714906641512,2
-1.22154708559432,-1.11822384540649,2
-0.898511205834339,-0.906037953427827,2
-1.12237135709548,-1.11919782802381,2
-0.883612780280422,-0.791246244784645,2
-1.26029044200362,-1.1586036377726,2
-0.491388167518932,-0.46279624674402,2
-1.09178359911376,-1.15917152864491,2
-0.971354545768293,-0.999088705262781,2
-0.459113539879743,-0.568625373071049,2
-0.949545309520398,-0.701147438767353,2
-1.1438645180038,-1.1759427445562,2
-1.12417678336812,-1.18975744583845,2
-0.0585884513724179,-0.163240016027142,2
-0.849864798342369,-0.694005595192964,2
-1.18110774560593,-1.28823505711381,2
-1.03605499382097,-1.13820489453191,2
-0.729599228329395,-0.75038137709846,2
-1.14408393283034,-1.24199067275192,2
-0.806855408093435,-0.678941219343023,2
-0.892962302439258,-1.02012275242983,2
-0.914795250010186,-0.739276471061192,2
-0.842581980814769,-0.718154811003009,2
-0.790563800497163,-0.820638181954347,2
-0.824257703979175,-0.771734538182437,2
-0.97736689774994,-0.865122288935034,2
-0.723976959756187,-0.905197029376798,2
-1.02153738648548,-1.18759564351015,2
-0.887425878687878,-0.835146821813491,2
-1.05563540352082,-1.13966400802245,2
-0.963811622212264,-0.920641219419353,2
-0.355979873472301,-0.511047961098527,2
-0.695761998030322,-0.573941419547369,2
-1.0090009036791,-0.954754546468552,2
-1.01170274654056,-1.14577054082517,2
-0.892643504268328,-0.977389297081229,2
-0.993334374963882,-0.974662069223001,2
-0.911702567398247,-0.831756849978912,2
-0.944077977614605,-1.04515534834662,2
-1.09902928024707,-1.18035010784142,2
-1.08003726683922,-1.13962170961137,2
-1.12037994631458,-1.20597339626753,2
-0.883358271183108,-0.796828078277922,2
-0.807791381371076,-0.613045647933226,2
-1.06933865737911,-1.04248884959314,2
-1.14050514918766,-1.12911349467899,2
-0.822114230630622,-0.959774700608294,2
-1.04691368307439,-0.99878245185297,2
-1.25083730098496,-1.15098096539892,2
-0.916422141743686,-0.999641531806373,2
-1.17988269839963,-1.32103022519842,2
-0.783422418931518,-0.803295042213824,2
-1.07728403053598,-1.01202729932413,2
-0.923319603000612,-1.09003606816837,2
-0.882885557406522,-1.01757955236975,2
-0.983858278964228,-1.16423513101769,2
-1.24506085208638,-1.18950723209755,2
-1.22560633551952,-1.14716521221087,2
-1.22054512147346,-0.916355883740475,2
-1.22664577638858,-1.14047481741873,2
-0.891853883175918,-0.900848849089173,2
-0.723516725623302,-0.677776696854368,2
-0.653140989420232,-0.652137842702671,2
-0.952124398068351,-1.05461584699602,2
-0.736783721391465,-0.705172222420784,2
-1.0384593673571,-1.28869465340073,2
-1.14204283037724,-1.19573950546095,2
-0.955616164559035,-0.948920547918745,2
-1.09667225372281,-0.987823805712687,2
-1.22701116522933,-1.17216285051087,2
-0.797095192205502,-0.670396392552622,2
-1.19801066665808,-1.06025479909728,2
-0.90013242500252,-0.667259583351627,2
-1.22330716916151,-1.06744256690926,2
-0.918317534902286,-0.927759694064857,2
-0.864985210285771,-0.81008439559718,2
-1.19221958254098,-0.923252549873751,2
-1.00629803975588,-0.975822480595945,2
-1.22025616099611,-1.20682587335909,2
-1.09695803756358,-1.02469843702858,2
-1.08088996685798,-0.898108775367162,2
-1.18256105684067,-1.08497876297787,2
-1.23502634875672,-1.1301740554987,2
-0.7964212914456,-0.596543562660915,2
-0.453056752803097,-0.588783116064377,2
-1.08681711690854,-1.16029463846108,2
-1.2631278969933,-1.34906497228611,2
-1.05801977180992,-1.14543699608672,2
-1.23763633387711,-1.23651696768796,2
-1.04047706102398,-1.1358676711159,2
-0.944939375566851,-0.652744071650918,2
-0.980950975786915,-1.06193656849142,2
-1.03417506785714,-0.943594854689275,2
-1.04203508781451,-0.967958170211988,2
-0.766304885824794,-0.932284216231277,2
-0.483672344171979,-0.467336450547159,2
-1.0837903116885,-1.12723184772621,2
-0.65050324654688,-0.706974089109672,2
-1.19946878066479,-1.28448819403449,2
-0.779687223754443,-0.756666735792599,2
-0.55767171510085,-0.475451774197993,2
-1.027997379505,-0.993337796644658,2
-1.23711324772049,-1.32705635356519,2
-0.513167036633819,-0.301303671677093,2
-0.607167872877612,-0.462322454386505,2
-1.24626305776299,-1.32399158242342,2
-0.653331587614951,-0.621073899581035,2
-0.974880574553504,-0.998762426180026,2
-0.800240062418375,-0.651746223695722,2
-1.02918018500822,-1.12043665142423,2
-0.776815014847904,-0.616638582310596,2
-0.615545495511787,-0.401256313196729,2
-1.18839392885562,-1.22211362771535,2
-1.07309192913101,-1.1553255669475,2
-1.07962978756381,-1.01353109181984,2
-0.744603541769267,-0.497990714856344,2
-1.01365709656137,-0.965308258236242,2
-1.22600806659541,-1.28273006711825,2
-1.17261962139934,-1.10664592045425,2
-1.18570846079938,-1.34364444970225,2
-1.21995150642138,-0.996759268118712,2
-0.973098708335488,-1.01133413565411,2
-1.01964694736725,-1.01088733050152,2
-0.851801790313309,-0.641393390999116,2
-0.714215231184168,-0.819906917704939,2
-1.21373289996473,-1.20060137894597,2
-0.651716419183111,-0.581878296797908,2
-0.506251801338892,-0.415949432966925,2
-1.13692481504379,-1.26464957108999,2
-0.708948443370953,-0.847637688649882,2
-0.877824494628877,-0.915615251418847,2
-1.16655704830607,-1.41434775567853,2
-1.04217088902824,-0.682451860019935,2
-1.0592907289782,-1.04472000205962,2
-0.7147314346282,-0.788320916427751,2
-1.02973261723609,-0.937503787854437,2
-1.0397341440527,-0.720163206801458,2
-0.659113066188113,-0.455420762386817,2
-1.20873805493291,-1.24099369168203,2
-0.992269974807418,-0.851875503967887,2
-1.21348485759188,-1.37793861729092,2
-0.858737825014405,-0.981558131776398,2
-0.244363452886772,-0.306575673296083,2
-0.926676627156418,-1.02600377163678,2
-1.12673026973793,-1.21926505888581,2
-0.854910734279162,-0.700930178840405,2
-0.699879902280921,-0.841172435695908,2
-1.03263791610699,-1.19205746827908,2
-1.13722999905796,-1.06312785075574,2
-0.881990426599178,-1.13170198748292,2
-0.932870236508559,-0.963167801540071,2
-1.24176951623697,-1.29886650626317,2
-1.00696282659417,-0.981042431572948,2
-0.907609244264031,-1.05762292358922,2
-0.883991707643734,-0.742969844974105,2
-0.654643841058755,-0.547322526021298,2
-0.968269577845188,-1.03206909961082,2
-1.14428451474002,-1.05892038282995,2
-1.25672103700227,-1.05286551980528,2
-1.22369131528491,-1.19422514633622,2
-0.993006273785829,-0.917175330598187,2
-1.09623781085358,-1.37032097549697,2
-1.01323948230258,-1.04930560339797,2
-1.06188513345251,-0.88456349475341,2
-0.858854679859977,-1.05941597087327,2
-0.522084309315344,-0.529318843838005,2
-0.521158546655277,-0.14279465738355,2
-1.14516417835259,-1.13489835775407,2
-0.667257735473185,-0.530467874595664,2
-1.07181480777508,-1.00808973822549,2
-0.922856343499558,-0.960867657925857,2
-1.19046725147973,-1.18932272093213,2
-1.25404854021206,-1.05210020980689,2
-0.876593926125668,-1.09366523884581,2
-0.557953830682717,-0.651645270270717,2
-0.90500175507238,-0.82579904433749,2
-0.693939213707805,-0.580478461440865,2
-1.17356886847983,-1.14853575550239,2
-0.915737274024167,-1.03576076299941,2
-0.990636313812638,-1.01638646394185,2
-1.18210536076004,-0.970445370048636,2
-1.23414305470234,-1.35150934719234,2
-1.07618124602085,-1.28989909974675,2
-1.21904983325537,-1.27784316932132,2
-1.02081095777072,-0.909949591708803,2
-0.955038697409557,-0.761152327285703,2
-1.05132954827265,-1.14420404562376,2
-1.21794035511317,-1.15078690549916,2
-0.722817865575997,-0.770669103009052,2
-0.830848468537853,-0.919286163374306,2
-0.529807317911701,-0.701307717367566,2
-1.25634657205701,-1.17709185402177,2
-0.656803575761223,-0.38929281775771,2
-0.406622645785551,-0.380116281704615,2
-1.18414045029389,-0.973937773827239,2
-0.889420730825073,-0.923955868237535,2
-0.920589586398071,-0.598995594703197,2
-1.05255259117253,-0.956935158844358,2
-1.22730001225537,-1.17390043049729,2
-1.16844249556681,-1.28560426036178,2
-1.24521178014097,-1.27934533654435,2
-0.997038976105336,-0.80725345679132,2
-0.99552825850957,-0.718428746577119,2
-1.13147260997885,-1.14354648762952,2
-1.02319369992443,-0.961909109607979,2
-1.07079760336207,-0.868444901895895,2
-1.22822887591781,-1.20294709206303,2
-1.2240110967005,-1.04405791703325,2
-1.22538264736044,-1.28525493688301,2
-0.994823725896946,-1.15368574356348,2
-1.05491169763741,-0.943933125288859,2
-0.950582216643616,-0.71045739754813,2
-0.975953105386925,-0.94921455675663,2
-0.951234032215875,-1.08390671679728,2
-0.55234668895036,-0.440655456476693,2
-1.10001509646532,-0.838648535090982,2
-1.21045430847874,-1.13057660072001,2
-1.13803001985345,-1.08358307259924,2
-0.932304757380455,-0.740358549755226,2
-0.850635510883715,-0.966762482592494,2
-1.21461638310462,-1.0409074497211,2
-1.15908733865976,-1.10994752114761,2
-1.01398867691282,-1.10462586709848,2
-1.05736765370084,-1.1971508103,2
-0.962489649773214,-1.02241923704124,2
-1.0106259801917,-0.873960297672615,2
-1.06812011471438,-1.11074329353414,2
-0.921427235210182,-0.813927412016977,2
-0.910824076115839,-1.01166899664515,2
-1.19512571338813,-1.27552247603164,2
-1.00578300864202,-0.770529579045199,2
-1.03360576920173,-1.1742487471554,2
-1.09147701586682,-1.27430714035415,2
-1.17643551827235,-1.32905855701848,2
-1.1699322246709,-1.09795523394169,2
-1.14976024204248,-0.810162322838811,2
-1.16311917118592,-1.16409961145625,2
-1.21824644673778,-1.13673334706708,2
-0.85323846202311,-0.867038018977292,2
-1.24964886073352,-1.36651657340874,2
-1.13398033765509,-1.20000039038896,2
-0.733644145572889,-0.625487072928906,2
-1.04495392520797,-1.07384438494512,2
-1.00335719280899,-0.855567542591881,2
-0.965712007228345,-1.07860773392222,2
-0.450872058813226,-0.272515239795719,2
