"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"1969","Yes",1,1,1,0,0,1,1,2.608423,0,1,0,1,0,0,0,0,1,0
"1970","Yes",0,1,1,1,0,1,1,9.248419,1,0,0,1,0,0,0,0,1,0
"1971","No",1,1,1,0,0,0,1,1.652127,0,0,1,0,1,0,0,0,0,1
"1972","Yes",0,1,0,1,1,1,1,2.077466,1,0,0,1,0,0,1,0,0,0
"1973","Yes",1,0,1,1,0,1,1,19.06753,1,0,0,0,1,0,0,1,0,0
"1974","No",0,1,1,0,1,0,1,13.46686,1,0,0,0,1,0,1,0,0,0
"1975","No",1,1,0,0,1,0,0,1.805094,0,1,0,0,0,1,0,1,0,0
"1976","No",0,1,0,1,0,1,1,5.395611,0,0,1,0,1,0,0,1,0,0
"1977","Yes",0,1,0,1,0,1,1,2.930277,1,0,0,0,1,0,0,1,0,0
"1978","No",0,1,1,1,1,0,0,5.23657,0,1,0,1,0,0,0,0,1,0
"1979","Yes",0,1,0,0,0,1,0,1.293544,1,0,0,1,0,0,0,0,1,0
"1980","Yes",0,1,0,0,1,0,1,1.76478,1,0,0,1,0,0,0,0,0,1
"1981","Yes",0,1,1,1,0,0,1,15.4459,1,0,0,1,0,0,1,0,0,0
"1982","Yes",0,0,0,1,1,1,0,8.939477,1,0,0,1,0,0,0,0,1,0
"1983","No",0,1,0,1,1,1,0,5.9717,0,0,1,1,0,0,1,0,0,0
"1984","No",0,1,0,1,0,0,0,26.15019,0,0,1,0,1,0,0,0,1,0
"1985","No",0,1,1,0,1,0,0,17.84058,1,0,0,1,0,0,0,1,0,0
"1986","Yes",0,1,1,1,0,0,1,3.761061,1,0,0,1,0,0,0,0,1,0
"1987","No",0,1,0,0,1,1,0,16.39747,1,0,0,1,0,0,0,0,0,1
"1988","No",0,1,1,1,0,0,1,11.61284,0,0,1,1,0,0,0,1,0,0
"1989","Yes",0,1,0,0,0,1,1,19.12428,1,0,0,1,0,0,0,0,1,0
"1990","Yes",0,1,1,1,0,1,0,13.85176,1,0,0,0,1,0,0,0,1,0
"1991","No",0,1,1,0,0,1,0,18.8572,0,0,1,0,0,1,0,1,0,0
"1992","No",0,1,0,0,0,0,1,10.08697,0,0,1,1,0,0,0,0,0,1
"1993","Yes",0,1,0,1,1,0,1,1.895979,1,0,0,0,0,1,0,0,1,0
"1994","Yes",0,1,1,1,0,0,1,2.446064,1,0,0,1,0,0,0,1,0,0
"1995","Yes",0,1,1,0,1,1,0,2.464275,1,0,0,1,0,0,0,0,1,0
"1996","Yes",0,1,1,1,1,0,1,8.040278,1,0,0,0,0,1,1,0,0,0
"1997","Yes",0,1,1,1,1,0,1,20.13722,1,0,0,0,1,0,0,1,0,0
"1998","Yes",0,1,0,1,1,1,1,4.355677,1,0,0,0,1,0,0,0,0,1
"1999","Yes",0,1,0,0,0,1,0,16.04377,1,0,0,1,0,0,0,0,1,0
"2000","No",0,1,1,0,0,0,1,7.42363,0,0,1,0,0,1,0,0,0,1
"2001","No",0,1,1,1,0,0,1,14.44636,0,0,1,0,1,0,0,0,1,0
"2002","Yes",0,1,0,0,1,1,0,2.919931,1,0,0,1,0,0,0,0,1,0
"2003","No",0,1,1,1,1,1,1,18.8098,0,0,1,0,1,0,1,0,0,0
"2004","Yes",0,1,0,0,0,1,1,15.92001,1,0,0,1,0,0,0,0,0,1
"2005","Yes",0,1,0,0,1,1,1,4.85088,0,0,1,0,0,1,0,0,1,0
"2006","Yes",1,1,0,1,1,0,0,4.847411,1,0,0,0,1,0,1,0,0,0
"2007","No",0,1,0,1,0,0,0,6.116652,1,0,0,1,0,0,0,0,1,0
"2008","Yes",0,1,1,1,0,1,0,1.757261,1,0,0,0,1,0,0,0,1,0
"2009","Yes",0,1,0,1,0,1,1,16.87028,1,0,0,1,0,0,0,1,0,0
"2010","No",0,1,1,0,0,0,1,16.66123,0,1,0,0,1,0,0,0,1,0
"2011","No",1,1,0,1,0,0,1,5.714937,0,0,1,0,1,0,0,0,1,0
"2012","Yes",0,1,0,1,1,1,1,2.301772,1,0,0,1,0,0,0,0,1,0
"2013","No",1,1,0,1,0,0,0,3.627104,1,0,0,0,1,0,0,0,1,0
"2014","No",0,1,1,0,1,0,0,12.00909,0,1,0,1,0,0,1,0,0,0
"2015","No",0,1,0,0,1,1,0,24.14282,0,1,0,0,1,0,0,1,0,0
"2016","No",1,0,1,0,0,1,0,19.14656,1,0,0,0,1,0,0,1,0,0
"2017","No",0,1,0,0,1,1,0,22.14611,0,1,0,0,1,0,1,0,0,0
"2018","No",0,1,0,0,1,0,1,5.585004,1,0,0,0,1,0,0,0,1,0
"2019","No",0,0,1,0,1,1,0,8.940085,1,0,0,0,1,0,0,0,0,1
"2020","No",1,1,0,0,0,1,0,17.82124,0,1,0,1,0,0,0,0,0,1
"2021","No",1,1,1,1,0,0,0,8.522053,0,1,0,0,1,0,0,0,0,1
"2022","No",0,1,0,1,0,0,0,8.386909,0,1,0,0,1,0,0,1,0,0
"2023","Yes",0,1,0,1,0,1,0,10.52249,0,1,0,0,1,0,0,1,0,0
"2024","Yes",0,1,0,1,1,1,0,9.836216,1,0,0,1,0,0,0,0,1,0
"2025","Yes",1,1,1,1,1,0,1,10.85169,1,0,0,1,0,0,0,0,0,1
"2026","Yes",0,1,1,0,0,1,1,8.973181,1,0,0,0,1,0,0,0,0,1
"2027","Yes",0,1,0,0,1,1,1,8.619877,1,0,0,1,0,0,0,0,0,1
"2028","Yes",0,1,1,0,0,1,0,17.91527,1,0,0,1,0,0,0,0,1,0
"2029","Yes",0,1,1,1,1,0,1,12.52502,1,0,0,1,0,0,0,0,1,0
"2030","No",0,1,1,0,1,0,1,9.303687,0,1,0,1,0,0,1,0,0,0
"2031","Yes",0,1,1,0,1,1,1,5.142628,0,0,1,0,0,1,0,0,0,1
"2032","Yes",1,1,1,0,1,1,1,2.067128,1,0,0,0,1,0,0,0,1,0
"2033","No",0,1,1,1,0,0,0,18.96848,1,0,0,0,1,0,1,0,0,0
"2034","Yes",0,1,1,0,0,1,1,2.589165,0,0,1,0,1,0,0,0,0,1
"2035","No",0,1,0,0,0,0,0,2.362663,1,0,0,0,1,0,0,0,0,1
"2036","No",0,1,0,1,1,0,1,5.585807,0,1,0,0,1,0,0,0,1,0
"2037","Yes",0,0,0,0,0,0,1,16.81789,1,0,0,1,0,0,0,1,0,0
"2038","Yes",0,1,1,1,1,1,1,18.529,1,0,0,1,0,0,0,1,0,0
"2039","Yes",0,1,0,0,1,1,1,14.39213,1,0,0,0,0,1,1,0,0,0
"2040","Yes",1,1,0,1,0,0,1,1.413033,0,1,0,1,0,0,0,0,1,0
"2041","Yes",0,1,0,0,0,1,0,3.680185,1,0,0,0,1,0,0,0,1,0
"2042","No",0,1,0,0,0,0,1,16.82081,0,1,0,0,1,0,0,0,0,1
"2043","Yes",1,1,1,0,1,1,0,1.025579,0,0,1,0,1,0,0,0,1,0
"2044","No",0,1,0,0,0,1,0,15.02441,0,1,0,0,0,1,0,0,1,0
"2045","No",1,1,1,1,0,0,0,2.440244,0,1,0,0,1,0,0,0,0,1
"2046","No",1,1,0,1,1,0,0,7.409027,0,1,0,1,0,0,0,0,0,1
"2047","Yes",0,1,0,1,0,0,1,3.148665,1,0,0,1,0,0,1,0,0,0
"2048","No",0,1,1,1,1,1,0,29.62966,0,1,0,0,1,0,0,0,0,1
"2049","Yes",0,1,0,1,0,1,1,4.044209,0,0,1,0,1,0,0,1,0,0
"2050","No",0,1,1,1,1,0,0,22.73656,1,0,0,0,1,0,0,0,0,1
"2051","Yes",1,1,0,0,0,1,0,2.917886,1,0,0,1,0,0,0,0,1,0
"2052","No",0,1,0,1,1,1,0,13.08213,0,1,0,0,1,0,0,0,1,0
"2053","Yes",1,1,1,1,1,1,1,1.740144,0,0,1,0,0,1,0,0,0,1
"2054","No",1,1,1,0,0,0,0,2.476217,0,0,1,0,1,0,0,0,0,1
"2055","No",0,1,1,1,0,1,0,9.05316,0,0,1,0,0,1,0,1,0,0
"2056","No",0,1,0,1,1,1,0,10.86199,0,1,0,0,0,1,0,0,1,0
"2057","Yes",0,1,0,1,0,1,1,7.990345,1,0,0,1,0,0,0,0,0,1
"2058","Yes",0,1,0,0,1,1,1,1.500126,1,0,0,0,1,0,0,0,1,0
"2059","Yes",0,1,0,0,1,1,1,6.732509,1,0,0,0,0,1,0,0,0,1
"2060","Yes",1,0,1,0,1,1,1,1.442102,0,1,0,0,0,1,0,1,0,0
"2061","No",0,1,0,0,0,0,1,10.89683,0,0,1,0,1,0,0,0,0,1
"2062","No",0,1,1,0,0,0,0,10.69505,1,0,0,1,0,0,0,0,1,0
"2063","Yes",0,1,1,1,1,1,0,6.905862,1,0,0,1,0,0,0,1,0,0
"2064","No",0,1,1,0,0,1,0,22.31932,1,0,0,0,0,1,0,1,0,0
"2065","Yes",1,0,1,0,1,0,1,4.984918,1,0,0,1,0,0,0,0,1,0
"2066","No",0,1,0,1,0,0,1,18.81683,0,0,1,0,1,0,0,0,0,1
"2067","No",1,0,0,0,1,0,1,9.817033,0,0,1,0,0,1,0,0,1,0
"2068","Yes",0,1,0,1,0,1,1,7.437784,1,0,0,0,1,0,0,1,0,0
"2069","No",0,1,0,1,0,0,0,3.765838,1,0,0,0,1,0,0,0,1,0
"2070","No",0,1,1,1,0,0,0,12.50419,0,1,0,1,0,0,0,1,0,0
"2071","No",0,1,1,0,0,0,1,1.798433,0,0,1,0,1,0,0,0,1,0
"2072","No",0,1,0,1,0,0,1,16.79677,0,1,0,0,0,1,1,0,0,0
"2073","No",0,1,0,0,0,1,0,1.311693,0,0,1,0,1,0,0,0,1,0
"2074","Yes",0,1,1,0,1,1,0,6.960522,1,0,0,1,0,0,0,0,0,1
"2075","Yes",0,0,1,1,1,1,1,5.525134,1,0,0,0,1,0,1,0,0,0
"2076","Yes",1,1,1,1,1,0,1,10.29048,1,0,0,1,0,0,0,1,0,0
"2077","Yes",1,1,1,0,1,1,0,1.794202,0,1,0,1,0,0,1,0,0,0
"2078","No",1,1,0,1,1,0,0,16.38978,0,1,0,1,0,0,0,0,1,0
"2079","No",0,1,1,0,0,0,1,22.34478,1,0,0,0,1,0,0,0,1,0
"2080","Yes",0,1,1,1,0,0,1,12.91538,1,0,0,0,1,0,0,0,0,1
"2081","Yes",0,1,0,0,0,1,1,11.59627,1,0,0,1,0,0,0,0,0,1
"2082","No",0,1,1,1,0,0,0,15.2121,0,1,0,0,1,0,1,0,0,0
"2083","Yes",1,1,1,0,1,0,1,3.771607,1,0,0,0,1,0,0,1,0,0
"2084","No",0,1,0,0,1,0,1,11.64744,0,0,1,0,1,0,0,1,0,0
"2085","No",0,1,0,0,1,0,0,25.72493,0,1,0,0,1,0,1,0,0,0
"2086","Yes",0,1,1,0,0,1,1,1.393262,0,1,0,0,1,0,1,0,0,0
"2087","Yes",0,1,1,0,0,1,0,12.173,1,0,0,1,0,0,0,0,0,1
"2088","No",0,1,1,0,0,0,0,8.909806,0,1,0,1,0,0,1,0,0,0
"2089","No",0,1,0,0,0,0,0,10.48608,1,0,0,0,1,0,0,0,1,0
"2090","No",1,1,0,0,0,0,0,19.26465,1,0,0,1,0,0,0,1,0,0
"2091","Yes",0,1,0,0,0,1,1,6.24751,1,0,0,0,0,1,0,0,0,1
"2092","No",1,0,0,0,1,0,0,9.063713,0,1,0,0,0,1,0,0,0,1
"2093","Yes",1,1,0,1,1,0,1,10.02603,1,0,0,0,0,1,0,0,1,0
"2094","Yes",0,1,0,0,1,0,1,28.22989,1,0,0,1,0,0,0,0,1,0
"2095","No",1,0,1,1,0,0,0,7.617535,0,0,1,1,0,0,0,0,0,1
"2096","No",1,1,0,0,1,0,0,20.58561,0,0,1,0,1,0,1,0,0,0
"2097","No",0,1,1,1,1,0,0,12.359,1,0,0,1,0,0,0,0,1,0
"2098","No",0,1,0,0,0,0,0,8.437873,0,1,0,0,0,1,0,0,0,1
"2099","Yes",0,1,1,1,1,0,1,14.01692,1,0,0,1,0,0,0,0,1,0
"2100","No",0,1,0,1,0,1,0,1.506136,0,1,0,0,1,0,0,0,1,0
"2101","No",0,1,0,0,1,0,0,4.148103,0,0,1,0,1,0,1,0,0,0
"2102","Yes",1,1,1,0,1,1,1,8.867664,1,0,0,0,1,0,0,0,0,1
"2103","Yes",0,1,0,1,0,0,1,6.663036,1,0,0,1,0,0,0,0,0,1
"2104","No",0,1,1,0,0,0,0,1.563383,0,0,1,1,0,0,0,1,0,0
"2105","Yes",0,1,1,1,0,1,1,13.75426,1,0,0,0,1,0,0,1,0,0
"2106","Yes",0,1,1,0,1,1,1,2.367066,1,0,0,1,0,0,1,0,0,0
"2107","No",0,1,0,0,0,0,1,14.86158,1,0,0,0,1,0,0,0,1,0
"2108","Yes",0,1,1,0,0,1,1,1.768753,0,1,0,0,0,1,0,0,0,1
"2109","Yes",0,1,1,1,0,0,1,18.25291,1,0,0,0,0,1,0,0,0,1
"2110","Yes",0,1,1,0,0,1,1,29.95876,1,0,0,0,1,0,0,0,1,0
"2111","Yes",0,1,0,0,1,1,1,6.368504,1,0,0,1,0,0,0,0,1,0
"2112","Yes",0,1,0,1,1,0,1,7.674186,1,0,0,0,0,1,0,0,0,1
"2113","No",0,1,1,0,0,0,1,8.473966,1,0,0,0,0,1,0,0,1,0
"2114","Yes",1,1,0,0,0,0,1,7.8432,1,0,0,0,1,0,1,0,0,0
"2115","No",1,1,0,0,0,0,0,8.03514,0,1,0,0,1,0,0,0,1,0
"2116","Yes",0,1,1,0,1,1,0,5.150963,1,0,0,0,0,1,0,0,0,1
"2117","Yes",1,1,1,1,1,1,1,24.2732,1,0,0,0,1,0,0,1,0,0
"2118","No",0,0,1,0,1,1,1,9.38517,0,0,1,0,1,0,0,0,0,1
"2119","Yes",0,1,0,0,1,1,0,13.81972,1,0,0,0,1,0,1,0,0,0
"2120","Yes",0,1,0,0,1,1,1,1.37258,0,1,0,0,0,1,0,0,0,1
"2121","Yes",0,1,1,1,0,0,1,12.23147,1,0,0,0,1,0,0,0,0,1
"2122","No",0,1,1,0,0,0,0,6.554584,0,0,1,0,0,1,0,0,0,1
"2123","Yes",0,1,1,0,1,1,0,2.599617,1,0,0,0,0,1,0,0,0,1
"2124","Yes",0,1,0,1,1,1,0,2.827378,1,0,0,1,0,0,0,0,0,1
"2125","No",0,1,1,0,1,0,0,23.9038,1,0,0,1,0,0,0,0,0,1
"2126","Yes",0,1,0,1,0,1,1,3.82548,0,0,1,1,0,0,0,1,0,0
"2127","No",0,1,0,1,1,1,0,10.00949,0,1,0,0,0,1,0,0,1,0
"2128","No",0,1,0,1,1,0,0,15.81095,0,0,1,1,0,0,1,0,0,0
"2129","Yes",0,1,1,0,0,1,1,4.310974,0,1,0,0,1,0,0,1,0,0
"2130","Yes",1,1,0,0,1,1,0,1.200106,1,0,0,0,1,0,0,1,0,0
"2131","Yes",0,1,1,0,1,1,0,1.99818,1,0,0,0,1,0,0,0,1,0
"2132","No",0,1,0,1,0,0,0,16.93745,0,0,1,0,1,0,1,0,0,0
"2133","Yes",1,1,0,0,0,1,1,13.05373,1,0,0,0,1,0,0,1,0,0
"2134","No",0,1,1,0,1,1,0,3.533323,1,0,0,0,1,0,1,0,0,0
"2135","No",0,1,1,0,0,0,1,16.93329,1,0,0,0,1,0,0,1,0,0
"2136","No",0,1,0,1,0,0,0,2.888303,0,0,1,0,1,0,1,0,0,0
"2137","Yes",0,1,0,0,0,1,0,6.307859,1,0,0,0,0,1,0,1,0,0
"2138","Yes",0,1,1,1,1,0,0,4.812563,1,0,0,1,0,0,0,1,0,0
"2139","No",0,1,0,0,1,1,0,25.10781,1,0,0,0,1,0,0,0,1,0
"2140","No",0,1,0,1,0,0,1,10.32034,0,0,1,1,0,0,0,0,0,1
"2141","Yes",0,1,1,0,1,1,1,16.7433,0,0,1,1,0,0,1,0,0,0
"2142","Yes",1,1,1,0,1,1,0,7.900866,1,0,0,0,1,0,1,0,0,0
"2143","No",0,1,0,0,0,0,1,4.245295,1,0,0,0,1,0,0,1,0,0
"2144","No",0,1,0,1,0,1,1,10.0496,0,0,1,0,0,1,1,0,0,0
"2145","No",0,1,0,0,1,1,0,11.46674,1,0,0,1,0,0,1,0,0,0
"2146","Yes",0,1,1,0,1,0,1,4.469398,1,0,0,0,0,1,0,0,1,0
"2147","No",0,1,0,1,0,0,1,10.59491,1,0,0,0,1,0,1,0,0,0
"2148","Yes",1,1,1,1,1,0,1,2.82818,1,0,0,0,0,1,1,0,0,0
"2149","Yes",0,1,1,1,1,1,1,6.71156,0,0,1,0,0,1,1,0,0,0
"2150","No",0,1,0,0,0,0,1,5.25157,0,1,0,1,0,0,0,0,0,1
"2151","Yes",0,0,1,0,0,1,1,3.700985,1,0,0,0,1,0,0,1,0,0
"2152","No",0,1,1,1,0,0,1,16.5852,0,1,0,1,0,0,0,0,1,0
"2153","Yes",0,1,0,1,1,1,0,4.617824,1,0,0,0,1,0,0,0,0,1
"2154","No",0,1,0,1,0,1,0,2.237975,0,0,1,0,0,1,1,0,0,0
"2155","No",0,1,0,0,0,0,1,12.14453,1,0,0,0,1,0,0,1,0,0
"2156","Yes",0,1,0,1,0,1,0,7.495281,1,0,0,0,0,1,0,0,1,0
"2157","No",0,1,0,0,0,1,0,8.756923,1,0,0,0,1,0,0,0,0,1
"2158","No",0,1,1,1,1,0,1,5.874949,0,0,1,1,0,0,1,0,0,0
"2159","No",1,0,0,1,0,1,0,7.238006,0,0,1,1,0,0,0,0,1,0
"2160","No",0,1,0,0,1,1,0,5.449246,1,0,0,0,0,1,0,1,0,0
"2161","No",1,0,0,0,0,0,1,5.614074,0,1,0,1,0,0,1,0,0,0
"2162","No",0,0,0,1,0,0,1,4.534721,0,1,0,0,1,0,0,0,1,0
"2163","Yes",1,1,0,1,1,0,1,4.526424,0,0,1,1,0,0,0,1,0,0
"2164","Yes",0,1,0,1,1,1,1,17.27999,1,0,0,0,1,0,0,0,0,1
"2165","No",1,1,0,1,1,1,0,3.628867,0,1,0,0,1,0,0,1,0,0
"2166","No",0,1,0,1,0,0,0,4.888977,1,0,0,0,1,0,0,0,1,0
"2167","No",0,1,0,0,0,1,0,4.431604,1,0,0,0,0,1,1,0,0,0
"2168","No",0,1,1,0,0,1,1,8.377189,0,1,0,0,1,0,1,0,0,0
"2169","Yes",0,1,1,0,1,0,1,21.09953,1,0,0,1,0,0,1,0,0,0
"2170","Yes",0,1,1,1,1,0,1,1.989684,0,1,0,0,1,0,1,0,0,0
"2171","Yes",1,1,1,0,1,0,1,17.55759,1,0,0,1,0,0,1,0,0,0
"2172","Yes",1,1,0,0,0,0,1,15.2198,1,0,0,0,1,0,0,0,0,1
"2173","Yes",0,0,0,0,0,0,1,9.436909,1,0,0,0,1,0,0,0,1,0
"2174","Yes",1,1,1,0,1,0,1,13.50244,1,0,0,0,1,0,0,1,0,0
"2175","Yes",1,1,0,1,1,1,0,1.717359,0,1,0,1,0,0,0,0,0,1
"2176","Yes",0,1,1,0,0,0,1,2.199825,1,0,0,0,1,0,1,0,0,0
"2177","Yes",1,1,1,1,0,0,0,1.387769,1,0,0,1,0,0,1,0,0,0
"2178","Yes",0,1,1,0,1,1,1,10.39542,0,1,0,0,0,1,1,0,0,0
"2179","No",0,1,0,0,1,0,0,1.500082,0,0,1,0,0,1,1,0,0,0
"2180","Yes",0,1,0,0,0,1,0,1.736879,1,0,0,0,0,1,0,0,1,0
"2181","Yes",0,1,1,0,1,1,0,7.359812,0,1,0,0,0,1,0,1,0,0
"2182","No",0,1,0,1,1,0,1,17.98715,0,0,1,0,0,1,1,0,0,0
"2183","No",0,1,0,1,1,1,0,25.68869,1,0,0,0,1,0,0,0,1,0
"2184","No",0,0,0,1,0,0,1,16.21818,0,0,1,0,1,0,0,0,1,0
"2185","No",0,1,1,1,0,1,0,9.499599,0,0,1,0,0,1,0,0,0,1
"2186","Yes",0,1,1,1,1,1,0,1.13143,1,0,0,0,1,0,0,0,0,1
"2187","No",0,1,0,0,0,0,0,11.88503,0,0,1,0,1,0,0,0,1,0
"2188","No",0,1,1,1,1,1,0,4.448953,0,1,0,0,0,1,0,0,1,0
"2189","Yes",1,1,0,0,1,0,1,8.962034,0,1,0,0,1,0,0,1,0,0
"2190","Yes",0,0,1,1,0,1,1,1.796113,0,1,0,0,0,1,0,0,0,1
"2191","Yes",0,1,1,0,0,0,1,2.972634,1,0,0,0,1,0,0,0,1,0
"2192","No",1,1,0,0,1,0,0,7.650642,1,0,0,1,0,0,1,0,0,0
"2193","Yes",1,1,1,1,0,1,1,2.945436,0,1,0,0,1,0,0,0,0,1
"2194","No",0,1,0,1,1,0,0,5.294527,0,1,0,0,0,1,1,0,0,0
"2195","No",0,1,1,0,0,1,0,6.128314,0,1,0,0,0,1,0,0,1,0
"2196","No",0,0,0,1,0,1,0,4.213099,0,0,1,0,0,1,1,0,0,0
"2197","No",0,1,1,1,1,0,0,11.16116,0,0,1,0,1,0,0,1,0,0
"2198","No",0,1,1,1,1,1,0,23.22012,0,0,1,1,0,0,1,0,0,0
"2199","No",0,1,0,0,0,0,1,13.81356,0,0,1,0,1,0,0,0,0,1
"2200","Yes",0,1,0,0,0,1,0,7.923777,1,0,0,0,0,1,0,1,0,0
"2201","No",0,1,0,0,0,1,1,14.60084,0,0,1,0,1,0,0,0,0,1
"2202","Yes",0,1,0,1,0,1,1,6.512117,0,1,0,0,1,0,0,0,1,0
"2203","Yes",0,0,1,0,1,1,0,16.15139,1,0,0,0,1,0,1,0,0,0
"2204","Yes",0,1,0,0,0,0,1,8.257765,1,0,0,0,0,1,0,1,0,0
"2205","Yes",0,1,0,0,0,0,1,7.193929,0,0,1,1,0,0,0,1,0,0
"2206","Yes",0,1,1,0,1,1,1,8.527084,0,0,1,0,1,0,0,0,1,0
"2207","No",0,1,0,0,0,1,0,11.84082,0,0,1,0,1,0,0,0,0,1
"2208","Yes",0,0,0,0,1,1,1,3.660516,0,1,0,0,1,0,0,0,0,1
"2209","Yes",0,1,0,0,0,1,0,12.22942,0,1,0,1,0,0,0,0,1,0
"2210","No",0,1,1,1,1,1,0,16.57284,0,1,0,0,1,0,0,0,1,0
"2211","Yes",0,1,0,1,1,1,1,15.80736,1,0,0,0,0,1,1,0,0,0
"2212","No",0,1,0,1,0,1,1,8.295192,0,0,1,0,1,0,0,1,0,0
"2213","Yes",0,1,1,0,1,1,1,11.38275,1,0,0,0,1,0,1,0,0,0
"2214","Yes",0,1,0,0,1,1,1,6.780515,1,0,0,0,1,0,0,0,1,0
"2215","Yes",0,1,1,0,0,1,0,8.27839,1,0,0,0,1,0,0,0,1,0
"2216","Yes",0,1,0,1,0,1,1,9.151288,0,1,0,0,1,0,0,0,0,1
"2217","No",0,1,1,0,0,1,0,1.835564,0,0,1,0,1,0,1,0,0,0
"2218","No",0,1,1,0,0,0,1,10.44767,0,0,1,1,0,0,0,0,1,0
"2219","No",1,1,0,1,1,0,0,3.122125,0,1,0,0,1,0,0,1,0,0
"2220","Yes",0,1,1,0,1,0,1,10.49269,1,0,0,1,0,0,0,0,1,0
"2221","Yes",0,1,1,0,1,0,1,5.679237,1,0,0,0,1,0,0,0,1,0
"2222","No",0,1,1,0,0,0,0,1.050155,1,0,0,0,1,0,0,0,1,0
"2223","Yes",0,1,1,0,0,0,0,10.68972,1,0,0,0,1,0,0,0,1,0
"2224","No",0,1,1,1,1,1,0,2.210399,0,0,1,0,1,0,0,0,0,1
"2225","Yes",0,1,1,1,0,0,0,13.09427,1,0,0,1,0,0,0,1,0,0
"2226","Yes",1,1,0,1,1,0,0,1.201025,1,0,0,0,1,0,0,0,1,0
"2227","No",0,1,1,0,0,0,1,6.246939,0,0,1,0,1,0,0,1,0,0
"2228","Yes",0,1,1,0,0,0,1,4.600047,1,0,0,0,1,0,0,0,0,1
"2229","Yes",0,1,0,1,1,1,0,9.30555,1,0,0,0,1,0,0,0,0,1
"2230","Yes",0,1,1,1,0,1,1,18.55263,1,0,0,0,0,1,0,1,0,0
"2231","No",1,1,0,0,0,1,0,13.12228,1,0,0,1,0,0,0,0,1,0
"2232","No",0,1,1,0,1,1,0,12.01983,0,1,0,1,0,0,0,0,1,0
"2233","No",0,1,0,1,0,0,1,6.021823,1,0,0,0,1,0,1,0,0,0
"2234","No",0,1,1,0,0,0,1,23.99384,0,1,0,1,0,0,1,0,0,0
"2235","Yes",0,1,1,1,0,0,1,8.100668,1,0,0,1,0,0,0,1,0,0
"2236","No",0,1,1,0,0,0,0,18.47356,1,0,0,1,0,0,0,1,0,0
"2237","No",0,1,0,0,1,1,0,14.62117,0,1,0,0,0,1,0,0,0,1
"2238","No",0,1,1,0,0,1,0,12.95415,0,1,0,0,0,1,0,0,0,1
"2239","No",1,1,1,0,0,0,0,3.588245,0,0,1,0,0,1,0,0,1,0
"2240","No",0,1,0,1,1,1,0,14.36866,0,0,1,0,1,0,0,1,0,0
"2241","Yes",0,1,0,1,1,0,0,6.30655,1,0,0,1,0,0,0,0,1,0
"2242","No",0,1,0,1,0,1,1,18.94429,1,0,0,0,0,1,0,1,0,0
"2243","Yes",0,1,1,1,1,0,1,3.341126,1,0,0,0,1,0,0,0,1,0
"2244","No",0,1,0,0,0,1,0,4.761845,1,0,0,1,0,0,0,1,0,0
"2245","No",0,1,0,1,0,0,0,20.22924,0,0,1,1,0,0,0,0,0,1
"2246","No",0,1,0,1,0,0,0,6.487048,0,0,1,0,0,1,0,0,1,0
"2247","No",0,1,0,0,1,0,1,20.32585,0,0,1,0,0,1,1,0,0,0
"2248","Yes",1,1,1,0,1,1,1,14.63647,1,0,0,0,1,0,0,0,1,0
"2249","No",0,1,0,1,0,0,1,4.833414,1,0,0,0,1,0,1,0,0,0
"2250","No",0,1,1,0,0,0,0,5.705638,1,0,0,0,1,0,1,0,0,0
"2251","Yes",0,1,0,1,0,0,1,12.55315,1,0,0,0,1,0,0,0,0,1
"2252","Yes",0,1,0,0,1,0,1,1.059865,1,0,0,0,0,1,1,0,0,0
"2253","Yes",0,1,1,1,1,0,0,13.47613,1,0,0,1,0,0,0,0,1,0
"2254","No",0,1,0,1,0,1,0,9.887746,0,1,0,0,0,1,1,0,0,0
"2255","No",1,1,1,1,0,0,0,6.853152,0,1,0,1,0,0,0,0,0,1
"2256","Yes",0,1,1,0,1,1,1,2.213342,1,0,0,0,1,0,1,0,0,0
"2257","Yes",0,0,0,0,0,1,0,5.954975,0,0,1,1,0,0,0,0,0,1
"2258","Yes",1,1,0,0,1,0,1,8.316193,1,0,0,0,0,1,0,0,1,0
"2259","Yes",0,1,0,0,0,1,1,5.000016,0,0,1,1,0,0,0,0,0,1
"2260","Yes",0,1,0,0,0,1,1,3.469341,0,0,1,1,0,0,0,0,1,0
"2261","Yes",1,0,0,0,0,1,1,7.874579,0,0,1,0,1,0,1,0,0,0
"2262","Yes",0,0,1,0,1,0,0,3.890319,1,0,0,1,0,0,0,0,1,0
"2263","No",0,1,1,0,0,0,0,14.7867,1,0,0,0,0,1,0,0,1,0
"2264","Yes",0,0,0,0,0,1,0,11.71559,1,0,0,0,0,1,0,0,1,0
"2265","Yes",0,1,1,1,0,1,1,4.995373,0,0,1,0,1,0,0,0,0,1
"2266","No",0,1,1,1,0,0,1,11.56278,0,1,0,0,1,0,0,0,0,1
"2267","Yes",0,1,0,0,0,0,1,18.7404,1,0,0,0,1,0,0,0,1,0
"2268","No",0,1,1,1,1,0,0,8.479465,0,1,0,0,0,1,1,0,0,0
