"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"1970",870,"Suburban",3,73,8510.91,"Divorced","Male","0",6.262471,11,0,0,"0","One year","1","0","None","1","1","0","0","1","0","0","1","0","Bank Transfer(automatic)",11.72692,159.9942,1372.468821,"4","3","4","4","4","4","4","4"
"1971",128,"Suburban",1,59,42452.02,"Divorced","Male","0",14.39916,15,0,0,"0","One year","0","1","Fiber Optic","1","0","0","1","0","1","1","0","0","Mailed Check",1.76975,172.4441,483.0491679,"4","3","3","4","3","4","3","3"
"1972",4277,"Suburban",1,20,15200.71,"Divorced","Male","0",9.12824,11,1,0,"0","Two Year","0","0","DSL","1","0","0","0","0","0","0","1","1","Electronic Check",12.22703,127.4421,1782.043347,"4","4","5","2","4","3","3","3"
"1973",439,"Suburban",1,86,23583.59,"Widowed","Male","0",16.83197,11,3,0,"0","Two Year","0","0","Fiber Optic","1","1","1","0","1","0","0","1","0","Electronic Check",9.517342,194.9882,1162.432794,"5","4","4","3","2","5","5","3"
"1974",10218,"Urban",1,27,43148.68,"Married","Female","0",10.52558,9,0,0,"1","Two Year","0","1","Fiber Optic","1","0","0","0","0","1","0","0","1","Electronic Check",2.611838,124.9643,320.1072613,"5","5","4","1","4","5","4","3"
"1975",22115,"Urban",1,67,7500.54,"Never Married","Male","0",9.19204,10,1,1,"0","One year","0","1","DSL","1","1","0","0","1","0","0","0","1","Electronic Check",3.27379,137.4836,891.754556,"4","5","5","2","4","4","3","2"
"1976",1841,"Rural",4,41,19089.26,"Widowed","Female","0",6.574956,9,0,0,"0","Two Year","0","0","None","1","0","0","0","0","0","0","0","1","Bank Transfer(automatic)",10.14235,79.97886,979.2710238,"4","3","4","3","4","3","3","3"
"1977",59,"Rural",4,29,54929.43,"Never Married","Female","0",10.96282,14,0,0,"0","Month-to-month","0","0","Fiber Optic","1","1","0","0","1","0","0","1","1","Bank Transfer(automatic)",17.74303,192.4705,1958.174563,"3","3","2","3","3","3","5","2"
"1978",14990,"Rural",8,36,18232.01,"Divorced","Female","0",13.7442,9,1,0,"0","One year","1","1","Fiber Optic","1","1","0","0","0","0","0","1","0","Bank Transfer(automatic)",15.46234,179.9476,1786.342426,"2","1","2","5","5","3","2","3"
"1979",3278,"Suburban",3,77,36545.88,"Married","Male","0",5.93514,12,3,0,"0","Two Year","0","0","DSL","1","0","1","1","0","0","0","0","1","Electronic Check",6.974284,117.4686,1235.844622,"3","3","3","4","3","3","3","4"
"1980",6470,"Suburban",0,85,61034.25,"Widowed","Male","0",5.436159,13,2,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","1","0","0","0","1","Mailed Check",19.6447,124.9781,1657.906578,"3","4","4","2","3","4","4","5"
"1981",7194,"Rural",1,32,34552.94,"Married","Female","0",11.25462,12,2,0,"0","Month-to-month","1","0","None","1","1","1","0","1","1","1","0","1","Electronic Check",10.97775,165.0182,1417.312047,"4","4","4","3","5","3","4","3"
"1982",3067,"Suburban",1,80,6960.12,"Divorced","Female","0",10.52956,15,1,0,"0","Two Year","0","0","None","1","0","1","1","0","0","0","0","1","Mailed Check",13.16047,104.9923,1175.542116,"4","3","4","1","3","3","3","2"
"1983",182,"Rural",2,65,44087.97,"Divorced","Female","0",5.587786,6,0,1,"0","Two Year","0","0","Fiber Optic","1","0","1","0","0","1","1","0","0","Electronic Check",7.813168,152.466,923.5059358,"4","4","5","5","3","6","4","4"
"1984",950,"Urban",8,25,46766.41,"Separated","Male","0",8.671284,14,0,1,"1","One year","0","0","Fiber Optic","1","0","0","1","0","0","1","0","1","Electronic Check",13.21297,159.9349,1743.325286,"5","4","4","2","4","5","5","3"
"1985",2634,"Suburban",3,76,9225.43,"Widowed","Male","0",9.492721,13,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","0","0","0","1","1","Bank Transfer(automatic)",9.74066,147.4421,1042.786672,"4","3","6","4","4","3","3","3"
"1986",12478,"Rural",0,36,34999.62,"Divorced","Female","0",6.706765,10,1,2,"0","Two Year","1","0","None","1","0","1","0","1","0","1","1","0","Mailed Check",7.965702,190.1737,1311.801862,"4","5","4","4","3","5","3","4"
"1987",441,"Suburban",3,29,50156.65,"Separated","Male","0",13.2393,9,0,2,"0","Month-to-month","1","0","None","0","0","0","0","0","0","0","0","0","Mailed Check",10.13859,79.97886,1069.807995,"3","3","3","3","5","2","3","3"
"1988",2006,"Rural",1,69,32032.54,"Widowed","Male","0",8.081871,12,1,0,"0","Two Year","1","1","DSL","1","1","1","0","0","1","0","0","0","Bank Transfer(automatic)",4.208515,139.9875,956.1671721,"4","4","5","3","3","4","3","5"
"1989",19637,"Rural",0,37,23761.42,"Divorced","Nonbinary","0",11.2072,9,1,0,"0","Two Year","1","1","DSL","1","1","0","1","0","1","1","0","1","Electronic Check",18.34508,184.9496,2281.87219,"5","4","3","2","3","4","3","3"
"1990",345,"Suburban",4,47,57660.95,"Divorced","Male","0",14.20931,18,0,0,"0","Month-to-month","1","0","DSL","1","0","0","0","0","0","1","0","1","Credit Card (automatic)",8.873645,117.4392,1512.005651,"3","4","4","4","3","4","4","2"
"1991",26695,"Rural",2,86,12975.69,"Never Married","Male","0",12.13152,11,1,0,"1","One year","1","0","DSL","1","0","0","1","1","0","0","0","1","Electronic Check",5.188006,127.4738,1039.131091,"4","4","3","4","2","4","2","4"
"1992",20150,"Suburban",0,80,24570.19,"Never Married","Male","0",3.609651,13,1,0,"1","Two Year","1","0","DSL","1","1","0","0","0","1","1","0","0","Mailed Check",10.76731,162.4538,1512.108737,"3","2","3","2","5","3","3","5"
"1993",2939,"Urban",4,51,11269.01,"Never Married","Male","0",10.87695,13,0,0,"1","Two Year","0","1","None","0","0","1","0","1","0","0","1","1","Bank Transfer(automatic)",2.284566,130.0064,704.9501482,"3","3","2","3","2","5","4","3"
"1994",322,"Rural",0,33,22361.08,"Separated","Female","0",10.82392,10,4,0,"0","One year","0","1","DSL","1","0","0","0","0","1","1","1","1","Credit Card (automatic)",14.07058,200.1185,2079.326294,"5","5","5","3","4","4","3","3"
"1995",203,"Suburban",4,75,16787.14,"Separated","Female","0",8.38306,11,0,0,"0","Month-to-month","1","0","DSL","1","1","0","1","0","1","0","0","0","Electronic Check",5.833919,159.9656,1098.532284,"4","5","4","3","4","3","4","4"
"1996",11996,"Urban",1,55,38999.85,"Separated","Male","0",13.57109,15,1,0,"0","Month-to-month","0","0","None","1","0","0","0","0","0","1","0","1","Electronic Check",3.063806,104.9629,503.8825694,"4","3","2","5","3","5","3","3"
"1997",42979,"Rural",1,36,40437.45,"Divorced","Male","0",9.928535,12,2,1,"0","One year","0","1","Fiber Optic","1","1","0","1","0","0","0","0","0","Credit Card (automatic)",10.61246,167.4564,1190.056958,"3","2","4","3","3","3","2","3"
"1998",1519,"Suburban",1,46,34489.63,"Widowed","Female","0",3.445762,17,6,1,"1","One year","0","0","DSL","1","1","0","0","0","1","0","1","0","Bank Transfer(automatic)",3.878332,172.4567,1006.71226,"2","4","3","3","3","3","4","3"
"1999",213,"Rural",0,75,32910.92,"Married","Male","0",8.955689,16,2,0,"0","Month-to-month","0","0","Fiber Optic","1","0","1","0","0","0","0","0","0","Credit Card (automatic)",14.28503,114.9728,1241.590602,"4","3","3","3","4","4","4","4"
"2000",38748,"Suburban",3,64,27647.13,"Divorced","Male","0",9.164022,14,3,0,"0","Month-to-month","0","1","None","1","1","0","1","1","1","0","0","0","Credit Card (automatic)",9.914638,160.0122,1192.115613,"3","4","4","5","5","3","3","2"
"2001",9179,"Suburban",1,27,8211.32,"Divorced","Male","0",13.32082,12,1,0,"0","Two Year","0","0","None","1","0","0","0","0","0","0","0","1","Electronic Check",2.292165,79.97886,371.8766911,"4","4","4","3","3","3","4","4"
"2002",2558,"Suburban",3,73,21336.57,"Widowed","Male","0",6.783472,9,0,3,"0","One year","0","0","DSL","1","0","1","1","0","0","0","1","1","Credit Card (automatic)",11.5917,152.4555,1786.980349,"2","3","3","3","4","2","3","2"
"2003",6975,"Suburban",0,77,32382.9,"Widowed","Male","0",10.29131,15,1,1,"0","Two Year","0","1","None","1","1","0","0","1","0","0","1","0","Electronic Check",14.0795,159.9942,1459.766208,"3","3","2","4","1","4","4","3"
"2004",1938,"Suburban",4,63,2606.74,"Widowed","Male","0",14.8463,9,0,1,"1","One year","1","0","DSL","1","1","1","0","1","0","1","0","0","Mailed Check",3.422801,164.9853,1245.217129,"3","3","4","5","3","3","4","3"
"2005",24743,"Suburban",0,55,29360.19,"Married","Male","0",10.12439,12,2,0,"0","Month-to-month","0","0","Fiber Optic","1","0","1","0","1","1","1","0","1","Electronic Check",14.58336,164.9889,1581.65754,"4","3","3","2","3","5","3","5"
"2006",17248,"Suburban",0,41,44031.24,"Widowed","Male","0",6.112396,11,1,0,"0","Month-to-month","1","1","DSL","0","0","1","0","0","0","0","0","1","Credit Card (automatic)",2.856149,94.97283,830.1003254,"2","2","3","5","4","4","5","4"
"2007",939,"Rural",5,77,19315.16,"Divorced","Male","0",8.990971,14,0,0,"0","Two Year","1","0","Fiber Optic","1","0","0","0","0","1","0","0","1","Bank Transfer(automatic)",8.390283,124.9643,835.073392,"6","6","5","4","3","5","5","4"
"2008",595,"Urban",0,74,82673.37,"Divorced","Female","0",7.690174,14,0,1,"0","One year","1","1","Fiber Optic","1","0","1","0","0","0","0","1","1","Mailed Check",12.14985,149.9598,1147.311353,"3","4","3","3","4","4","4","3"
"2009",246,"Urban",5,37,10949.55,"Separated","Male","0",12.94718,13,0,1,"0","One year","0","0","Fiber Optic","1","1","0","1","0","0","0","0","1","Electronic Check",4.219362,167.4564,786.0804243,"4","4","3","3","4","4","4","4"
"2010",926,"Rural",4,24,64951.03,"Divorced","Male","0",9.946647,12,2,1,"0","Month-to-month","1","1","Fiber Optic","1","1","0","1","0","0","0","0","1","Credit Card (automatic)",18.75702,167.4564,1989.102456,"3","2","4","2","4","3","4","3"
"2011",275,"Rural",1,31,36500.99,"Divorced","Male","0",11.5963,11,2,0,"0","Month-to-month","0","0","DSL","1","0","0","0","1","0","0","0","1","Mailed Check",9.875391,104.9781,1478.755528,"4","3","3","4","5","4","2","5"
"2012",2514,"Urban",1,86,44969.31,"Divorced","Male","0",13.23552,12,1,1,"0","One year","1","0","DSL","1","1","1","0","1","1","0","1","1","Credit Card (automatic)",2.323179,187.4974,990.7760503,"3","4","4","3","3","4","5","3"
"2013",680,"Suburban",2,58,20358.54,"Never Married","Female","0",8.927855,11,2,1,"0","One year","0","0","DSL","1","0","1","1","0","1","1","0","0","Mailed Check",7.895618,154.9618,1460.696574,"3","4","2","3","5","3","3","3"
"2014",52688,"Suburban",0,52,59958.03,"Widowed","Male","0",7.998634,7,1,0,"0","One year","0","0","Fiber Optic","1","1","1","0","0","0","1","0","0","Electronic Check",5.793869,172.4624,853.7834038,"3","5","6","2","4","3","4","4"
"2015",2114,"Rural",1,66,21810.7,"Married","Female","0",10.05819,13,1,0,"0","One year","0","1","Fiber Optic","1","1","1","1","1","0","0","1","1","Bank Transfer(automatic)",4.685087,217.484,843.7651173,"4","3","4","3","3","4","4","3"
"2016",7156,"Suburban",1,85,18513.69,"Married","Male","0",8.783005,10,0,0,"0","Month-to-month","1","0","Fiber Optic","1","1","1","0","1","1","0","1","1","Mailed Check",15.75222,207.4974,1680.906796,"5","4","4","4","2","6","3","4"
"2017",734,"Suburban",2,53,32753.3,"Divorced","Female","0",9.308357,10,0,0,"0","One year","0","1","Fiber Optic","1","0","0","0","1","0","0","0","0","Electronic Check",2.680333,124.9781,352.0824182,"4","4","3","4","2","5","5","4"
"2018",1665,"Urban",1,83,44241.07,"Separated","Female","0",13.18243,7,3,0,"0","Month-to-month","1","1","DSL","1","0","1","0","0","1","1","0","1","Electronic Check",12.79286,132.466,1655.225461,"3","3","3","5","2","4","6","5"
"2019",2875,"Suburban",0,35,64075.52,"Separated","Female","0",10.21228,8,0,2,"0","Month-to-month","1","0","Fiber Optic","1","1","1","0","1","1","1","0","1","Bank Transfer(automatic)",12.2982,197.4945,1484.886328,"4","4","4","4","2","4","2","3"
"2020",39698,"Urban",0,23,40368.33,"Married","Female","0",12.18052,16,1,2,"0","One year","1","1","DSL","1","0","0","1","0","1","1","0","1","Electronic Check",14.86565,152.4441,2009.785388,"5","5","5","4","4","5","4","4"
"2021",27515,"Rural",10,46,4524.96,"Separated","Male","0",14.47576,13,1,1,"0","Two Year","1","0","Fiber Optic","0","0","0","0","0","0","0","0","1","Bank Transfer(automatic)",4.864814,112.4551,797.4420172,"4","3","5","5","3","5","4","2"
"2022",182,"Urban",5,26,67620.64,"Separated","Female","0",9.925225,14,2,0,"0","One year","1","0","None","1","0","0","0","0","1","0","0","1","Electronic Check",9.712168,92.48802,1028.310241,"2","3","2","5","3","3","3","1"
"2023",10780,"Suburban",7,54,56589.81,"Widowed","Male","0",8.385577,14,1,2,"0","Two Year","0","1","None","1","0","1","0","1","0","0","1","1","Bank Transfer(automatic)",3.407577,130.0064,879.4853583,"4","4","4","4","3","2","4","3"
"2024",197,"Rural",10,40,42964.75,"Widowed","Male","0",9.161002,15,0,0,"1","Month-to-month","0","1","None","1","1","0","0","0","1","0","0","0","Bank Transfer(automatic)",11.51671,124.9935,1438.429891,"3","3","5","4","2","4","4","4"
"2025",1329,"Rural",3,87,53187.32,"Widowed","Male","0",12.1183,12,0,1,"0","Two Year","1","0","Fiber Optic","1","1","0","1","0","1","0","0","1","Mailed Check",17.88722,179.9656,1684.817133,"4","3","4","2","4","4","4","3"
"2026",1044,"Rural",2,58,46775.2,"Never Married","Female","0",5.645543,12,0,0,"0","Month-to-month","0","0","DSL","0","0","1","1","1","0","0","0","0","Mailed Check",23.59578,129.9915,2632.143148,"1","1","1","3","5","1","2","4"
"2027",809,"Rural",2,60,19746.8,"Divorced","Female","0",6.549501,19,0,1,"0","Two Year","0","0","Fiber Optic","1","0","0","0","1","1","0","0","1","Credit Card (automatic)",4.115815,137.4872,451.0754045,"3","3","2","3","5","3","2","3"
"2028",0,"Urban",1,29,12854.97,"Divorced","Male","0",2.542536,14,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","1","0","0","0","0","0","Bank Transfer(automatic)",7.751707,134.9509,906.6526156,"3","4","4","2","5","2","3","1"
"2029",7247,"Urban",0,45,14277.26,"Never Married","Male","0",8.920833,12,2,0,"0","Month-to-month","1","0","DSL","1","0","1","0","0","1","0","0","1","Mailed Check",10.277,107.482,1429.357527,"3","2","3","4","3","3","4","4"
"2030",50328,"Rural",2,24,22257.83,"Widowed","Male","0",10.66071,18,3,0,"0","Month-to-month","1","0","DSL","1","0","0","1","0","1","1","0","0","Electronic Check",11.89052,152.4441,1871.35466,"5","4","4","4","1","4","5","5"
"2031",419,"Urban",2,47,60598.33,"Never Married","Female","0",7.001953,6,0,0,"0","Month-to-month","1","0","DSL","1","0","0","1","0","0","0","0","0","Bank Transfer(automatic)",11.42868,114.9509,1510.913118,"4","3","3","5","2","5","3","4"
"2032",270,"Urban",1,55,7882.5,"Divorced","Male","0",4.865293,16,1,0,"0","Two Year","1","0","Fiber Optic","1","1","0","0","1","0","0","1","0","Mailed Check",5.506063,192.4705,860.1917234,"4","4","5","3","5","3","3","2"
"2033",1186,"Urban",0,80,31749.22,"Divorced","Male","0",12.74248,10,2,0,"0","Two Year","1","0","Fiber Optic","1","0","0","1","0","0","0","0","0","Credit Card (automatic)",3.770144,134.9509,382.4167858,"4","4","4","4","4","4","3","3"
"2034",47,"Suburban",4,43,61087.44,"Married","Female","0",10.40439,9,1,1,"0","Two Year","1","1","None","1","1","1","0","1","0","1","0","1","Bank Transfer(automatic)",9.312734,152.509,1332.850025,"3","3","5","3","3","4","3","5"
"2035",318,"Rural",0,22,73162.55,"Widowed","Male","0",9.399999,10,0,0,"0","Month-to-month","1","0","None","1","0","1","0","1","0","0","0","1","Electronic Check",6.033703,95.01949,824.4079658,"4","4","4","4","3","5","4","3"
"2036",3590,"Rural",2,77,94990.56,"Never Married","Male","0",5.378491,11,1,0,"0","Month-to-month","0","0","None","1","0","0","0","0","1","0","0","0","Mailed Check",7.660409,92.48802,682.9150315,"6","6","5","2","4","5","2","5"
"2037",8611,"Suburban",3,58,9245.84,"Divorced","Female","0",8.308287,8,0,1,"0","Two Year","0","0","None","1","0","1","0","1","0","0","1","1","Electronic Check",12.28997,130.0064,1388.750133,"4","4","3","4","3","4","4","4"
"2038",1571,"Suburban",1,89,33652,"Divorced","Female","0",13.51705,19,2,0,"0","One year","0","0","DSL","1","0","0","1","1","1","0","0","0","Credit Card (automatic)",4.043292,139.983,826.7523349,"4","4","3","3","4","4","2","3"
"2039",46623,"Rural",1,44,36514.93,"Separated","Female","0",11.7274,13,1,0,"0","Two Year","0","1","Fiber Optic","1","0","1","0","1","0","0","0","0","Bank Transfer(automatic)",1.90586,127.4958,362.550034,"3","4","5","3","4","4","4","4"
"2040",9493,"Urban",2,44,36991.79,"Married","Female","0",6.666431,6,1,0,"1","Two Year","0","0","Fiber Optic","1","1","0","1","1","0","0","0","1","Electronic Check",13.17784,179.9794,1407.673878,"4","4","5","4","3","3","4","4"
"2041",0,"Suburban",6,70,23803,"Never Married","Male","0",7.350413,16,1,0,"0","Two Year","0","0","Fiber Optic","1","1","0","1","1","0","1","0","0","Mailed Check",7.03957,204.9634,1185.478786,"2","3","3","4","2","3","3","3"
"2042",15788,"Suburban",0,43,56792.26,"Divorced","Female","0",10.03734,14,0,1,"0","Two Year","1","1","DSL","1","1","0","0","0","1","1","0","1","Electronic Check",4.546842,162.4538,1076.672787,"5","5","4","3","3","6","5","6"
"2043",3139,"Suburban",2,56,44499.17,"Divorced","Female","0",11.21058,12,0,0,"0","Month-to-month","0","0","DSL","1","1","0","1","1","0","0","1","1","Credit Card (automatic)",4.320048,194.9663,1215.716688,"5","5","4","5","3","4","5","4"
"2044",252,"Rural",10,33,82708.61,"Widowed","Male","0",10.93098,11,0,1,"0","One year","1","0","None","1","1","1","1","0","0","1","0","0","Electronic Check",2.628926,162.4818,1058.58579,"2","2","3","3","4","2","2","3"
"2045",66056,"Rural",0,83,48042.7,"Separated","Female","0",12.37853,13,2,0,"0","Month-to-month","0","0","None","0","1","1","0","0","1","0","0","0","Bank Transfer(automatic)",7.295203,127.5112,636.617816,"2","3","2","5","3","3","3","4"
"2046",588,"Rural",4,57,33572.8,"Married","Female","0",5.067851,10,1,2,"0","One year","0","0","DSL","1","0","0","1","1","1","1","0","1","Electronic Check",17.19189,164.967,2297.2034,"3","2","2","4","3","3","2","3"
"2047",320,"Urban",2,24,60326.6,"Married","Male","0",7.451031,14,1,0,"1","Two Year","1","0","DSL","0","0","0","0","1","0","1","0","1","Electronic Check",7.560138,129.9621,1503.364958,"5","4","4","3","5","3","2","4"
"2048",630,"Rural",0,68,5540.89,"Divorced","Male","0",8.484833,11,0,0,"1","Two Year","0","0","Fiber Optic","1","1","0","1","0","0","0","1","1","Mailed Check",15.62643,202.4433,1624.869828,"3","2","1","3","5","3","3","3"
"2049",18402,"Rural",2,84,29379.05,"Widowed","Male","0",15.15124,14,2,2,"1","Month-to-month","0","0","Fiber Optic","1","0","1","1","0","0","0","0","0","Bank Transfer(automatic)",6.142753,137.4686,700.4813335,"3","3","3","3","3","3","2","5"
"2050",5480,"Rural",8,68,51136.79,"Never Married","Male","0",8.10121,11,0,1,"0","Month-to-month","0","1","None","1","0","1","0","0","0","0","1","1","Bank Transfer(automatic)",14.45396,117.4835,1684.339812,"5","4","4","4","3","4","4","3"
"2051",28165,"Suburban",4,81,26278.72,"Separated","Male","0",9.694195,15,0,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","1","1","1","0","1","0","Credit Card (automatic)",19.48387,194.9699,2038.974824,"5","4","4","3","3","4","2","2"
"2052",38833,"Rural",2,27,24090.59,"Never Married","Male","0",9.379254,7,2,1,"0","Two Year","0","0","Fiber Optic","1","0","0","1","0","0","1","0","0","Electronic Check",5.387209,159.9349,910.8338083,"2","3","3","6","3","4","4","3"
"2053",196,"Urban",1,78,24927.42,"Widowed","Male","0",12.83525,10,1,0,"1","Month-to-month","0","1","Fiber Optic","1","1","1","0","0","0","0","0","1","Credit Card (automatic)",7.888574,147.4783,810.3780598,"4","5","5","5","4","4","4","4"
"2054",24824,"Urban",4,75,19536.56,"Divorced","Male","0",12.30036,11,0,0,"0","Two Year","0","1","DSL","1","1","1","1","0","0","1","0","1","Credit Card (automatic)",13.34222,174.9581,2027.493646,"4","3","3","5","4","4","4","2"
"2055",3989,"Urban",1,51,41444.72,"Divorced","Male","0",10.1175,10,1,0,"0","Month-to-month","0","0","DSL","1","0","1","1","1","1","1","0","1","Bank Transfer(automatic)",25.76718,167.4847,3049.419775,"4","4","4","2","3","2","4","4"
"2056",733,"Urban",2,58,2335.14,"Widowed","Female","0",6.963828,11,0,0,"0","Month-to-month","0","0","Fiber Optic","1","1","0","0","1","1","1","0","1","Bank Transfer(automatic)",29.71753,194.9768,2823.145964,"3","3","4","4","2","4","4","3"
"2057",21212,"Rural",0,59,68987.09,"Divorced","Female","0",7.685351,11,1,0,"0","Two Year","1","0","Fiber Optic","1","0","1","1","0","1","0","0","0","Bank Transfer(automatic)",4.054345,149.9778,471.7954635,"4","6","4","4","2","4","4","4"
"2058",2491,"Suburban",1,20,29998.04,"Married","Male","0",9.210381,13,2,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","1","0","0","0","1","1","Credit Card (automatic)",5.156634,169.9378,883.2058714,"5","4","3","4","2","4","3","2"
"2059",10976,"Suburban",0,41,69312.83,"Separated","Male","0",9.216926,11,1,0,"0","Month-to-month","0","0","None","1","1","1","0","1","0","1","0","1","Mailed Check",23.63005,152.509,2436.452255,"4","6","5","5","2","5","4","3"
"2060",299,"Suburban",2,37,28805.26,"Divorced","Female","0",10.25645,8,0,0,"0","One year","0","0","Fiber Optic","1","0","1","1","0","1","0","0","0","Bank Transfer(automatic)",6.42531,149.9778,799.7665769,"3","3","3","2","4","2","2","2"
"2061",33965,"Urban",0,72,37864.06,"Divorced","Male","0",17.21943,15,0,1,"0","Two Year","1","0","Fiber Optic","1","1","1","0","0","1","0","0","0","Credit Card (automatic)",6.088456,159.9875,656.0906255,"2","2","2","3","2","4","2","3"
"2062",4089,"Urban",0,53,39557.83,"Widowed","Male","0",5.923618,16,0,1,"0","Month-to-month","1","0","Fiber Optic","1","1","1","0","0","1","0","0","1","Bank Transfer(automatic)",17.93561,159.9875,1689.115275,"5","4","3","2","5","2","3","3"
"2063",62,"Rural",1,45,51302.78,"Never Married","Female","0",9.942413,11,0,0,"0","One year","0","1","Fiber Optic","1","1","0","1","0","1","0","0","1","Mailed Check",9.389007,179.9656,982.3393738,"5","5","5","4","4","3","4","5"
"2064",677,"Urban",8,63,32072.51,"Divorced","Female","0",13.88236,16,1,1,"1","One year","1","0","None","1","1","1","0","1","0","0","0","1","Electronic Check",3.305552,127.525,702.3872964,"4","3","4","3","5","3","3","2"
"2065",38733,"Suburban",4,75,24538.69,"Widowed","Female","0",3.429724,6,0,0,"0","Month-to-month","0","1","None","1","0","1","1","1","1","0","0","0","Credit Card (automatic)",2.429677,130.0244,494.5000388,"3","4","3","3","3","3","5","4"
"2066",518,"Suburban",2,87,21790,"Separated","Male","0",12.83596,15,0,0,"1","Month-to-month","0","1","Fiber Optic","1","1","0","1","0","1","0","0","1","Mailed Check",9.187823,179.9656,941.2227255,"5","5","5","5","4","6","3","5"
"2067",9777,"Urban",2,73,8091.21,"Divorced","Male","0",9.335603,13,0,0,"0","Month-to-month","0","0","None","1","0","0","0","0","1","1","0","0","Electronic Check",2.924951,117.472,468.5975061,"3","4","3","3","3","3","3","3"
"2068",10481,"Suburban",1,36,12993.3,"Divorced","Male","0",11.26154,9,1,0,"0","Month-to-month","1","1","Fiber Optic","1","0","0","0","0","0","0","1","0","Mailed Check",4.212653,147.4421,659.4098323,"3","3","4","1","5","2","3","4"
"2069",48905,"Rural",0,63,27506.01,"Married","Male","0",10.45539,14,1,1,"0","One year","0","0","None","1","0","0","0","0","1","0","0","1","Electronic Check",9.525184,92.48802,820.0423101,"2","3","4","4","3","2","3","4"
"2070",14601,"Rural",0,44,13476.42,"Divorced","Female","0",5.93299,11,0,0,"1","Two Year","0","0","DSL","0","0","0","1","1","0","0","0","1","Electronic Check",4.579843,127.4738,983.1469135,"5","6","5","3","3","4","3","5"
"2071",4128,"Rural",0,53,30536.02,"Divorced","Male","0",9.125916,12,0,0,"0","Month-to-month","1","0","DSL","1","0","1","0","0","0","1","0","0","Electronic Check",4.096547,119.9568,1052.973308,"4","4","5","3","3","6","6","4"
"2072",38620,"Rural",3,61,84298.02,"Separated","Female","0",15.43337,12,1,0,"0","Two Year","0","1","DSL","1","1","0","0","1","0","1","0","1","Mailed Check",5.276321,162.4676,1250.606015,"3","3","3","4","3","3","3","4"
"2073",23285,"Rural",2,63,114551.7,"Widowed","Male","0",11.50744,17,1,0,"0","Two Year","0","0","DSL","1","0","0","0","1","0","0","0","0","Credit Card (automatic)",7.761878,104.9781,1231.447125,"2","3","2","3","3","3","2","4"
"2074",4968,"Rural",0,85,43010.56,"Married","Female","0",8.116261,11,0,0,"0","Two Year","0","0","Fiber Optic","1","0","1","0","0","0","0","1","0","Mailed Check",12.9765,149.9598,1178.979911,"3","3","4","4","2","3","4","4"
"2075",620,"Urban",0,28,94788.34,"Married","Male","0",14.55317,14,1,0,"0","Month-to-month","1","0","None","1","0","0","0","0","0","1","0","1","Electronic Check",1.74299,104.9629,453.3963183,"3","3","3","2","3","4","4","3"
"2076",1056,"Urban",2,64,10595.27,"Married","Male","0",9.88484,12,0,0,"0","Two Year","0","1","None","1","0","0","0","1","0","0","1","1","Bank Transfer(automatic)",2.825046,127.4887,569.8410423,"5","5","5","1","4","4","3","5"
"2077",137,"Suburban",0,86,16587.43,"Divorced","Female","0",8.412486,12,0,1,"0","One year","1","1","DSL","1","0","1","1","1","1","0","0","1","Electronic Check",2.237136,142.5007,733.0142637,"4","4","3","5","4","4","3","3"
"2078",221,"Urban",4,49,42033.71,"Separated","Male","0",5.110608,10,0,1,"0","Month-to-month","0","0","Fiber Optic","1","0","1","1","1","0","0","0","1","Credit Card (automatic)",15.39062,149.9915,1719.698931,"4","4","3","3","2","2","3","2"
"2079",2326,"Urban",0,36,24084.76,"Divorced","Female","0",6.332682,11,1,0,"1","Two Year","1","0","Fiber Optic","1","0","1","0","0","1","0","1","0","Mailed Check",8.686291,162.4689,992.4258553,"4","4","3","3","5","3","4","3"
"2080",10626,"Urban",1,73,3900.77,"Widowed","Male","0",9.017084,13,1,2,"0","One year","0","0","DSL","1","0","0","1","0","1","0","1","0","Credit Card (automatic)",17.8565,162.447,2167.855557,"4","4","4","3","4","4","3","5"
"2081",954,"Urban",1,55,16090.91,"Never Married","Nonbinary","0",13.928,10,2,2,"0","One year","1","1","Fiber Optic","1","0","1","1","0","0","1","0","1","Bank Transfer(automatic)",2.255314,162.4526,520.7155239,"4","3","4","5","3","5","6","4"
"2082",19168,"Rural",1,50,16409.81,"Divorced","Male","0",9.692251,12,0,0,"0","Two Year","1","1","DSL","1","1","1","0","0","0","1","0","0","Bank Transfer(automatic)",1.40024,152.4624,944.6151981,"4","5","5","4","4","5","3","4"
