"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"880","No",0,1,0,1,0,0,1,-0.796311733031712,1,0,0,1,0,0,0,1,0,0
"881","Yes",0,1,1,0,0,1,1,-1.04597677026866,0,0,1,0,0,1,0,0,1,0
"882","Yes",0,1,1,0,0,1,0,-1.0212004367106,1,0,0,0,0,1,0,0,1,0
"883","Yes",1,1,0,1,0,0,0,-1.23899682409355,1,0,0,1,0,0,0,0,0,1
"884","Yes",0,1,0,0,1,0,1,-1.13127016603069,1,0,0,0,1,0,0,1,0,0
"885","No",0,1,0,0,1,1,0,-0.613281085717829,1,0,0,0,1,0,0,0,0,1
"886","Yes",0,1,0,0,0,1,0,-0.872553697068324,1,0,0,1,0,0,1,0,0,0
"887","Yes",0,1,1,1,0,0,0,-0.916049049937403,1,0,0,1,0,0,1,0,0,0
"888","Yes",0,0,0,0,0,1,1,-0.976999496850271,1,0,0,0,1,0,1,0,0,0
"889","Yes",0,1,0,1,1,1,1,-1.16807153634255,1,0,0,0,1,0,1,0,0,0
"890","Yes",0,1,0,1,1,1,1,-0.522803607615494,1,0,0,1,0,0,0,0,1,0
"891","No",0,1,0,1,1,0,0,-1.25974689626531,0,1,0,0,0,1,0,0,0,1
"892","No",0,1,0,1,1,1,0,-0.892524378505773,1,0,0,0,0,1,1,0,0,0
"893","No",0,1,0,0,0,0,0,-1.18663621698799,1,0,0,0,0,1,0,0,1,0
"894","Yes",0,0,0,0,1,1,0,-0.977088162903552,1,0,0,1,0,0,0,0,0,1
"895","Yes",0,1,1,1,0,0,1,-1.22731134899061,0,0,1,0,1,0,1,0,0,0
"896","No",0,1,0,0,1,0,1,-1.17425959690475,1,0,0,0,1,0,0,0,1,0
"897","No",0,1,1,1,0,0,0,-0.946002159004382,0,1,0,0,1,0,0,0,1,0
"898","No",0,1,0,0,0,0,0,-0.467434298071962,0,1,0,0,1,0,0,1,0,0
"899","No",0,1,1,0,0,0,0,-1.07159160216222,1,0,0,0,1,0,0,0,0,1
"900","No",0,0,1,1,1,0,0,-0.962790405555987,0,1,0,0,0,1,0,0,1,0
"901","No",0,1,1,0,1,0,1,-1.18757230655322,0,0,1,0,1,0,0,0,1,0
"902","Yes",1,1,0,1,1,1,0,-0.91841110235454,1,0,0,0,1,0,0,1,0,0
"903","Yes",0,1,1,0,1,1,1,-1.24926619794813,1,0,0,0,0,1,0,0,1,0
"904","Yes",0,1,1,1,0,0,0,-0.599859508384841,1,0,0,1,0,0,0,0,0,1
"905","Yes",0,1,1,0,1,1,1,-0.975843189941776,1,0,0,0,1,0,0,1,0,0
"906","No",1,1,1,0,1,0,0,-1.14476555289276,0,1,0,1,0,0,0,0,0,1
"907","No",0,1,0,1,1,0,1,-0.952324669726527,1,0,0,0,0,1,0,0,1,0
"908","Yes",1,1,0,1,1,1,0,-1.20129728308442,1,0,0,1,0,0,0,0,1,0
"909","Yes",0,1,1,0,1,1,1,-1.24579191010606,1,0,0,0,1,0,0,1,0,0
"910","No",0,1,1,0,1,1,1,-0.776819674293057,0,0,1,0,0,1,1,0,0,0
"911","Yes",0,1,1,0,0,0,1,-0.821238845644982,1,0,0,1,0,0,0,1,0,0
"912","No",0,1,0,0,0,0,0,-0.987365252732739,0,1,0,0,0,1,0,1,0,0
"913","No",0,1,0,1,1,1,0,-0.649249253374271,0,1,0,0,1,0,0,0,0,1
"914","Yes",0,1,0,1,1,1,0,-1.00494485005537,1,0,0,0,1,0,0,0,0,1
"915","Yes",0,1,0,0,0,1,1,-0.969494253952264,1,0,0,1,0,0,0,0,0,1
"916","Yes",1,1,1,1,0,1,1,-1.26361559451083,0,1,0,0,1,0,0,0,1,0
"917","No",0,1,0,0,1,0,0,-0.637356600680868,0,1,0,1,0,0,0,0,1,0
"918","No",1,1,0,0,1,0,0,-0.938247442885649,0,1,0,0,0,1,1,0,0,0
"919","Yes",0,0,0,1,0,1,0,-0.743294422606887,1,0,0,1,0,0,0,0,0,1
"920","No",0,1,0,1,1,1,0,-1.03801095526633,0,0,1,1,0,0,0,0,1,0
"921","Yes",1,1,1,1,0,0,1,-0.781734561491337,1,0,0,0,1,0,1,0,0,0
"922","No",0,1,1,0,1,0,1,-0.912599163240128,0,0,1,0,1,0,1,0,0,0
"923","No",1,1,1,0,1,0,1,-0.91904935444495,0,1,0,0,1,0,0,1,0,0
"924","No",0,1,0,1,1,0,1,-0.999405275156139,1,0,0,0,0,1,0,1,0,0
"925","No",0,1,0,0,1,1,0,-0.581042823760387,0,0,1,0,1,0,0,0,0,1
"926","Yes",0,1,0,1,0,1,1,-0.930045665087045,1,0,0,1,0,0,1,0,0,0
"927","Yes",0,1,1,0,1,0,0,-1.154108189238,1,0,0,0,0,1,1,0,0,0
"928","Yes",0,1,0,1,0,1,1,-0.955469591143757,0,0,1,1,0,0,0,1,0,0
"929","No",0,1,1,0,1,0,1,-0.979132662050943,0,0,1,0,1,0,0,0,1,0
"930","No",0,1,0,1,0,1,0,-0.316190553878334,0,1,0,1,0,0,0,0,1,0
"931","Yes",0,1,0,0,0,1,1,-0.64781187108112,1,0,0,0,0,1,0,0,0,1
"932","No",0,1,1,0,0,0,0,-1.03166117932116,0,0,1,0,1,0,0,0,1,0
"933","Yes",1,0,0,1,0,1,0,-1.07371679721953,1,0,0,0,1,0,1,0,0,0
"934","Yes",1,1,0,1,0,1,0,-1.16135246020939,1,0,0,1,0,0,0,0,0,1
"935","No",0,1,0,1,0,0,1,-0.871745705184043,1,0,0,0,0,1,1,0,0,0
"936","Yes",0,1,1,0,1,1,1,-1.16903831724681,1,0,0,0,1,0,0,0,1,0
"937","Yes",0,1,1,1,0,1,1,-1.0739770154513,1,0,0,1,0,0,0,0,0,1
"938","No",0,0,1,1,0,1,0,-0.95101048609783,0,1,0,0,1,0,0,1,0,0
"939","No",0,1,0,0,1,0,0,-1.0659423182614,0,0,1,0,1,0,0,1,0,0
"940","No",1,1,0,0,1,1,0,-1.09399698713241,0,1,0,0,0,1,1,0,0,0
"941","Yes",1,1,1,1,0,1,1,-1.07138565116946,0,0,1,0,1,0,0,0,1,0
"942","No",0,1,0,1,1,1,0,-0.983875766499862,0,1,0,0,0,1,0,0,0,1
"943","No",1,1,1,1,0,0,1,-0.169802755525782,1,0,0,0,1,0,0,0,1,0
"944","No",0,1,0,0,1,0,1,-0.8008348214378,0,1,0,0,1,0,0,0,1,0
"945","No",0,1,1,0,0,0,0,-0.963604371937331,0,0,1,0,1,0,0,1,0,0
"946","Yes",0,1,0,1,0,1,1,-1.080350176547,1,0,0,1,0,0,0,0,0,1
"947","Yes",0,1,1,0,0,1,1,-1.01940206105848,1,0,0,1,0,0,0,0,1,0
"948","No",0,1,0,1,0,1,0,-0.572927812537657,0,0,1,1,0,0,0,0,1,0
"949","No",0,1,0,1,1,1,0,-0.78883418390013,1,0,0,0,1,0,0,0,1,0
"950","No",1,1,1,0,1,0,0,-1.23494150722261,1,0,0,0,1,0,0,0,1,0
"951","No",1,1,1,1,1,1,0,-0.899263906089942,0,1,0,1,0,0,0,0,0,1
"952","No",1,1,0,1,0,0,0,-1.05262581510378,0,1,0,0,1,0,0,0,1,0
"953","No",0,1,0,0,0,0,1,-0.836017504436463,1,0,0,0,0,1,0,0,1,0
"954","Yes",0,1,1,0,1,0,1,-1.21023423563462,1,0,0,0,1,0,0,1,0,0
"955","No",0,1,1,0,1,0,0,-0.936404283729568,1,0,0,0,1,0,0,0,1,0
"956","Yes",0,0,0,1,0,0,1,-1.0171625894878,0,0,1,0,0,1,0,0,0,1
"957","No",0,1,1,0,1,0,0,-1.05249377143513,0,1,0,1,0,0,0,0,1,0
"958","No",0,1,0,1,1,1,0,-0.577385127170701,0,1,0,1,0,0,0,1,0,0
"959","Yes",0,1,0,0,0,0,1,-1.24048430591635,1,0,0,1,0,0,1,0,0,0
"960","No",0,0,0,0,0,1,0,-1.16154364018241,0,0,1,1,0,0,1,0,0,0
"961","No",0,1,1,0,0,0,0,-1.23821074589636,0,1,0,0,1,0,0,0,0,1
"962","No",0,1,0,0,0,0,0,-1.25139845308024,1,0,0,0,0,1,1,0,0,0
"963","No",0,1,0,0,0,0,0,-0.801006989467799,1,0,0,1,0,0,0,0,0,1
"964","No",0,1,1,1,0,0,1,-0.939725681792693,0,0,1,0,1,0,0,1,0,0
"965","No",0,1,0,0,1,0,0,-0.964251600900176,0,1,0,0,0,1,0,0,1,0
"966","No",1,1,0,1,0,0,1,-1.17141373226134,0,1,0,0,1,0,0,0,1,0
"967","No",0,1,1,0,0,1,0,-0.552230420269871,0,0,1,0,1,0,1,0,0,0
"968","Yes",0,1,0,1,1,0,0,-1.25368520015064,1,0,0,1,0,0,1,0,0,0
"969","No",0,1,1,1,0,1,0,-1.18818338108065,0,0,1,0,1,0,1,0,0,0
"970","Yes",1,1,0,0,1,1,1,-1.09579128784051,1,0,0,0,0,1,0,1,0,0
"971","Yes",0,1,1,0,0,0,0,-1.1541933788029,0,0,1,0,1,0,1,0,0,0
"972","No",1,1,1,0,1,1,0,-0.924308615520329,0,1,0,0,1,0,0,0,0,1
"973","No",0,1,1,1,1,0,0,-1.0723853195275,1,0,0,0,1,0,1,0,0,0
"974","Yes",0,1,1,0,0,0,0,-0.423523901372527,1,0,0,1,0,0,0,0,1,0
"975","No",0,1,1,0,0,0,1,-0.969623990702054,0,1,0,1,0,0,1,0,0,0
"976","Yes",0,1,1,0,1,1,1,-1.04617019680445,0,1,0,0,1,0,0,0,1,0
"977","No",0,1,1,0,0,1,0,-1.10159481915424,1,0,0,0,0,1,0,0,1,0
"978","No",0,0,0,0,0,0,1,-0.608858967083564,1,0,0,0,1,0,0,1,0,0
"979","No",0,1,1,0,1,0,1,-1.13449492044721,0,0,1,1,0,0,0,0,0,1
"980","No",1,1,1,1,0,1,0,-1.04727741507226,0,1,0,1,0,0,1,0,0,0
"981","No",0,1,1,1,0,0,1,-1.07461789859096,0,0,1,0,1,0,0,0,1,0
"982","No",0,1,0,1,1,0,0,-1.15998518189875,0,0,1,0,1,0,0,1,0,0
"983","No",0,1,1,0,0,0,1,-1.11669450195564,0,0,1,1,0,0,0,1,0,0
"984","Yes",0,1,1,1,0,0,1,-0.726142678258724,1,0,0,1,0,0,0,0,1,0
"985","No",0,1,1,0,1,0,0,-0.94953368042114,1,0,0,0,1,0,0,1,0,0
"986","No",0,1,0,1,0,1,0,-0.720025253349673,1,0,0,0,1,0,0,0,1,0
"987","Yes",0,1,1,1,0,1,0,-0.507413194042549,1,0,0,1,0,0,1,0,0,0
"988","Yes",0,1,1,1,1,0,1,-0.971915157910987,1,0,0,0,1,0,0,1,0,0
"989","No",0,1,1,0,1,0,0,-0.981432549051651,1,0,0,0,1,0,0,1,0,0
"990","No",0,1,1,1,0,1,0,-1.00313299725785,0,0,1,1,0,0,0,0,1,0
"991","No",0,1,1,0,0,1,0,-0.732242113194123,1,0,0,0,0,1,0,0,0,1
"992","Yes",1,1,0,1,1,0,1,-0.911078582944127,1,0,0,0,1,0,1,0,0,0
"993","Yes",0,1,1,0,1,1,1,-0.98231798472634,1,0,0,1,0,0,0,0,0,1
"994","Yes",0,0,1,0,1,0,1,-0.953105594246863,1,0,0,1,0,0,0,0,1,0
"995","No",0,1,1,0,0,1,0,-0.913885538062775,0,0,1,0,1,0,1,0,0,0
"996","No",0,1,1,1,1,1,0,-0.638668497509399,0,1,0,0,0,1,1,0,0,0
"997","Yes",0,1,1,0,1,0,0,-1.20380057727269,1,0,0,0,1,0,0,0,1,0
"998","No",0,1,1,1,0,0,0,-1.194579330573,0,1,0,0,1,0,0,1,0,0
"999","Yes",1,1,0,0,1,1,0,-1.22387124236321,1,0,0,0,1,0,0,0,1,0
"1000","No",0,1,1,0,1,0,0,-0.773605078419966,0,0,1,0,0,1,0,0,0,1
"1001","No",0,1,1,0,0,0,1,-0.868599338170267,0,0,1,0,1,0,0,0,1,0
"1002","No",0,1,0,0,0,0,0,-0.73979770396668,0,1,0,1,0,0,0,0,0,1
"1003","No",0,0,0,0,1,1,0,-0.636778198314455,1,0,0,0,0,1,1,0,0,0
"1004","Yes",1,1,0,1,1,1,1,-0.993476869350891,1,0,0,1,0,0,1,0,0,0
"1005","No",0,1,0,0,1,0,1,-0.739675815286644,0,1,0,1,0,0,0,0,0,1
"1006","Yes",1,1,0,0,0,1,1,-1.11615108589218,0,1,0,0,0,1,0,1,0,0
"1007","Yes",0,1,0,0,0,0,1,-1.20250598517192,1,0,0,0,1,0,0,1,0,0
"1008","Yes",0,1,0,0,1,0,1,-1.0357046396608,1,0,0,0,0,1,0,0,1,0
"1009","No",0,1,1,0,0,1,0,-0.446608540567229,1,0,0,0,1,0,0,0,1,0
"1010","Yes",1,1,1,1,0,0,1,-0.803449652441658,1,0,0,0,1,0,0,1,0,0
"1011","No",0,0,1,0,1,0,1,-0.248277780491373,0,0,1,0,0,1,0,0,1,0
"1012","Yes",0,1,1,0,1,1,0,-1.13127746049589,1,0,0,0,1,0,0,0,1,0
"1013","No",0,1,0,0,0,0,0,-0.929414089190026,0,0,1,0,1,0,0,0,0,1
"1014","No",0,1,1,0,0,0,0,-0.711438149307174,1,0,0,0,0,1,0,0,1,0
"1015","Yes",0,1,0,1,0,1,1,-0.829025912252461,0,0,1,0,1,0,0,0,1,0
"1016","No",0,1,0,0,1,0,1,-0.627720659353944,0,0,1,1,0,0,0,0,1,0
"1017","Yes",1,1,1,1,1,0,1,-1.04781668660824,1,0,0,0,1,0,0,0,0,1
"1018","No",0,1,1,1,1,0,0,-0.701554329733623,0,0,1,1,0,0,0,0,0,1
"1019","Yes",0,1,1,1,0,0,1,-0.761341272424936,1,0,0,0,0,1,0,1,0,0
"1020","Yes",0,1,0,0,0,1,1,-0.517918026780507,1,0,0,0,1,0,0,1,0,0
"1021","Yes",0,1,1,1,0,1,0,-1.25933216102251,1,0,0,0,1,0,0,0,1,0
"1022","No",0,0,0,1,1,1,0,-0.910501516277761,0,1,0,1,0,0,0,0,0,1
"1023","No",0,1,0,0,0,1,1,-1.1764100973894,0,0,1,0,1,0,0,1,0,0
"1024","No",1,1,0,0,0,0,1,-1.12272159024093,0,1,0,0,1,0,0,0,1,0
"1025","Yes",0,1,1,0,1,0,1,-1.23144059886347,1,0,0,1,0,0,0,0,1,0
"1026","Yes",0,1,0,0,0,1,0,-0.91455791063358,1,0,0,1,0,0,0,1,0,0
"1027","Yes",0,1,0,1,0,0,1,-1.26193659394942,1,0,0,0,0,1,0,1,0,0
"1028","No",1,1,0,0,0,1,1,-0.647665840719428,0,1,0,0,0,1,0,0,1,0
"1029","No",0,1,1,0,0,0,1,-1.18752129706846,1,0,0,0,0,1,0,0,1,0
"1030","Yes",0,1,1,1,0,0,1,-1.04254658586561,1,0,0,1,0,0,0,0,1,0
"1031","Yes",0,1,1,1,0,0,0,-1.04057533587347,1,0,0,0,1,0,0,1,0,0
"1032","Yes",0,1,0,1,1,0,0,-1.21310465583005,1,0,0,0,1,0,0,0,1,0
"1033","No",1,1,0,1,0,0,1,-0.990148637623961,1,0,0,1,0,0,0,1,0,0
"1034","No",0,1,1,0,0,1,0,-0.886610105556664,0,0,1,0,1,0,0,0,0,1
"1035","No",0,1,1,0,0,0,0,-1.03061727512644,0,1,0,0,1,0,0,0,1,0
"1036","Yes",0,1,0,1,0,1,0,-0.851302967231243,1,0,0,1,0,0,0,0,0,1
"1037","No",0,1,0,0,0,0,1,-1.12245422642989,1,0,0,0,1,0,0,0,1,0
"1038","Yes",1,1,0,0,0,0,0,-0.882477265819751,1,0,0,1,0,0,0,0,1,0
"1039","Yes",1,0,0,1,1,0,1,-0.505227997463391,1,0,0,0,1,0,0,1,0,0
"1040","No",0,0,0,0,1,1,0,-0.326730149987422,1,0,0,0,1,0,0,0,1,0
"1041","No",0,1,0,1,1,0,0,-0.716075378047244,0,1,0,1,0,0,0,0,1,0
"1042","No",0,1,0,0,0,0,0,-1.00185017648646,1,0,0,0,0,1,0,0,1,0
"1043","No",0,1,0,1,0,0,0,-1.26314912157715,0,0,1,0,1,0,0,0,1,0
"1044","No",1,1,0,1,1,0,1,-1.17136721563741,0,0,1,1,0,0,0,0,0,1
"1045","No",0,1,0,1,1,1,0,-1.00595890437941,1,0,0,1,0,0,0,0,1,0
"1046","No",0,1,1,0,1,0,0,-1.16632127478439,0,1,0,0,1,0,0,1,0,0
"1047","No",0,1,0,1,1,0,1,-1.20510868845803,0,1,0,0,1,0,0,0,1,0
"1048","No",0,1,0,0,1,0,1,-1.02422844576244,1,0,0,0,1,0,0,0,1,0
"1049","Yes",0,1,0,1,0,0,1,-0.888496181715813,1,0,0,0,1,0,0,0,1,0
"1050","No",0,0,0,1,0,1,0,-0.959986973592025,1,0,0,0,0,1,0,0,1,0
"1051","No",0,1,0,0,1,0,1,-1.13045313498921,0,0,1,0,0,1,1,0,0,0
"1052","No",0,1,0,1,0,0,1,-0.395280408155791,1,0,0,0,1,0,0,0,0,1
"1053","Yes",0,1,0,1,1,1,0,-1.01179175608658,1,0,0,0,1,0,0,0,0,1
"1054","No",0,1,1,0,0,1,0,-1.09005242672115,0,0,1,0,1,0,1,0,0,0
"1055","Yes",0,1,1,1,0,1,1,-1.21279333512127,1,0,0,0,1,0,0,0,0,1
"1056","No",0,0,1,0,1,1,0,-1.19791593201879,1,0,0,0,1,0,0,1,0,0
"1057","No",0,1,0,0,0,0,0,-0.828543915889987,0,0,1,0,1,0,0,0,0,1
"1058","Yes",0,1,0,1,0,0,1,-1.19345686815569,1,0,0,0,0,1,1,0,0,0
"1059","No",1,1,0,1,0,1,1,-1.13759733018507,0,1,0,0,1,0,0,1,0,0
"1060","No",0,1,0,1,0,0,1,-0.892624069303203,0,0,1,1,0,0,0,1,0,0
"1061","Yes",0,1,0,1,0,0,1,-1.09025670264318,1,0,0,0,1,0,1,0,0,0
"1062","No",0,1,0,1,1,1,0,-1.11003497425763,1,0,0,0,0,1,0,1,0,0
"1063","No",0,1,1,0,0,0,0,-0.952494836097309,0,0,1,0,1,0,1,0,0,0
"1064","Yes",0,1,0,1,1,0,1,-1.24139697754362,1,0,0,0,1,0,0,1,0,0
"1065","Yes",0,1,1,1,1,0,1,-1.15607862748604,1,0,0,1,0,0,1,0,0,0
"1066","Yes",0,1,1,0,1,1,1,-0.940637844969029,0,1,0,0,0,1,0,0,0,1
"1067","Yes",0,1,0,0,0,0,1,-0.68047129870141,1,0,0,0,1,0,0,0,1,0
"1068","No",0,1,1,0,1,1,0,-1.12499545037744,0,1,0,1,0,0,0,0,0,1
"1069","Yes",1,1,1,1,0,0,0,-0.452039076054482,1,0,0,1,0,0,0,0,1,0
"1070","Yes",0,1,1,0,0,1,1,-1.03355567912636,0,0,1,1,0,0,0,0,0,1
"1071","Yes",0,1,0,1,0,0,1,-1.19304196591256,1,0,0,0,1,0,0,1,0,0
"1072","No",0,1,1,0,1,0,0,-1.2050127032828,1,0,0,0,1,0,0,1,0,0
"1073","Yes",0,1,1,0,1,1,1,-0.979047095222633,0,1,0,0,1,0,0,0,1,0
"1074","Yes",1,1,1,0,0,1,1,-0.910041602833902,1,0,0,1,0,0,1,0,0,0
"1075","No",0,1,0,0,1,1,0,-1.12184964161973,0,0,1,1,0,0,1,0,0,0
"1076","Yes",1,1,1,0,0,0,1,-0.941541964258658,1,0,0,0,1,0,0,1,0,0
"1077","No",0,1,0,1,1,1,0,-1.00644830287237,1,0,0,0,1,0,0,0,0,1
"1078","Yes",0,1,0,0,1,0,1,-1.18709168382134,1,0,0,0,0,1,0,0,1,0
"1079","No",1,1,0,0,1,1,0,-0.953350048457429,1,0,0,0,1,0,0,0,0,1
"1080","Yes",0,1,1,0,1,0,0,-1.06040732445029,1,0,0,1,0,0,0,0,1,0
"1081","No",0,1,1,0,0,1,0,-0.906518663705935,0,1,0,1,0,0,0,0,1,0
"1082","Yes",0,1,1,0,1,0,1,-1.22594523329114,0,1,0,1,0,0,0,0,1,0
"1083","No",0,1,1,1,1,1,0,-0.69726276292115,0,1,0,1,0,0,0,0,0,1
"1084","Yes",0,1,1,0,1,0,1,-1.12186486099902,1,0,0,0,0,1,0,0,1,0
"1085","No",0,1,0,0,0,0,0,-0.591462603566635,0,1,0,0,0,1,0,0,0,1
"1086","Yes",0,1,0,1,0,0,1,-0.861899348366372,1,0,0,0,1,0,0,1,0,0
"1087","Yes",0,1,0,1,0,1,1,-0.933519063546506,1,0,0,0,0,1,0,0,0,1
"1088","Yes",0,1,1,0,1,0,1,-1.0099588164729,1,0,0,1,0,0,1,0,0,0
"1089","Yes",1,1,0,1,1,1,0,-0.182312944857392,1,0,0,1,0,0,1,0,0,0
"1090","Yes",0,0,1,1,1,0,1,-1.21196913293616,1,0,0,1,0,0,0,0,1,0
"1091","Yes",0,1,1,1,0,1,1,-1.15104188832813,1,0,0,1,0,0,0,1,0,0
"1092","Yes",0,1,0,1,0,1,0,-0.512999068571183,1,0,0,1,0,0,1,0,0,0
"1093","No",1,1,0,0,1,0,0,-1.13344067928798,1,0,0,1,0,0,1,0,0,0
"1094","Yes",0,1,0,0,1,0,1,-1.09080109034145,1,0,0,0,1,0,0,0,0,1
"1095","Yes",0,1,1,0,0,0,1,-1.18513790362862,0,0,1,1,0,0,0,1,0,0
"1096","No",0,0,1,0,1,0,0,-1.00569212620402,0,0,1,0,1,0,1,0,0,0
"1097","Yes",0,1,1,0,0,0,1,-1.11104200496256,1,0,0,1,0,0,0,1,0,0
"1098","No",0,1,1,0,0,0,1,-0.487502466326129,1,0,0,0,1,0,0,0,1,0
"1099","No",1,0,0,1,1,0,0,-0.929710372381949,0,1,0,0,1,0,0,0,0,1
"1100","No",0,1,0,1,0,0,0,-1.206274241232,1,0,0,0,0,1,0,0,1,0
"1101","No",0,1,1,1,1,1,1,-0.433980059718337,0,0,1,0,0,1,1,0,0,0
"1102","No",1,1,0,1,0,0,0,-1.10042631679756,0,0,1,1,0,0,0,1,0,0
"1103","Yes",0,1,0,0,0,1,1,-0.774070232557837,0,0,1,0,0,1,0,0,1,0
"1104","Yes",1,1,1,0,0,0,0,-1.08667419915907,1,0,0,0,1,0,0,0,0,1
"1105","No",0,1,1,0,0,1,0,-0.767318235918754,0,0,1,0,1,0,0,0,1,0
"1106","Yes",0,1,0,0,0,1,1,-1.15883064846108,1,0,0,1,0,0,0,1,0,0
"1107","No",0,0,0,1,1,0,0,-1.12069229042977,0,0,1,0,0,1,0,0,0,1
"1108","No",0,1,0,0,0,0,1,-1.24224756411581,0,1,0,0,1,0,1,0,0,0
"1109","Yes",0,1,1,0,1,0,1,-0.906454616661773,1,0,0,0,1,0,0,0,1,0
"1110","No",0,0,0,0,1,1,1,-0.833466181961234,0,1,0,0,0,1,0,1,0,0
"1111","Yes",0,1,0,1,1,1,1,-0.944402617506751,0,0,1,0,1,0,0,0,0,1
"1112","No",0,1,0,0,0,0,1,-1.06713393957402,0,1,0,0,1,0,0,1,0,0
"1113","No",0,1,1,1,0,0,0,-1.03356187992096,1,0,0,0,0,1,0,0,0,1
"1114","Yes",0,1,0,0,0,1,1,-0.732439116849601,1,0,0,0,0,1,0,0,1,0
"1115","No",0,1,0,0,0,0,1,-1.20661965511723,0,0,1,0,1,0,0,0,1,0
"1116","No",0,1,1,0,0,0,0,-1.02879679511341,0,1,0,0,0,1,0,0,1,0
"1117","Yes",0,1,0,1,1,1,1,-1.17445673813884,1,0,0,0,1,0,0,0,1,0
"1118","Yes",0,1,0,0,0,0,1,-0.629441047065374,1,0,0,0,0,1,0,0,1,0
"1119","No",0,1,0,0,1,0,0,-0.839280460441584,1,0,0,0,1,0,1,0,0,0
"1120","Yes",0,1,1,0,1,1,0,-1.14218897229938,1,0,0,0,1,0,1,0,0,0
"1121","No",0,0,1,1,0,0,0,-1.01830227256545,0,0,1,0,1,0,0,1,0,0
"1122","Yes",1,1,1,1,1,1,1,-0.824955522165317,0,1,0,1,0,0,0,0,1,0
"1123","No",0,1,1,0,0,1,1,-1.1592601429625,0,1,0,0,1,0,0,0,0,1
"1124","No",0,0,0,0,0,1,0,-0.952781390650623,0,0,1,1,0,0,1,0,0,0
"1125","Yes",0,1,1,0,0,1,1,-0.66232504625225,1,0,0,1,0,0,0,0,1,0
"1126","No",0,1,1,0,1,1,0,-1.13335535963225,1,0,0,0,0,1,0,0,0,1
"1127","No",0,1,0,0,0,0,1,-1.24809659889549,0,1,0,1,0,0,0,0,1,0
"1128","Yes",1,1,1,0,0,1,0,-1.19265815269311,1,0,0,0,0,1,0,0,1,0
"1129","No",0,1,0,0,1,0,1,-0.934274085583094,0,0,1,1,0,0,1,0,0,0
"1130","Yes",0,0,0,0,0,1,0,-1.21132630471167,1,0,0,1,0,0,0,1,0,0
"1131","No",0,1,0,0,1,1,0,-1.13730418433776,0,0,1,1,0,0,0,1,0,0
"1132","Yes",0,1,1,0,1,0,0,-1.16019410202565,1,0,0,1,0,0,0,0,1,0
"1133","Yes",0,1,1,0,1,0,1,-0.506560199050395,1,0,0,1,0,0,1,0,0,0
"1134","No",0,1,0,0,0,0,0,-0.419189440511967,0,1,0,0,1,0,0,0,0,1
"1135","Yes",1,1,0,0,0,1,0,-1.1319128076656,1,0,0,1,0,0,1,0,0,0
"1136","Yes",0,1,1,1,0,1,0,-0.999894428594276,1,0,0,0,1,0,0,0,1,0
"1137","No",0,1,1,1,1,1,0,-1.18103544547085,0,1,0,0,1,0,0,1,0,0
"1138","Yes",1,1,0,1,1,1,0,-1.09083765913886,1,0,0,0,0,1,0,0,1,0
"1139","No",0,1,0,1,0,0,0,-0.664013789747134,1,0,0,0,1,0,0,0,0,1
"1140","Yes",0,1,0,0,0,0,1,-1.1338384472072,1,0,0,0,1,0,0,1,0,0
"1141","Yes",0,1,0,1,0,0,1,-0.914484677058969,1,0,0,1,0,0,0,1,0,0
"1142","Yes",0,1,0,0,0,0,1,-1.12897587539385,1,0,0,1,0,0,0,1,0,0
"1143","No",0,0,1,0,1,0,0,-0.87287488225474,1,0,0,1,0,0,1,0,0,0
"1144","Yes",0,1,1,1,1,1,0,-0.67077533028828,1,0,0,0,1,0,0,0,1,0
"1145","Yes",0,1,1,1,1,1,1,-0.917021420284986,1,0,0,1,0,0,1,0,0,0
"1146","Yes",1,1,1,1,0,1,1,-1.18478774747879,0,1,0,0,1,0,0,0,0,1
"1147","Yes",0,1,0,0,1,0,1,-1.22033611652281,1,0,0,1,0,0,0,1,0,0
"1148","Yes",0,1,0,0,0,1,0,-1.23323276933421,1,0,0,0,0,1,0,0,1,0
"1149","Yes",0,1,1,0,1,1,1,-0.775224205167886,0,1,0,1,0,0,0,1,0,0
"1150","No",0,1,1,1,1,0,1,-0.512996637687858,1,0,0,0,1,0,0,1,0,0
"1151","No",1,1,0,0,0,0,0,-1.09078866091886,0,0,1,0,1,0,0,1,0,0
"1152","Yes",0,1,0,0,1,1,0,-0.889985060691443,1,0,0,0,0,1,0,0,1,0
"1153","No",0,1,0,0,1,1,0,-1.24705629662848,1,0,0,0,1,0,0,0,1,0
"1154","No",0,0,0,0,1,0,1,-0.559524371530508,0,0,1,0,1,0,0,1,0,0
"1155","No",0,1,1,1,1,1,0,-1.10091639531765,0,0,1,0,0,1,0,0,1,0
"1156","No",0,1,1,0,1,0,0,-0.942437102062166,1,0,0,0,1,0,1,0,0,0
"1157","Yes",0,1,1,1,1,0,1,-1.12251197386337,1,0,0,0,0,1,0,1,0,0
"1158","No",0,1,0,0,0,0,0,-0.804761897187528,0,1,0,0,1,0,0,0,0,1
