"","x"
"1255",5.11263099561058
"1256",6.7749874925973
"1257",8.91813273832696
"1258",6.70157110558197
"1259",18.2508602245923
"1260",20.6143589102138
"1261",14.9746559568235
"1262",11.9697990649243
"1263",3.76939323976594
"1264",18.6516697476595
"1265",10.7885383555229
"1266",6.3829624422661
"1267",12.1510130501212
"1268",16.8483675713319
"1269",4.41107341502502
"1270",7.6298640809974
"1271",3.8206234978365
"1272",14.2009057224292
"1273",17.0245076984841
"1274",4.78773231508379
"1275",3.73534526628992
"1276",20.3575012106165
"1277",12.4375459403128
"1278",1.61057973629211
"1279",10.518250787568
"1280",5.26533382734066
"1281",14.1284607885578
"1282",12.570554002499
"1283",4.49171688710566
"1284",8.97652944142976
"1285",5.23613421287426
"1286",3.69678641684798
"1287",16.4186756710349
"1288",13.9115230554311
"1289",0.99773796972031
"1290",11.2449392800367
"1291",3.7161619350895
"1292",19.8302160494386
"1293",3.98885620019085
"1294",4.42151890656075
"1295",3.78584062188639
"1296",1.5471359773832
"1297",12.2846048785532
"1298",9.0972357348053
"1299",4.50583300960067
"1300",14.1896817402495
"1301",6.75071534228021
"1302",20.7261936477032
"1303",10.0965310417293
"1304",13.4992917595029
"1305",2.97595041605582
"1306",4.30520961076001
"1307",2.7821998564935
"1308",8.48984939523585
"1309",3.11453921622339
"1310",1.09913046226371
"1311",25.2769979860292
"1312",12.5023360472827
"1313",3.2950223711048
"1314",20.3227548450355
"1315",7.42272033979747
"1316",3.68896137481227
"1317",1.68171996675532
"1318",14.6131848120087
"1319",13.3961881262468
"1320",2.37539152920184
"1321",11.934675480445
"1322",6.67206604519425
"1323",31.6167687981656
"1324",9.5519449322184
"1325",1.5885342056564
"1326",7.32984552339748
"1327",10.6622233611557
"1328",16.8281808048725
"1329",9.01008269183748
"1330",1.44981030244892
"1331",9.74296082994137
"1332",6.37936339043488
"1333",15.7452416574448
"1334",1.72921765518372
"1335",5.92284299697352
"1336",4.21615237583411
"1337",7.15315104793789
"1338",10.1639856963436
"1339",5.33027659557534
"1340",2.98874533050946
"1341",6.5687608746848
"1342",5.03187982607434
"1343",8.46518502239096
"1344",13.1986678418921
"1345",4.17915137838099
"1346",7.14320060111219
"1347",15.3498377087136
"1348",15.0272215364634
"1349",1.37379764862952
"1350",6.59366124148934
"1351",12.8761269392445
"1352",1.764658877314
"1353",1.51470526795287
"1354",10.0049351640173
"1355",5.25913524032345
"1356",21.5630182637827
"1357",12.0508150506009
"1358",8.75876097430267
"1359",19.4170701002331
"1360",8.44251863301117
"1361",10.0713076457448
"1362",15.4409710837154
"1363",9.47614060203851
"1364",9.60365731975751
"1365",4.02557658043788
"1366",7.84514798584472
"1367",8.353468769808
"1368",2.38400317506774
"1369",7.12781880979732
"1370",2.49928286790881
"1371",10.6989737699982
"1372",4.14744244793208
"1373",7.06400350051762
"1374",29.1039334184895
"1375",7.47577978484967
"1376",15.1533135174637
"1377",4.28624145805242
"1378",8.23496297563846
"1379",8.173513045366
"1380",14.1361007533967
"1381",8.18023925512031
"1382",9.93653238818295
"1383",14.2570205546029
"1384",10.9984053424988
"1385",6.77353741323587
"1386",2.60355985658492
"1387",5.75904759780304
"1388",11.6987741492022
"1389",4.69610003757172
"1390",7.65372402207903
"1391",14.7587590403642
"1392",4.01443569437846
"1393",8.66179167588365
"1394",5.54820423505036
"1395",6.01349082339031
"1396",3.11308732428567
"1397",8.05917730263571
"1398",7.89327813222485
"1399",25.1127245725849
"1400",6.9500477378249
"1401",2.33238728773109
"1402",11.5338894492692
"1403",2.58053942212928
"1404",12.2716067629828
"1405",12.0344098222112
"1406",3.69041432283123
"1407",13.9774053359723
"1408",10.348223654726
"1409",2.67013898102343
"1410",15.0530702432238
"1411",12.4803636816838
"1412",12.8773315147028
"1413",4.69804814431177
"1414",12.013624006908
"1415",2.76512196494962
"1416",7.72521787506114
"1417",15.8237615149498
"1418",9.54872339466224
"1419",8.40008363302946
"1420",10.5672690619449
"1421",5.68462018070768
"1422",8.98028680779273
"1423",13.4988998474783
"1424",17.957631559001
"1425",8.46873373787398
"1426",18.5723230483147
"1427",2.72201012226135
"1428",4.95850243819833
"1429",11.3809370146847
"1430",11.4737521515277
"1431",11.7301460362581
"1432",12.1637589535844
"1433",19.1836807449682
"1434",10.297807455777
"1435",2.10995254135769
"1436",10.6718873573096
"1437",18.6396072729174
"1438",2.43768653010304
"1439",2.88799152381757
"1440",5.29505901183973
"1441",12.5802750975707
"1442",5.59748424193426
"1443",10.3033209341311
"1444",10.3786545790577
"1445",7.15356177720146
"1446",9.91583337979328
"1447",3.21056630149236
"1448",23.7821924789719
"1449",10.6845950777361
"1450",5.99359134872935
"1451",11.482332638488
"1452",7.20376059011127
"1453",17.1021974517882
"1454",11.623920533836
"1455",10.6971307853866
"1456",4.6253805668501
"1457",2.23454056982765
"1458",7.77377553230452
"1459",3.47371908197848
"1460",2.10749210486246
"1461",3.20184551784322
"1462",21.8115587351231
"1463",26.9712870289535
"1464",9.37398535012556
"1465",2.22176127046073
"1466",7.48308299197027
"1467",7.16015585791795
"1468",6.56775420367328
"1469",12.9218409475844
"1470",7.73950674759097
"1471",4.24591314614223
"1472",1.76362115759091
"1473",6.704369105755
"1474",9.61953427004351
"1475",4.7774712930626
"1476",5.66620651923317
"1477",9.61785371296079
"1478",9.78311964554779
"1479",8.17960026849703
"1480",6.64763986944184
"1481",7.17033751710305
"1482",14.9203540224458
"1483",8.26809880625096
"1484",6.87683545732607
"1485",6.99152947304937
"1486",1.30854801348849
"1487",6.08014057510822
"1488",2.91468078329349
"1489",9.2555698832899
"1490",20.593712236865
"1491",20.3236741669423
"1492",5.72383727395795
"1493",12.1106412361321
"1494",14.3644196979374
"1495",9.87085676016616
"1496",9.33900618501817
"1497",11.7173093739548
"1498",1.9903098627224
"1499",8.64004190200985
"1500",4.62136842458898
"1501",3.89586025908913
"1502",10.9227095269076
"1503",11.3385548281367
"1504",5.86988549377553
"1505",2.5272596737912
"1506",8.37559487778391
"1507",11.5493198598377
"1508",10.1028240624082
"1509",6.84894253715816
"1510",1.71276990397816
"1511",8.80319463258283
"1512",15.1783888605076
"1513",8.06281501635367
"1514",7.78883451280707
"1515",6.67434539121141
"1516",53.6291155607668
"1517",61.4079714515939
"1518",63.0541731023233
"1519",66.0451410477017
"1520",66.4925168971786
"1521",71.2353886990778
"1522",62.9533325561201
"1523",67.3724671157031
"1524",65.1506294134368
"1525",70.8873939143165
"1526",68.3496362655448
"1527",55.6765381840066
"1528",66.3497520139282
"1529",71.3079334555958
"1530",62.0520101481161
"1531",44.5660582960353
"1532",71.2140373243606
"1533",70.285174512738
"1534",65.5195541741186
"1535",64.2409809294489
"1536",69.4928776270611
"1537",56.7980397117455
"1538",69.6872059970832
"1539",64.9599669682837
"1540",71.7501135326255
"1541",60.7632933616192
"1542",50.7866194240797
"1543",61.1243959249532
"1544",66.9309025250478
"1545",56.1600022554196
"1546",60.0427127725234
"1547",63.8934641163887
"1548",58.0186075390218
"1549",52.9783989252251
"1550",61.9900010816525
"1551",62.4113053228344
"1552",69.6529484437215
"1553",61.8342242597247
"1554",54.8150627219548
"1555",52.8753059060276
"1556",42.5176348958064
"1557",47.5582389746237
"1558",53.8167125749415
"1559",68.4669808636376
"1560",63.191413463957
"1561",54.9814163926016
"1562",67.5694123000617
"1563",60.7479723279717
"1564",67.3809232155351
"1565",60.1756888051334
"1566",70.0949898792572
"1567",64.3909524192859
"1568",42.8831284442666
"1569",61.3515418007422
"1570",63.8895186358342
"1571",71.7880818880922
"1572",65.633479693065
"1573",71.742711311551
"1574",49.4785234868158
"1575",71.0123933872347
"1576",59.2577182248441
"1577",66.0513099241217
"1578",39.9338521049595
"1579",53.5647330834568
"1580",67.5002281012053
"1581",43.8339081170027
"1582",63.8828102290412
"1583",64.9388664094579
"1584",45.4753103992742
"1585",59.4826366816279
"1586",55.0594154102498
"1587",67.4275679739685
"1588",55.1200005721333
"1589",42.0221659301825
"1590",68.851023036883
"1591",58.8186508946926
"1592",70.898993024253
"1593",47.4335026122096
"1594",69.5555789384725
"1595",70.618620561734
"1596",69.7225579792731
"1597",65.8895384627858
"1598",49.2501702640314
"1599",46.1475356747129
"1600",67.0469730330212
"1601",59.3850622839174
"1602",69.7416261157793
"1603",37.8863542637055
"1604",67.9481100811058
"1605",58.155722912252
"1606",64.270712019938
"1607",50.2806762810392
"1608",69.8511514712108
"1609",60.4257764409691
"1610",66.091638368854
"1611",50.2313930802157
"1612",59.1592253022692
"1613",44.4404585956334
"1614",44.6347915245094
"1615",69.3494852353695
"1616",50.1921705009715
"1617",60.0495311016245
"1618",67.5834104293453
"1619",46.6989625544593
"1620",52.2284047672676
"1621",60.7667814995605
"1622",53.6376408645626
"1623",60.6294009144677
"1624",64.6039028293559
"1625",53.7037902502474
"1626",49.6150483161421
"1627",46.3384690221947
"1628",53.0278304696939
"1629",43.3957573240833
"1630",50.7687508665224
"1631",67.3685916229579
"1632",58.521127880329
"1633",63.1747292221277
"1634",71.6120785272023
"1635",46.047074690999
"1636",60.4973509500225
"1637",71.1176074666266
"1638",55.3131123376162
"1639",59.3063371577306
"1640",56.906957550471
"1641",61.5305297800532
"1642",66.5183674892951
"1643",45.340610607189
"1644",65.7040467844613
"1645",56.8855540452747
"1646",72.1274029109862
"1647",50.2823543343977
"1648",65.6429449114705
"1649",62.3798427664363
"1650",49.5708256089445
"1651",71.1998850024818
"1652",54.2003495459072
"1653",65.4229571810415
"1654",37.8694564275457
"1655",57.3279121625537
"1656",70.0733718491588
"1657",53.2591453727505
"1658",65.4812709718635
"1659",60.8897682879284
"1660",59.8632835049598
"1661",67.6561950162487
"1662",65.6937891408965
"1663",68.3613644712482
"1664",50.7596128772026
"1665",38.351742065401
"1666",56.1308447824003
"1667",69.1561799347191
"1668",61.6065089097789
"1669",64.2524739481047
"1670",54.8521127303062
"1671",67.3921770700262
"1672",61.996641046404
"1673",57.8945133813254
"1674",61.5972961975835
"1675",64.6871720720935
"1676",71.0540684567545
"1677",69.381815042317
"1678",58.0098955617765
"1679",56.9609157185484
"1680",65.9706330778319
"1681",61.3984928321692
"1682",65.9477086617318
"1683",58.2100863662307
"1684",48.1437640949297
"1685",62.8536739091423
"1686",53.2393774436941
"1687",56.3048742966847
"1688",61.6483491692955
"1689",71.3697663170048
"1690",64.6932991154611
"1691",64.6370799119789
"1692",63.2662610315812
"1693",60.0439324264089
"1694",66.4399306077961
"1695",40.678697105065
"1696",62.8793175730053
"1697",70.684588375131
"1698",57.6873582840754
"1699",59.2231796131749
"1700",61.245954499434
"1701",60.9848046959648
"1702",53.0752194072439
"1703",58.7762569213049
"1704",62.5806872460299
"1705",56.3996679989089
"1706",61.6385564414865
"1707",56.6027908523559
"1708",72.3325093129937
"1709",68.1562767171191
"1710",63.9995085685619
"1711",66.7615799616217
"1712",62.3441581833975
"1713",42.1331973812072
"1714",60.9574688824822
"1715",71.4732046610826
"1716",61.2026218793965
"1717",68.4295056347678
"1718",68.1170274519823
"1719",60.1479064471188
"1720",57.1724491496129
"1721",65.6389365571329
"1722",62.2007646768658
"1723",70.0215309888048
"1724",63.4754859930184
"1725",56.1247681840905
"1726",60.1770758336749
"1727",54.9061900271227
"1728",62.84959902499
"1729",65.0362042365234
"1730",70.2951845306928
"1731",52.8459577185589
"1732",70.5866469138854
"1733",43.2365566786319
"1734",61.9620111667394
"1735",60.7442632251362
"1736",64.0419703061385
"1737",64.3119657533284
"1738",61.6042844308014
"1739",61.069887275024
"1740",57.5622332379293
"1741",50.8557044893652
"1742",67.9613635483431
"1743",55.1149969056451
"1744",61.4925401367874
"1745",66.1336857691137
"1746",63.2516531202028
"1747",68.0120954161797
"1748",66.4306440588436
"1749",68.4432051546502
"1750",48.2133186191631
"1751",65.6778377859046
"1752",58.3156716466882
"1753",69.319974960566
"1754",70.7368634048617
"1755",50.5642460081248
"1756",61.1305840188282
"1757",66.2992935257859
"1758",59.6289051721566
"1759",67.6659703357097
"1760",57.6908720059506
"1761",50.0314237480877
"1762",62.0065545704877
"1763",61.1183420057812
"1764",57.5991554349496
"1765",68.9024961914843
"1766",48.0538818093123
"1767",71.6066861423118
"1768",63.2861104078116
"1769",60.1310813482216
"1770",47.3845132093073
"1771",48.2496703888578
"1772",67.0003424469714
"1773",65.8877952614976
"1774",72.2344356136819
"1775",71.2022406391932
"1776",61.3316691223655
"1777",72.2114308262726
"1778",44.4722240496058
"1779",70.3208956160569
"1780",63.8804603995982
"1781",46.1452446764698
"1782",40.360780013862
"1783",66.5386993183903
"1784",56.0815861102138
"1785",61.9162632014657
"1786",70.5184185347292
"1787",40.3376154366518
"1788",48.512544669331
"1789",68.677562311135
"1790",70.2360425665724
"1791",44.0442637375321
"1792",70.3168332629165
"1793",60.6822387594818
"1794",53.59933133066
"1795",65.2666481777398
"1796",57.8169760605396
"1797",55.1982337739771
"1798",56.0122075046276
"1799",46.7864206040907
"1800",69.5077815468123
"1801",69.5468870402895
"1802",60.5828261365123
"1803",54.4336939553656
"1804",66.514190370888
"1805",70.0842503737752
"1806",39.3466511541222
"1807",69.6215839254199
"1808",52.5023033419927
"1809",66.915231081873
"1810",47.0227142557991
"1811",68.7929243053181
"1812",66.0359915020295
"1813",61.314770994133
"1814",67.4758198634534
"1815",47.7268960160868
"1816",49.1404570042319
"1817",61.9523966050904
"1818",67.4928071319781
"1819",58.8326702309886
"1820",59.1597087060611
"1821",71.6858461639855
"1822",56.2889057190583
"1823",65.0266488258595
"1824",63.4188388824305
"1825",63.7182685055073
"1826",60.1478885702724
"1827",68.9126569859717
"1828",50.4016707154185
"1829",68.1729988931994
"1830",67.7796854314912
"1831",63.9046600347455
"1832",70.8793078672923
"1833",68.6529565987877
"1834",57.950320731289
"1835",42.3091940185561
"1836",60.3284020994987
"1837",41.8326363681086
"1838",66.7366304013353
"1839",64.7618408170657
"1840",64.4139034278015
"1841",61.4193627263983
"1842",67.3086330959765
"1843",61.1139816359151
"1844",49.0141183615319
"1845",41.1508561299176
"1846",68.721141824848
"1847",44.1115013520915
"1848",41.1773808109192
"1849",63.0240165085938
"1850",56.5996893798719
"1851",70.3641344719084
"1852",62.9737607626142
"1853",64.1341510626543
"1854",64.4028804801735
"1855",63.9676792367016
"1856",67.2874735084988
"1857",67.5748275688141
"1858",67.8242352991977
"1859",58.8241971476196
"1860",58.6883036186328
"1861",49.6936405139458
"1862",60.5762070315138
"1863",47.7692190020014
"1864",59.3771359924562
"1865",71.305541317885
"1866",49.1941590518076
"1867",56.6536699493697
"1868",67.6834075872029
"1869",50.4929965308938
"1870",57.5354971080523
"1871",61.2060377521627
"1872",56.3536557842588
"1873",54.8662677589757
"1874",61.1313117627033
"1875",68.5224324813314
"1876",63.86985138388
"1877",71.2492583857322
"1878",48.4072272507538
"1879",51.7701661530239
"1880",62.9795619665233
"1881",62.3870187941773
"1882",68.5576014315332
"1883",61.9695626083265
"1884",66.5040284933343
"1885",62.6695100935799
"1886",69.0914977449809
"1887",62.0144264709524
"1888",47.8732058603983
"1889",65.4893415259312
"1890",50.4528066217898
"1891",64.4022735279635
"1892",71.1501725800012
"1893",56.3278579429029
"1894",60.6179559980283
"1895",62.6097793291013
"1896",58.0881448884679
"1897",67.3423592634825
"1898",67.2765025063492
"1899",55.433540633866
"1900",63.7674278090136
"1901",50.6735893282425
"1902",64.9090523901328
"1903",49.2488550727773
"1904",70.44039014536
"1905",64.3904696867957
"1906",60.4274383085199
"1907",69.841438864196
"1908",43.0918982376564
"1909",67.7662938477433
"1910",57.3676790680919
"1911",63.7012202339112
"1912",70.2661435506403
"1913",69.2782482990513
"1914",63.4310238438875
"1915",59.2712479771691
"1916",38.0931644243308
"1917",63.5134547002744
"1918",60.0781494440286
"1919",62.3662007791675
"1920",72.2124267990331
"1921",69.1185985061411
"1922",46.6010715737289
"1923",60.0620606592559
"1924",60.3795595740484
"1925",65.1082851970826
"1926",71.3461742237456
"1927",63.8438273501641
"1928",61.1358984339908
"1929",45.0949785810901
"1930",64.0510161231371
"1931",67.7576307089302
"1932",53.2248240956133
"1933",48.3980958498078
"1934",51.825437786766
"1935",38.6954899943245
"1936",60.3742992252138
"1937",67.667427333176
"1938",64.7510302279274
"1939",68.7933627884345
"1940",58.8857356399395
"1941",57.8949124407447
"1942",71.9683689647854
"1943",58.5560096725939
"1944",65.831571583044
"1945",66.5278841042871
"1946",70.4590546262591
"1947",61.4703132449921
"1948",50.671033415277
"1949",59.1839799316554
"1950",49.5597740946683
"1951",62.9891527288937
"1952",68.595584608195
"1953",65.238667618729
"1954",68.7932547814346
"1955",62.8504977369913
"1956",51.3158185364375
"1957",57.2197336289594
"1958",45.3082889163488
"1959",60.004241892232
"1960",68.8241410779341
"1961",55.920967641524
"1962",47.8381613199813
"1963",54.903766835951
"1964",63.0310533633337
"1965",68.6935274486021
"1966",71.1095135283126
"1967",54.7412750513202
"1968",71.6218874366542
"1969",69.0407309260827
"1970",62.0048304414101
"1971",65.2190340967248
"1972",63.1537034765812
"1973",68.6153688429269
"1974",55.0424816924828
"1975",62.4615154661984
"1976",39.8414764911181
"1977",70.9548381092232
"1978",70.1243734828843
"1979",57.1692546604176
"1980",46.711550223159
"1981",66.3627400708914
"1982",40.7010231802763
"1983",62.0492951792797
"1984",56.4519600287737
"1985",42.2468435843557
"1986",49.5944933476032
"1987",67.3451562426412
"1988",46.0381387708244
"1989",49.0311936650531
"1990",58.1021211331667
"1991",47.8738818974239
"1992",60.1706476045577
"1993",62.6772177062278
"1994",60.9154093828814
"1995",54.8043315329248
"1996",63.8114774782117
"1997",68.0941229739874
"1998",56.4653863348578
"1999",56.9376273081353
"2000",60.0943083151255
"2001",67.7535580287121
"2002",70.5638611252236
"2003",63.1038451955599
"2004",63.563308570448
"2005",64.205903648206
"2006",52.8432797590356
"2007",58.3296291342315
"2008",66.0490260846046
"2009",61.5811245742348
"2010",69.9514314495384
"2011",45.7462941465258
"2012",69.274270145497
"2013",69.3381618374218
"2014",59.4426025977571
"2015",66.9393291133153
"2016",53.7484962296244
"2017",59.7125228451725
"2018",39.7577159557211
"2019",56.3380749798894
"2020",48.4687430854249
"2021",50.7045643140158
"2022",50.4344649297189
"2023",68.2233955978292
"2024",69.319550054203
"2025",59.8098178215009
"2026",68.3923106549452
"2027",64.9314913538269
"2028",50.6621608341655
"2029",59.074124680365
"2030",64.1280888931189
"2031",57.7011861335843
"2032",58.6493202727264
"2033",65.3806757590743
"2034",64.480307188912
"2035",52.013770972047
"2036",39.8411103639336
"2037",59.1023043246062
"2038",70.7720919027632
"2039",65.1926168576417
"2040",57.7246602629241
"2041",58.7023946737291
"2042",61.9177289985215
"2043",59.4045604696257
"2044",62.615053133385
"2045",65.0576727878781
"2046",57.6076011312931
"2047",45.7674890019411
"2048",46.7661079570221
"2049",69.1285418117424
"2050",67.5208573952781
"2051",56.2409293964259
"2052",65.4660918371396
"2053",54.1891826187524
"2054",71.6261281221229
"2055",70.325937055069
"2056",64.3978576682855
"2057",45.3475384872106
"2058",67.3210040669702
"2059",49.5015321458066
"2060",53.763665227805
"2061",64.985745211307
"2062",54.3118128370909
"2063",65.0149739622097
"2064",71.3111716139712
"2065",69.6535576337795
"2066",71.8314590169875
"2067",51.0234770749709
"2068",68.4041830057354
"2069",62.6503008340731
"2070",65.09264592737
"2071",45.6898467268788
"2072",64.7879434647878
"2073",58.1529877178421
"2074",50.1845921849633
"2075",60.7873479056396
"2076",51.9306458684817
"2077",51.5820856140932
"2078",50.6753453442839
"2079",65.1426477281957
"2080",71.4947042034587
"2081",62.7789602778185
"2082",72.2256068881644
"2083",66.1058302585746
"2084",48.1834182976766
"2085",67.9082788208026
"2086",64.5265356374316
"2087",59.9008087781005
"2088",71.0564809961741
"2089",68.149700289652
"2090",61.6135795573725
"2091",54.4582199597
"2092",55.2224817723965
"2093",61.0821162159547
"2094",70.4249980895387
"2095",58.258433009731
"2096",65.8141950900536
"2097",68.5493717928382
"2098",54.9991015328477
"2099",62.6957690810661
"2100",43.1244480959408
"2101",67.8664327521115
"2102",66.5863279781222
"2103",71.547665717508
"2104",62.746642798369
"2105",45.9926238850185
"2106",69.9093941335161
"2107",42.7321545227386
"2108",61.3957843708026
"2109",48.0821495853574
"2110",66.7072429508498
"2111",57.2968929261725
"2112",67.1637255075895
"2113",51.0590327416826
"2114",55.4160382683311
"2115",69.8394554297989
"2116",70.2758048361373
"2117",66.176612403162
"2118",57.9098689836926
"2119",66.3282410382203
"2120",67.0427759491666
"2121",54.7510956210997
"2122",56.3096031602925
"2123",60.5456096532113
"2124",60.7881925268785
"2125",55.823446865711
"2126",70.5137158361316
"2127",69.2887657887769
"2128",70.9445349033657
"2129",71.4278351248557
"2130",70.2620996929252
"2131",56.7426673881946
"2132",42.9607324959933
"2133",56.1791913075117
"2134",60.0902684664988
"2135",66.4755212778949
"2136",69.2523654678888
"2137",67.7915573114777
"2138",38.2796755195243
"2139",65.6220014425462
"2140",70.9957183862278
"2141",51.3294450073117
"2142",61.2445152284023
"2143",52.41480320809
"2144",67.2872554708632
"2145",43.2379156032631
"2146",41.2829692582457
"2147",71.2776037255941
"2148",56.1274916509279
"2149",69.365801153979
"2150",54.6634580897145
"2151",58.5186314686071
"2152",63.4381163048905
"2153",62.7759339280983
"2154",69.9950707424651
"2155",65.8015994743632
"2156",64.0188821970537
"2157",54.2709970165372
"2158",71.3393404129171
"2159",57.7825280799323
"2160",62.9210625549061
"2161",63.1614549152772
"2162",63.25156560042
"2163",56.7000498122763
"2164",70.2909972486486
"2165",52.6158066574315
"2166",58.1351169271134
"2167",71.5653405728701
"2168",68.7346678817094
"2169",66.8965855312014
"2170",64.1071693916627
"2171",60.7744878365135
"2172",61.317352538336
"2173",64.4946472722112
"2174",65.9350316466668
"2175",48.3904847312077
"2176",57.9338567581048
"2177",43.3981006997361
"2178",69.400937507167
"2179",53.3568288586503
"2180",67.0919174364993
"2181",47.3649976272239
"2182",54.5450471139827
"2183",70.132038912856
"2184",70.5375877508595
"2185",63.8910532303377
"2186",71.3715020524893
"2187",69.2449601818169
"2188",50.6601293134494
"2189",66.4251239319068
"2190",69.5622613254575
"2191",70.3961747129829
"2192",71.7985729841239
"2193",68.2051789123771
"2194",51.8747499535626
"2195",53.4938389777479
"2196",58.7832304941246
"2197",57.0949336178008
"2198",69.9164853754209
"2199",70.460893662872
"2200",56.997768841618
"2201",63.0192645359386
"2202",67.4605612017747
"2203",64.5987696384705
"2204",63.6527001142678
"2205",68.5298046710406
"2206",56.1106529376982
"2207",45.8014244707271
"2208",61.540916438575
"2209",62.3931363467676
"2210",52.3399267200268
"2211",56.9581854024392
"2212",63.4317050674883
"2213",49.4581375233107
"2214",63.0659408606817
"2215",52.8815342090613
"2216",45.4145319473861
"2217",69.5438711191213
"2218",56.4853201430545
"2219",46.8790864633716
"2220",48.2232088233274
"2221",56.3687249563707
"2222",70.517210060525
"2223",45.3082684885057
"2224",56.3846303355336
"2225",63.4495035554868
"2226",60.5394701105748
"2227",43.493203053617
"2228",66.2887591686571
"2229",64.4257598042689
"2230",64.3165513863901
"2231",56.1670330140637
"2232",58.9354140991322
"2233",66.0141556101342
"2234",68.5000978512415
"2235",58.9931973497337
"2236",40.7248980771851
"2237",68.1823134684435
"2238",71.295899154067
"2239",59.3597797868501
"2240",66.928548655499
"2241",59.3654812840665
"2242",62.1524364136525
"2243",63.1424715368808
"2244",46.0895983652858
"2245",62.1622370912093
"2246",61.1553449506269
"2247",53.3958180896017
"2248",66.5156922688685
"2249",68.6186036940872
"2250",47.7228989791793
"2251",47.7879751236676
"2252",70.6103831406838
"2253",65.1037355435039
"2254",67.4579445335558
"2255",46.6741938468413
"2256",64.6917513278942
"2257",65.0398919009758
"2258",66.4862136074136
"2259",62.1023614993247
"2260",67.1468118113244
"2261",50.3971346348755
"2262",51.4228694864494
"2263",67.1445586331377
"2264",46.7153541283209
"2265",68.1300833973693
"2266",55.8880671804811
"2267",58.7515970838038
"2268",65.1847672186295
"2269",49.7330800353723
"2270",66.2536781709054
"2271",56.1520314389838
"2272",57.9055888788102
"2273",65.4987806490445
"2274",63.1123277098808
"2275",61.7817739648885
"2276",67.2788325707648
"2277",54.6532367557462
"2278",57.1944937443367
"2279",38.564758712017
"2280",46.9994007387156
"2281",69.7186510004047
"2282",44.340326335704
"2283",70.5840009816632
"2284",51.0636241928342
"2285",52.7895538181251
"2286",56.4127314828276
"2287",59.6394549949667
"2288",66.7158046525113
"2289",58.7352783853446
"2290",62.4284821730853
"2291",46.0635243464992
"2292",46.4999921064095
"2293",70.4683350046497
"2294",62.936335400353
"2295",68.6416104779105
"2296",58.0968775643404
"2297",62.2815398679499
"2298",58.6246525107757
"2299",69.1225469955706
"2300",57.1778438301822
"2301",63.2771673243832
"2302",70.6100977435075
"2303",55.8008129741284
"2304",50.2846517111717
"2305",38.9044318639019
"2306",66.7539520617962
"2307",50.2635523781837
"2308",58.3465154026708
"2309",59.43983221461
"2310",63.7011057748641
"2311",71.1095024350744
"2312",58.9759233314386
"2313",63.5718492879959
"2314",70.8385451286208
"2315",72.1715936303817
"2316",70.2128921844582
"2317",69.5669685028706
"2318",60.8768338633386
"2319",55.4884556112875
"2320",38.2648271610086
"2321",58.1271124323573
"2322",45.0154550448535
"2323",61.6166494317459
"2324",61.2038532746153
"2325",69.121461117357
"2326",59.5185797496611
"2327",66.3954678309836
"2328",71.6811892147094
"2329",59.0916813719111
"2330",66.4063304850916
"2331",68.7407134420077
"2332",69.8593135012935
"2333",57.4216600544707
"2334",56.8880627126897
"2335",57.8890712053986
"2336",50.858137640954
"2337",54.7676977137099
"2338",62.2461269304042
"2339",71.7954231175364
"2340",61.2925696116065
"2341",47.2616811686729
"2342",70.9749753430303
"2343",70.8380351786362
"2344",68.1717764577561
"2345",37.6031581789894
"2346",54.3753016508875
"2347",67.0882994983946
"2348",62.4267457622888
"2349",56.7322143181639
"2350",63.3088111165115
"2351",57.94132715472
"2352",41.4687023251319
"2353",71.3781471336465
"2354",49.9505075248522
"2355",66.2902696500123
"2356",71.7094907538681
"2357",66.8511930666067
"2358",58.3228649420162
"2359",70.4194965956451
"2360",65.7528493722526
"2361",54.5669929099818
"2362",51.7342121915013
"2363",67.2334585202486
"2364",48.0841830372459
"2365",66.4351215125282
"2366",64.2041753809627
"2367",65.8409679443544
"2368",59.1952306418651
"2369",56.713294129446
"2370",57.1494531218806
"2371",65.6823780225827
"2372",68.4311076856641
"2373",50.5322929465003
"2374",70.114517799619
"2375",62.7239040488704
"2376",70.6088531457083
"2377",57.4051836311749
"2378",57.7004667867163
"2379",51.2801434789119
"2380",53.4884102654857
"2381",62.7730932563495
"2382",64.1789767253513
"2383",52.4095092893931
"2384",62.5492885649148
"2385",54.1938985259996
"2386",54.3275680841685
"2387",52.1565049338263
"2388",47.6725451735018
"2389",64.1356580618987
"2390",68.4597560199347
"2391",51.2717693861898
"2392",63.6800028757569
"2393",70.4417305214526
"2394",47.9336860085168
"2395",65.3101380815704
"2396",51.2612079507758
"2397",70.2036009222466
"2398",58.078795161336
"2399",65.0986538170342
"2400",62.0024876354393
"2401",68.0098679391873
"2402",68.9809559548878
"2403",70.8228215919031
"2404",69.8453679340581
"2405",63.5726954838325
"2406",70.9105157730318
"2407",67.9338833689587
"2408",59.1050290407243
"2409",51.5603889721771
"2410",59.715322676015
"2411",52.5404904593352
"2412",65.9437209530308
"2413",63.4633126837221
"2414",68.8840869300683
"2415",68.1261111999315
"2416",70.3013010119519
"2417",55.5537362228566
"2418",70.2328195920596
"2419",68.8056320906587
"2420",66.1983256247076
"2421",38.448165911921
"2422",52.1604230330368
"2423",51.718023077007
"2424",52.455902567901
"2425",65.3051797467867
"2426",63.4848884828872
"2427",69.8060802169687
"2428",48.4704478958798
"2429",67.0123362039063
