"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"1191",40,"Rural",3,51,149502.87,"Separated","Male","Yes",11.85413528,14,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Electronic Check",3.468872554,162.460772,1203.486183,3,2,3,4,3,3,4,3
"1192",3734,"Rural",4,81,24859.24,"Separated","Male","No",10.31760367,11,0,0,"No","One year","No","No","None","Yes","No","No","No","No","No","Yes","No","No","Electronic Check",2.744401393,104.962874,484.8207127,5,5,5,3,4,3,4,3
"1193",3480,"Urban",1,79,69154.47,"Never Married","Female","No",8.688254477,13,2,0,"No","Two Year","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Electronic Check",7.608938235,167.484705,1422.716519,4,4,5,3,4,3,6,6
"1194",25077,"Urban",4,64,77152.84,"Never Married","Female","No",12.42061751,11,2,1,"No","One year","No","No","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",14.60426293,144.960655,1341.412763,3,4,2,6,2,6,4,5
"1195",3956,"Rural",0,58,38871.97,"Divorced","Female","No",18.28180588,10,0,1,"No","Month-to-month","No","No","None","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Bank Transfer(automatic)",29.68889421,149.97755,2674.084451,3,2,3,2,5,3,3,3
"1196",182,"Suburban",1,77,11290.67,"Never Married","Female","Yes",13.48138957,11,0,1,"No","Two Year","No","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Credit Card (automatic)",5.497366828,187.46728,1243.061143,4,5,5,5,3,3,4,3
"1197",733,"Suburban",2,30,42991.1,"Divorced","Male","No",10.11260574,16,1,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Bank Transfer(automatic)",2.656111103,204.963371,834.3144319,5,4,4,4,4,5,5,4
"1198",1169,"Suburban",4,71,39432.05,"Married","Female","No",7.102593738,11,2,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Bank Transfer(automatic)",18.02281027,169.992756,1688.039806,1,2,2,3,4,1,2,1
"1199",520,"Urban",1,31,25576.73,"Married","Male","Yes",5.087255805,15,1,0,"No","One year","No","No","Fiber Optic","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",11.71980152,245.131966,1726.803854,3,4,3,2,4,2,3,3
"1200",14433,"Rural",2,47,30342.56,"Married","Male","No",12.2679124,14,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Mailed Check",17.64373477,112.455141,1594.963149,4,3,2,3,3,3,3,4
"1201",759,"Urban",1,76,61714.39,"Divorced","Male","No",2.746480274,15,2,2,"No","One year","Yes","No","None","Yes","No","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",23.42878979,79.978861,1943.112927,4,4,4,4,4,5,5,4
"1202",898,"Rural",2,54,33735.54,"Married","Male","No",6.373342678,10,0,2,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Electronic Check",11.70414173,144.960655,1157.286118,3,2,2,4,2,4,3,2
"1203",2370,"Urban",1,22,46078.58,"Never Married","Male","No",10.23339712,16,1,0,"No","Two Year","Yes","No","DSL","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Electronic Check",4.909764597,152.462354,1323.979879,6,5,4,3,4,3,5,3
"1204",1353,"Urban",3,31,34179.49,"Married","Female","No",8.925221032,14,1,0,"Yes","Month-to-month","Yes","No","None","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Electronic Check",19.43430735,175.02109,2138.939088,7,6,6,4,4,5,6,5
"1205",382,"Urban",3,80,22140.16,"Widowed","Male","No",11.43541645,16,4,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",2.60003549,104.962874,445.4856462,3,4,4,4,4,4,2,3
"1206",3171,"Urban",0,67,34412.53,"Divorced","Male","No",12.45079876,12,1,0,"No","Month-to-month","No","Yes","DSL","No","Yes","No","No","Yes","Yes","No","No","Yes","Bank Transfer(automatic)",17.4880629,149.992756,2029.97992,4,4,5,4,4,4,6,6
"1207",105,"Rural",5,18,72563.64,"Never Married","Female","Yes",9.492638901,15,0,1,"No","Month-to-month","No","No","Fiber Optic","No","Yes","No","No","No","No","Yes","Yes","No","Electronic Check",7.080759052,240.114868,1363.832113,4,3,4,4,2,4,2,2
"1208",1704,"Urban",0,85,93561.74,"Married","Female","Yes",7.94076683,12,1,0,"Yes","Month-to-month","No","Yes","Fiber Optic","Yes","No","No","Yes","No","Yes","No","Yes","No","Mailed Check",9.808669685,182.446995,942.5247889,4,4,3,5,3,5,2,4
"1209",5981,"Suburban",0,71,5902.12,"Never Married","Male","Yes",8.501483623,10,2,0,"No","Two Year","No","No","DSL","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Credit Card (automatic)",5.68349814,232.62403,1386.523823,2,2,3,3,3,4,4,4
"1210",231,"Suburban",1,70,22139.63,"Never Married","Female","Yes",9.396558793,12,1,0,"No","Month-to-month","Yes","Yes","None","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Bank Transfer(automatic)",11.55805828,232.670689,1526.533644,4,4,3,4,3,3,5,2
"1211",14630,"Suburban",3,29,21394.21,"Never Married","Male","No",9.477521787,13,0,0,"No","One year","No","No","DSL","Yes","No","Yes","No","No","Yes","Yes","No","No","Bank Transfer(automatic)",2.101748234,132.466002,1064.888301,4,4,5,3,5,3,3,4
"1212",302,"Rural",0,58,9336.88,"Divorced","Female","No",9.171665689,12,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Electronic Check",6.910330858,229.993134,1025.864383,2,2,2,4,3,2,5,4
"1213",6932,"Urban",3,19,15694.8,"Widowed","Female","No",7.423334085,16,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","No","Yes","No","No","Yes","Electronic Check",15.54691331,147.460067,1561.767949,2,4,3,4,5,2,3,3
"1214",3956,"Rural",1,54,5984.94,"Separated","Male","Yes",16.72529341,8,1,0,"Yes","Two Year","Yes","No","DSL","Yes","No","No","No","No","No","Yes","No","No","Mailed Check",7.175063445,117.439154,1257.52308,2,2,3,4,3,3,4,4
"1215",188,"Suburban",2,68,37911.51,"Never Married","Male","No",9.203214554,12,1,1,"No","One year","Yes","No","Fiber Optic","Yes","No","Yes","No","No","No","No","No","Yes","Electronic Check",1.19808324,114.972827,253.7938252,4,2,3,5,3,5,5,3
"1216",3208,"Suburban",4,40,52766.63,"Divorced","Female","Yes",12.04554874,13,2,0,"No","One year","No","No","DSL","Yes","Yes","No","No","Yes","No","Yes","No","No","Electronic Check",2.689103558,162.467607,1138.251038,3,3,4,5,2,2,3,1
"1217",193,"Urban",1,78,19826.08,"Never Married","Female","Yes",7.61600943,13,0,0,"No","Month-to-month","Yes","Yes","None","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Electronic Check",4.089399488,139.981577,644.5909961,4,4,4,3,2,5,4,3
"1218",345,"Urban",2,67,41397.45,"Separated","Female","Yes",17.94420077,12,0,1,"Yes","Month-to-month","No","No","Fiber Optic","No","Yes","No","No","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",2.314052799,192.470522,507.8003206,4,3,2,3,3,3,3,4
"1219",8774,"Urban",2,33,33691.63,"Married","Female","No",12.03362399,17,1,0,"Yes","One year","No","No","Fiber Optic","Yes","No","No","Yes","Yes","No","Yes","No","No","Mailed Check",9.117084502,172.457857,1234.871994,3,3,2,5,2,4,5,5
"1220",47493,"Urban",3,57,39683.73,"Never Married","Female","Yes",11.90156254,13,0,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",7.843263617,192.440432,1069.400199,3,3,3,3,4,3,3,4
"1221",1227,"Suburban",0,61,121849,"Never Married","Male","No",9.184449781,17,0,0,"No","One year","Yes","No","Fiber Optic","No","Yes","No","No","No","No","Yes","Yes","No","Mailed Check",17.0219219,240.114868,1930.538667,3,2,3,5,3,3,3,1
"1222",58129,"Rural",3,57,8515.02,"Widowed","Female","Yes",8.985947449,12,0,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Bank Transfer(automatic)",11.75090487,214.952509,1357.774068,2,3,3,4,3,4,2,4
"1223",5492,"Suburban",1,72,7524.77,"Divorced","Female","Yes",9.74065027,17,3,0,"No","One year","No","No","DSL","Yes","No","No","No","Yes","No","Yes","Yes","No","Mailed Check",10.54165852,200.132293,1773.915003,5,4,6,3,3,6,4,5
"1224",3224,"Suburban",3,58,44086.35,"Separated","Male","Yes",7.943538816,8,1,0,"Yes","Month-to-month","No","No","None","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Electronic Check",14.92730216,222.665436,1940.626426,3,3,3,4,4,3,3,3
"1225",1104,"Rural",3,44,28776.49,"Never Married","Female","No",8.745070841,7,0,0,"No","Two Year","No","No","DSL","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Credit Card (automatic)",11.48699577,174.976769,1819.555319,4,3,4,5,3,3,3,4
"1226",1331,"Suburban",1,45,42065.56,"Separated","Female","Yes",10.63592827,14,0,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","Yes","No","Mailed Check",4.071312509,192.470522,693.1317301,3,4,4,3,3,4,4,3
"1227",2112,"Rural",0,58,23624.95,"Divorced","Male","Yes",11.62131427,5,0,0,"No","Month-to-month","No","No","DSL","Yes","No","No","Yes","No","No","Yes","Yes","No","Electronic Check",3.866527859,210.105118,1297.983536,4,3,3,3,4,3,2,3
"1228",1491,"Urban",0,22,29803.77,"Separated","Male","No",2.533696725,15,1,0,"No","Two Year","No","Yes","DSL","Yes","No","Yes","No","No","No","Yes","No","Yes","Electronic Check",2.067992783,119.95684,988.3956919,3,2,3,2,3,4,5,4
"1229",27226,"Urban",1,45,27294.82,"Separated","Female","No",8.111219363,14,2,0,"No","Two Year","No","No","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Electronic Check",5.156329151,112.455141,465.2586783,3,4,3,5,2,3,5,3
"1230",958,"Rural",1,61,11087.89,"Married","Female","No",11.92666547,8,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",1.897261446,227.475448,560.8498056,4,4,2,4,3,5,5,4
"1231",149,"Urban",4,71,22173.37,"Never Married","Male","No",8.049521055,11,1,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","No","No","Credit Card (automatic)",11.71308191,160.00128,1324.200333,1,1,1,6,3,3,2,4
"1232",357,"Urban",1,38,28822.56,"Never Married","Female","Yes",6.572112158,11,0,1,"No","Month-to-month","No","Yes","DSL","Yes","Yes","No","No","No","Yes","No","No","No","Mailed Check",1.992846597,137.469817,718.7685676,5,5,3,4,4,5,4,4
"1233",22840,"Rural",1,35,20827.61,"Divorced","Male","Yes",13.75238289,11,0,1,"No","One year","Yes","Yes","Fiber Optic","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Electronic Check",2.701548767,230.105118,895.2266874,2,2,1,2,6,1,1,3
"1234",396,"Rural",0,74,17982.42,"Widowed","Female","Yes",7.637367057,9,1,0,"No","Month-to-month","Yes","No","None","Yes","No","Yes","Yes","No","No","Yes","No","No","Mailed Check",1.665089598,129.976324,418.3354904,4,5,3,3,4,4,5,4
"1235",18304,"Rural",2,72,17236.27,"Married","Female","No",3.849382458,16,2,1,"No","Two Year","Yes","No","Fiber Optic","No","Yes","Yes","Yes","No","No","Yes","No","No","Electronic Check",1.934171569,194.958118,580.4609705,4,4,4,4,3,4,4,4
"1236",18978,"Urban",0,30,51266.47,"Never Married","Male","Yes",8.913392702,11,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","No","Credit Card (automatic)",12.77495667,207.609354,1612.238384,3,3,2,4,3,4,4,2
"1237",87,"Rural",0,40,7086.19,"Married","Female","Yes",11.91525643,13,2,1,"Yes","Month-to-month","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Mailed Check",10.61383322,179.965581,1068.30748,2,1,2,4,5,2,4,3
"1238",564,"Suburban",9,43,10192.86,"Never Married","Female","No",7.570554898,12,0,0,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Electronic Check",20.17588966,214.966286,2359.530807,3,2,2,2,3,2,2,2
"1239",11910,"Suburban",2,56,24260.11,"Divorced","Male","No",10.1263974,9,1,0,"Yes","Two Year","No","Yes","DSL","No","Yes","No","Yes","No","No","No","No","Yes","Credit Card (automatic)",5.836790126,147.456419,1177.455135,4,3,4,2,4,3,4,3
"1240",30689,"Suburban",0,28,26169.39,"Married","Male","No",9.799122634,11,1,0,"No","One year","No","No","Fiber Optic","Yes","No","Yes","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",2.965166415,139.95684,628.7420412,3,4,3,3,5,3,2,3
"1241",42582,"Rural",4,44,36637.4,"Married","Female","Yes",18.0799042,19,1,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","No","No","Credit Card (automatic)",1.45460211,192.440432,619.3340158,4,4,5,2,4,4,3,5
"1242",3231,"Rural",0,46,59689.49,"Separated","Female","No",11.24745547,11,1,0,"Yes","Two Year","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","No","No","No","Credit Card (automatic)",12.63923748,137.469817,1534.097093,2,1,1,5,3,4,5,2
"1243",1851,"Urban",2,47,28528.32,"Widowed","Female","Yes",11.15167976,7,1,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Credit Card (automatic)",8.460086502,240.114868,1289.416735,3,3,4,4,3,3,4,4
"1244",839,"Urban",3,75,13389.11,"Divorced","Female","No",10.3868905,11,0,0,"No","Two Year","Yes","No","None","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Bank Transfer(automatic)",11.32593703,172.487091,1380.893387,3,3,4,3,4,3,2,4
"1245",877,"Suburban",1,19,14075.36,"Widowed","Male","Yes",10.29101591,18,1,1,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","No","Yes","No","Electronic Check",10.12123118,162.482694,1359.631961,4,4,3,4,3,2,4,2
"1246",696,"Rural",0,28,57821.02,"Separated","Male","No",9.20355866,15,2,0,"No","Month-to-month","No","No","Fiber Optic","No","No","Yes","No","No","No","Yes","No","No","Electronic Check",8.915680176,139.95684,1116.314298,4,4,3,3,3,4,4,2
"1247",9049,"Suburban",1,49,49781.85,"Never Married","Male","No",10.58941533,13,1,0,"No","Two Year","Yes","No","None","Yes","Yes","No","No","No","No","No","No","Yes","Credit Card (automatic)",8.249941923,112.484375,859.8649518,6,5,5,4,3,5,4,5
"1248",1426,"Rural",3,44,87367.88,"Widowed","Male","Yes",6.172326327,17,0,0,"No","Month-to-month","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Mailed Check",9.300517617,257.651257,2113.787891,2,3,3,4,1,4,5,2
"1249",40770,"Suburban",3,70,8253.96,"Married","Male","Yes",8.983435185,11,0,0,"No","Month-to-month","Yes","No","None","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Electronic Check",2.427380647,142.499263,718.4643309,5,4,5,2,5,4,4,4
"1250",12096,"Suburban",1,48,26404.76,"Divorced","Male","No",11.41922534,8,0,0,"No","Month-to-month","Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","No","Yes","No","Mailed Check",23.27091932,152.455519,2764.347068,3,3,2,4,3,4,3,4
"1251",396,"Urban",1,36,73656.97,"Divorced","Male","No",3.19378035,13,1,0,"No","Month-to-month","Yes","Yes","DSL","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Mailed Check",2.916144419,162.460772,1145.807042,6,6,4,3,4,4,4,5
"1252",25537,"Rural",1,70,36461.2,"Never Married","Female","No",13.03421755,11,3,1,"No","Two Year","Yes","No","DSL","Yes","Yes","No","No","No","No","Yes","No","No","Bank Transfer(automatic)",8.245809832,149.944668,1317.69652,3,3,2,3,2,3,3,2
"1253",45487,"Urban",1,75,49518.71,"Divorced","Male","No",9.622553575,15,2,1,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","No","No","No","Mailed Check",11.45756486,127.478341,1526.143641,5,5,4,3,4,3,2,4
"1254",113,"Suburban",1,56,40189.23,"Divorced","Male","Yes",10.90971891,13,1,0,"Yes","Month-to-month","Yes","No","None","Yes","No","No","No","Yes","No","Yes","Yes","No","Electronic Check",3.943033602,187.656013,919.2556886,3,3,3,3,4,4,2,3
"1255",779,"Rural",4,34,10934.28,"Widowed","Female","Yes",7.493478513,14,0,0,"No","Month-to-month","No","Yes","None","Yes","Yes","No","Yes","No","No","Yes","No","No","Bank Transfer(automatic)",8.926271021,159.964152,1264.332813,4,4,3,2,3,5,5,4
"1256",14606,"Rural",4,45,16073.46,"Married","Male","Yes",10.07234257,9,0,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","Yes","No","No","No","Yes","Bank Transfer(automatic)",8.699764172,157.483594,1087.336893,5,4,5,4,2,4,4,4
"1257",1541,"Urban",3,30,21317.81,"Widowed","Female","No",5.980381113,15,0,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","No","No","Yes","No","Yes","Electronic Check",7.897660605,137.439154,996.4395858,1,3,2,3,3,3,4,2
"1258",28727,"Urban",4,44,14007.48,"Separated","Female","No",10.31682421,14,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Credit Card (automatic)",9.098041235,172.44408,1177.993259,4,4,4,4,5,5,5,2
"1259",1907,"Rural",0,34,52634.87,"Never Married","Male","No",6.842059381,10,1,0,"Yes","Two Year","No","Yes","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Credit Card (automatic)",3.098560266,182.460772,723.0321035,4,4,4,5,4,3,3,5
"1260",2276,"Urban",2,20,18384.77,"Widowed","Female","No",14.03130715,10,0,0,"No","Two Year","Yes","No","Fiber Optic","Yes","No","No","No","No","No","No","No","No","Bank Transfer(automatic)",5.784022533,112.455141,629.4411174,5,5,5,4,3,4,4,3
"1261",222,"Urban",0,28,57881.2,"Married","Female","No",8.051881131,16,1,2,"Yes","Two Year","Yes","No","None","Yes","No","No","Yes","No","Yes","No","No","Yes","Bank Transfer(automatic)",2.722761372,114.983787,389.1228621,3,4,3,1,5,3,3,3
"1262",83,"Rural",8,35,47737.22,"Separated","Female","No",9.963528605,12,0,0,"No","Two Year","No","No","DSL","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Mailed Check",16.8649602,162.460772,2425.22825,4,4,4,5,3,5,5,3
"1263",2920,"Urban",2,80,23041.14,"Separated","Female","Yes",8.911535445,13,0,0,"No","Month-to-month","No","No","None","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Electronic Check",2.355538593,200.146524,778.2707384,2,1,3,3,3,4,3,3
"1264",38436,"Rural",10,53,38529.53,"Married","Male","Yes",11.85313615,14,4,1,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Credit Card (automatic)",3.509036092,252.637807,1242.543701,2,2,1,2,5,2,3,3
"1265",32351,"Urban",0,83,79304.79,"Married","Male","Yes",10.22159613,13,3,0,"No","One year","No","No","None","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Mailed Check",11.53737155,242.643514,1507.329753,4,4,5,5,3,4,4,3
"1266",15560,"Rural",0,43,9088.08,"Married","Female","Yes",6.335681954,14,1,0,"No","One year","No","No","None","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Credit Card (automatic)",1.760409672,242.657291,871.1409059,2,3,3,3,3,2,3,2
"1267",21276,"Urban",0,25,108698.71,"Separated","Male","No",8.948441696,8,0,0,"No","Month-to-month","Yes","No","None","Yes","No","Yes","Yes","No","No","No","No","Yes","Bank Transfer(automatic)",11.44810825,104.992311,1267.06092,5,6,4,2,3,5,5,3
"1268",886,"Urban",8,32,57380.34,"Divorced","Female","Yes",9.231958141,14,1,1,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","No","No","Yes","Yes","No","No","Mailed Check",12.68609343,162.45383,2025.927893,3,4,4,2,4,3,4,3
"1269",16243,"Rural",3,75,80269.13,"Divorced","Female","Yes",12.3404636,12,0,0,"No","Month-to-month","Yes","Yes","DSL","No","Yes","Yes","No","Yes","No","No","Yes","No","Mailed Check",18.55974516,174.988208,2332.190421,1,1,1,3,2,3,2,3
"1270",22202,"Rural",5,46,13862.09,"Separated","Male","No",12.55644716,8,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",5.970269701,169.944668,966.6292325,3,1,3,5,3,2,3,4
"1271",9611,"Urban",4,67,14236.42,"Never Married","Female","No",3.258152314,11,0,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","No","Yes","No","No","Yes","Bank Transfer(automatic)",2.593102097,124.993537,351.7314539,4,4,4,2,4,5,3,4
"1272",1319,"Rural",0,75,79322.08,"Divorced","Male","Yes",8.127926454,10,0,0,"Yes","Month-to-month","No","No","None","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Bank Transfer(automatic)",5.105265612,184.993915,819.3644961,3,4,2,4,3,4,2,3
"1273",799,"Urban",2,56,55160.57,"Divorced","Nonbinary","No",12.6218555,12,1,1,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Bank Transfer(automatic)",5.110208414,172.462354,760.1061976,3,2,3,3,2,5,4,3
"1274",4088,"Rural",3,60,19676.77,"Divorced","Male","Yes",2.737192144,11,0,0,"No","One year","No","No","None","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Electronic Check",2.840343779,242.657291,1043.299446,4,3,4,4,4,4,2,4
"1275",87,"Urban",1,63,37639.9,"Widowed","Female","No",10.93132736,10,0,0,"Yes","One year","No","No","Fiber Optic","Yes","No","No","No","No","No","No","No","No","Electronic Check",8.344516765,112.455141,667.4764252,2,2,3,3,5,3,3,2
"1276",84,"Rural",0,32,34871.44,"Separated","Male","No",10.57898048,14,1,3,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","No","No","No","Yes","No","Electronic Check",7.363761345,127.442069,1313.42902,4,3,4,3,3,5,4,3
"1277",1839,"Suburban",2,67,80127.15,"Widowed","Female","No",7.583881177,16,0,0,"No","Two Year","No","No","Fiber Optic","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Mailed Check",16.52190477,152.466002,1630.52375,4,3,4,3,4,2,3,3
"1278",1673,"Rural",4,66,30976.34,"Separated","Female","Yes",3.500092565,11,1,0,"No","Month-to-month","No","No","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Yes","Credit Card (automatic)",1.738486682,182.465269,515.5449981,2,3,4,5,1,4,5,4
"1279",4435,"Suburban",3,75,45412.84,"Separated","Female","No",11.07379392,14,2,0,"No","One year","No","No","Fiber Optic","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Credit Card (automatic)",8.659495781,172.457857,1090.460081,3,4,3,5,4,3,3,3
"1280",1026,"Urban",4,88,42526.92,"Widowed","Nonbinary","Yes",10.6510171,18,0,1,"No","Month-to-month","No","No","None","Yes","No","Yes","Yes","No","No","No","Yes","No","Electronic Check",13.99605863,139.979239,1465.984907,3,2,3,3,5,2,2,2
"1281",1531,"Urban",4,64,9041.08,"Never Married","Male","No",8.877390965,5,1,2,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Electronic Check",6.605815722,194.976769,1018.373473,2,2,3,4,2,3,3,3
"1282",15786,"Urban",1,87,46714.82,"Married","Female","No",10.64177468,9,1,2,"No","Two Year","Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","No","No","Yes","Electronic Check",5.78844751,117.468591,962.0380085,2,3,1,3,5,2,3,3
"1283",15156,"Urban",1,49,21409.33,"Separated","Female","No",10.89909265,11,1,0,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","No","No","No","Credit Card (automatic)",14.87053577,137.469817,1737.873621,4,5,4,6,2,5,4,3
"1284",34945,"Rural",3,51,34722.76,"Divorced","Female","Yes",9.013658897,12,0,1,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Electronic Check",7.521160625,182.460772,1039.74162,4,4,2,3,3,2,2,4
"1285",110,"Rural",7,45,24686.12,"Widowed","Male","Yes",7.163430764,14,1,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Bank Transfer(automatic)",3.845852341,197.472533,1454.360571,4,4,3,3,3,3,4,3
"1286",15529,"Urban",3,75,4813.52,"Separated","Female","No",10.50347629,16,1,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","No","Yes","No","No","No","Mailed Check",2.731606393,157.469817,306.0664281,3,4,3,4,4,4,3,5
"1287",3759,"Urban",0,83,30334.52,"Separated","Male","Yes",14.89095018,16,1,0,"No","Two Year","No","No","None","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Electronic Check",3.954689282,162.493654,636.8514545,4,3,3,5,2,3,4,3
"1288",13568,"Suburban",4,43,15660.93,"Married","Female","No",5.34790696,15,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Mailed Check",13.77689046,179.965581,1440.784345,1,1,2,4,3,2,3,4
"1289",1352,"Suburban",1,48,73601.3,"Divorced","Female","No",10.43623772,12,0,1,"No","Two Year","No","No","Fiber Optic","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Credit Card (automatic)",5.638280421,149.99153,749.2520943,2,2,2,4,3,3,3,3
"1290",6900,"Suburban",3,72,15728.61,"Widowed","Male","No",7.738684002,7,1,0,"No","One year","Yes","Yes","DSL","Yes","No","No","No","Yes","No","No","Yes","Yes","Electronic Check",10.87372395,139.965008,1647.38223,4,5,4,4,4,5,5,4
"1291",1170,"Rural",2,79,20802.1,"Married","Female","Yes",10.84469394,11,0,0,"No","One year","No","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Electronic Check",11.21152941,262.610632,1503.937766,3,4,4,3,2,5,3,5
"1292",1061,"Urban",0,29,18570.48,"Married","Female","No",11.30937212,7,0,0,"Yes","One year","No","No","DSL","Yes","Yes","No","No","No","Yes","No","Yes","No","Bank Transfer(automatic)",2.294386519,172.456745,901.8793581,3,4,2,3,4,3,4,4
"1293",24494,"Rural",0,23,61106.43,"Divorced","Male","No",9.39206185,14,3,1,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","Yes","No","No","Bank Transfer(automatic)",4.448210386,104.962874,691.4493988,3,5,3,2,5,3,6,3
